TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr16:33755550-33768834|+|Heg1-202	0	1		chr16|33745450
chr16:33770430-33787112|-|Gm15657-201	3	0	chr16|33786495,chr16|33786609,chr16|33786713	
chr16:33794037-33819927|+|Muc13-202	1	0	chr16|33793679	
chr16:33794392-33796096|-|Gm15657-204	0	1		chr16|33797774
chr16:34006843-34007457|-|Gm49594-201	0	1		chr16|34006045
chr16:34177981-34262839|-|Kalrn-203	0	3		chr16|34243719,chr16|34243765,chr16|34251343
chr16:33975495-34456917|-|Kalrn-201	0	3		chr16|34453421,chr16|34454193,chr16|34476291
chr16:34152024-34514048|-|Kalrn-207	0	2		chr16|34505471,chr16|34510708
chr16:34784921-35002420|+|Mylk-201	0	1		chr16|34770083
chr16:34935854-34939329|-|1700119H24Rik-201	0	1		chr16|34949045
chr16:34999301-35004701|-|Gm21691-203	0	1		chr16|35010321
chr16:35154877-35305738|+|Adcy5-201	0	1		chr16|35165377
chr16:35234796-35234923|-|Gm25179-201	0	1		chr16|35219083
chr16:35382045-35382247|+|Gm25079-201	0	1		chr16|35379548
chr16:35503170-35509419|-|1600019K03Rik-201	0	6		chr16|35512598,chr16|35514594,chr16|35515628,chr16|35515629,chr16|35516297,chr16|35517181
chr16:35541362-35664261|+|Sema5b-202	0	3		chr16|35536285,chr16|35538290,chr16|35539087
chr16:35541571-35664261|+|Sema5b-201	0	8		chr16|35544549,chr16|35545519,chr16|35548856,chr16|35550221,chr16|35550222,chr16|35552711,chr16|35555273,chr16|35555962
chr16:35573321-35573556|-|Gm5963-201	0	11		chr16|35560635,chr16|35561117,chr16|35563358,chr16|35563578,chr16|35566423,chr16|35568234,chr16|35571247,chr16|35571270,chr16|35571312,chr16|35571323,chr16|35579034
chr16:35722087-35722233|-|Gm25967-201	0	4		chr16|35727378,chr16|35728760,chr16|35730909,chr16|35733961
chr16:35694062-35769356|-|Dirc2-201	0	4		chr16|35753895,chr16|35754063,chr16|35754069,chr16|35757790
chr16:35770375-35825548|+|Hspbap1-202	0	4		chr16|35773409,chr16|35773487,chr16|35788043,chr16|35788534
chr16:35805947-35808946|-|Gm26838-201	1	3	chr16|35808352	chr16|35790141,chr16|35807901,chr16|35807902
chr16:35832030-35832261|-|Gm49728-201	2	1	chr16|35831651,chr16|35831986	chr16|35822601
chr16:36043846-36071369|-|Fam162a-202	0	1		chr16|36070228
chr16:36081275-36092111|+|Ccdc58-201	0	1		chr16|36082596
chr16:36162015-36162121|-|Gm22885-201	0	1		chr16|36160300
chr16:36210403-36217788|+|Gm5416-201	0	1		chr16|36213694
chr16:36217922-36218026|-|Gm24801-201	1	2	chr16|36217258	chr16|36219679,chr16|36219680
chr16:36235604-36235697|-|Gm10813-201	1	4	chr16|36236026	chr16|36233077,chr16|36234083,chr16|36243587,chr16|36243631
chr16:36569145-36598323|-|Gm49662-202	1	0	chr16|36598746	
chr16:36603869-36666077|-|Cd86-201	0	1		chr16|36672780
chr16:36996627-36997041|+|Gm49605-201	0	1		chr16|36999550
chr16:37647170-37654453|-|Ndufb4-201	0	1		chr16|37647848
chr16:37850913-37861146|-|Gm36028-202	0	1		chr16|37859568
chr16:37916496-38007530|+|Gpr156-201	0	2		chr16|37921002,chr16|37921314
chr16:38089001-38246084|+|Gsk3b-201	0	1		chr16|38075213
chr16:38158008-38158139|+|Gm25617-202	0	2		chr16|38140427,chr16|38156503
chr16:38207463-38207591|-|Gm27931-201	0	2		chr16|38194125,chr16|38197811
chr16:38248323-38294824|-|Nr1i2-201	0	1		chr16|38285635
chr16:38362245-38378216|+|Popdc2-202	0	1		chr16|38364772
chr16:38396117-38433145|-|Pla1a-201	0	6		chr16|38416970,chr16|38419277,chr16|38421523,chr16|38427698,chr16|38436785,chr16|38441728
chr16:38451982-38453494|+|D930030I03Rik-201	0	1		chr16|38448350
chr16:38512565-38514296|+|Gm15953-201	3	11	chr16|38512111,chr16|38512582,chr16|38513388	chr16|38494364,chr16|38494563,chr16|38498672,chr16|38500759,chr16|38506944,chr16|38507936,chr16|38508180,chr16|38508650,chr16|38510406,chr16|38510583,chr16|38510696
chr16:38498347-38522663|-|Timmdc1-201	0	6		chr16|38525536,chr16|38526893,chr16|38528597,chr16|38531997,chr16|38532052,chr16|38534674
chr16:38525137-38550258|-|Poglut1-201	0	4		chr16|38538561,chr16|38547356,chr16|38547357,chr16|38549184
chr16:38558698-38591190|+|Tmem39a-204	1	2	chr16|38558504	chr16|38556477,chr16|38560528
chr16:38562812-38592162|+|Tmem39a-214	0	2		chr16|38560818,chr16|38565539
chr16:38569323-38573300|-|Gm17103-201	1	11	chr16|38574272	chr16|38568759,chr16|38570301,chr16|38570965,chr16|38571141,chr16|38575870,chr16|38578301,chr16|38578302,chr16|38585013,chr16|38588245,chr16|38589606,chr16|38591695
chr16:38685315-38685869|-|Gm15530-201	0	8		chr16|38671219,chr16|38671862,chr16|38674550,chr16|38674898,chr16|38691434,chr16|38693289,chr16|38693890,chr16|38699073
chr16:38598340-38713274|-|Arhgap31-201	1	3	chr16|38713835	chr16|38703572,chr16|38705532,chr16|38722957
chr16:38742264-38769049|+|B4galt4-201	0	5		chr16|38728998,chr16|38730325,chr16|38732930,chr16|38732931,chr16|38737420
chr16:38742266-38768848|+|B4galt4-205	0	2		chr16|38744911,chr16|38744962
chr16:38748729-38750309|-|Gm15575-201	3	4	chr16|38749319,chr16|38749634,chr16|38750002	chr16|38747643,chr16|38752633,chr16|38752652,chr16|38752653
chr16:38760805-38768311|+|B4galt4-202	0	6		chr16|38764762,chr16|38767150,chr16|38768355,chr16|38768451,chr16|38768572,chr16|38768579
chr16:43410518-43420196|-|Gm15713-201	0	1		chr16|43409978
chr16:44485049-44558897|-|Boc-201	0	1		chr16|44560237
chr16:45224315-45252892|+|Btla-202	3	0	chr16|45223606,chr16|45223678,chr16|45223695	
chr16:46537835-46539032|+|Gm17900-201	0	1		chr16|46529347
chr16:49412261-49412630|-|Gm4802-201	0	1		chr16|49399595
chr16:49758576-49798870|-|Gm15518-201	2	1	chr16|49798591,chr16|49798769	chr16|49792144
chr16:49800533-49911046|+|Cd47-206	1	1	chr16|49801382	chr16|49801681
chr16:52031225-52208048|+|Cblb-201	0	1		chr16|52013188
chr16:55811375-55822138|-|Nfkbiz-204	0	1		chr16|55802813
chr16:55839953-55895285|-|Nxpe3-201	0	1		chr16|55890916
chr16:56724609-56795855|-|Adgrg7-201	0	1		chr16|56793548
chr16:59490775-59555752|-|Crybg3-201	0	1		chr16|59550412
chr16:64917983-64919084|-|Gm16385-201	0	1		chr16|64935178
chr16:65195846-65196449|-|Gm9584-201	0	1		chr16|65205002
chr16:70314134-70569714|+|Gbe1-206	0	1		chr16|70329548
chr16:75395598-75399274|-|Gm49677-201	0	1		chr16|75409469
chr16:75858793-75909310|-|Samsn1-201	0	2		chr16|75904282,chr16|75912377
chr16:76403251-76403652|-|Gm9843-201	0	2		chr16|76416205,chr16|76416308
chr16:76752224-76764195|-|Gm30790-202	0	1		chr16|76762817
chr16:77381950-77382601|+|Gm37466-201	0	1		chr16|77369947
chr16:78359860-78376810|-|Btg3-201	0	1		chr16|78379854
chr16:78757733-78758984|+|4930403O18Rik-201	0	1		chr16|78773958
chr16:84774386-84810996|+|Jam2-201	0	1		chr16|84776414
chr16:84972214-84979451|+|Gm10791-201	0	1		chr16|84989867
chr16:85793827-85803113|-|Adamts1-201	0	7		chr16|85795650,chr16|85798307,chr16|85798308,chr16|85799615,chr16|85799991,chr16|85800228,chr16|85808249
chr16:85819211-85826769|+|4930556C24Rik-201	0	3		chr16|85812957,chr16|85822321,chr16|85822322
chr16:85856173-85901828|-|Adamts5-201	0	7		chr16|85892569,chr16|85892570,chr16|85893822,chr16|85893842,chr16|85894933,chr16|85895072,chr16|85896658
chr16:86015455-86015857|+|Gm49570-201	0	18		chr16|86003463,chr16|86005102,chr16|86010029,chr16|86010030,chr16|86011123,chr16|86011124,chr16|86014310,chr16|86017629,chr16|86017658,chr16|86020328,chr16|86033921,chr16|86033922,chr16|86034122,chr16|86034149,chr16|86034150,chr16|86034468,chr16|86034769,chr16|86034770
chr16:86236171-86269150|+|Gm32357-201	2	9	chr16|86236164,chr16|86236165	chr16|86218263,chr16|86218264,chr16|86218321,chr16|86218322,chr16|86222125,chr16|86225021,chr16|86230860,chr16|86240140,chr16|86241988
chr16:86758899-86759376|+|Gm49572-201	0	2		chr16|86762833,chr16|86762834
chr16:87000927-87023797|-|Gm38477-201	0	24		chr16|87005062,chr16|87005456,chr16|87005457,chr16|87009864,chr16|87009865,chr16|87012615,chr16|87012859,chr16|87017388,chr16|87020575,chr16|87021638,chr16|87021639,chr16|87021855,chr16|87022161,chr16|87022162,chr16|87025348,chr16|87025349,chr16|87026145,chr16|87026146,chr16|87027888,chr16|87028027,chr16|87030640,chr16|87030641,chr16|87031001,chr16|87034843
chr16:86962459-87049260|-|Gm38477-202	1	1	chr16|87049597	chr16|87037012
chr16:87125036-87128439|-|Gm32865-201	3	12	chr16|87128433,chr16|87128435,chr16|87128673	chr16|87119687,chr16|87119688,chr16|87122409,chr16|87124158,chr16|87124159,chr16|87125240,chr16|87125241,chr16|87126076,chr16|87126725,chr16|87131454,chr16|87134436,chr16|87146167
chr16:87418909-87419044|-|Gm25896-201	0	1		chr16|87413820
chr16:87528030-87528165|-|Gm24891-201	0	8		chr16|87514192,chr16|87531829,chr16|87532653,chr16|87533188,chr16|87533339,chr16|87536960,chr16|87536961,chr16|87537324
chr16:87549062-87549451|-|Rpl31-ps4-201	1	3	chr16|87550441	chr16|87541705,chr16|87543242,chr16|87543243
chr16:87553330-87595336|+|Map3k7cl-201	2	14	chr16|87554207,chr16|87554208	chr16|87556054,chr16|87560145,chr16|87560380,chr16|87560566,chr16|87560567,chr16|87560601,chr16|87563636,chr16|87563637,chr16|87564122,chr16|87564281,chr16|87564439,chr16|87564508,chr16|87565309,chr16|87570747
chr16:87621014-87621120|-|Gm22808-201	0	30		chr16|87601627,chr16|87601980,chr16|87611332,chr16|87614404,chr16|87616503,chr16|87616527,chr16|87616530,chr16|87616745,chr16|87616840,chr16|87616936,chr16|87617973,chr16|87618703,chr16|87624140,chr16|87624721,chr16|87626167,chr16|87626172,chr16|87626414,chr16|87629096,chr16|87629097,chr16|87629586,chr16|87630726,chr16|87630905,chr16|87631573,chr16|87631574,chr16|87632340,chr16|87632341,chr16|87635130,chr16|87636265,chr16|87640071,chr16|87640072
chr16:87784075-87793602|+|2810407A14Rik-201	0	2		chr16|87781118,chr16|87781119
chr16:87912421-88056176|-|Grik1-203	0	4		chr16|88067252,chr16|88074436,chr16|88074599,chr16|88074600
chr16:87896133-88289731|-|Grik1-209	2	18	chr16|88288967,chr16|88289126	chr16|88271713,chr16|88271714,chr16|88275357,chr16|88275431,chr16|88276944,chr16|88284612,chr16|88284613,chr16|88285316,chr16|88285534,chr16|88286360,chr16|88286361,chr16|88286863,chr16|88287749,chr16|88287750,chr16|88287751,chr16|88287752,chr16|88287907,chr16|88287908
chr16:87895902-88290258|-|Grik1-202	0	9		chr16|88293671,chr16|88294206,chr16|88294730,chr16|88294731,chr16|88301693,chr16|88304369,chr16|88304495,chr16|88304496,chr16|88310152
chr16:88376609-88428854|+|4930420G21Rik-202	1	19	chr16|88375873	chr16|88356824,chr16|88356825,chr16|88357307,chr16|88357399,chr16|88357658,chr16|88357659,chr16|88359022,chr16|88359023,chr16|88359351,chr16|88364940,chr16|88364941,chr16|88365385,chr16|88365439,chr16|88366422,chr16|88366423,chr16|88367991,chr16|88377944,chr16|88377945,chr16|88378520
chr16:88367902-88381696|-|Gm33255-201	0	12		chr16|88379230,chr16|88379371,chr16|88379388,chr16|88379389,chr16|88379464,chr16|88379470,chr16|88380260,chr16|88380277,chr16|88396366,chr16|88396367,chr16|88396985,chr16|88396986
chr16:88426390-88443450|+|4930420G21Rik-201	0	3		chr16|88412255,chr16|88412256,chr16|88432780
chr16:88560828-88563183|-|Cldn8-201	1	14	chr16|88562558	chr16|88559606,chr16|88561753,chr16|88561754,chr16|88567141,chr16|88567142,chr16|88568568,chr16|88568569,chr16|88569803,chr16|88569804,chr16|88569822,chr16|88572539,chr16|88574451,chr16|88574452,chr16|88580036
chr16:88608670-88638214|+|Gm49688-201	0	1		chr16|88590648
chr16:88626786-88627666|-|2310079G19Rik-201	0	4		chr16|88634112,chr16|88636746,chr16|88636747,chr16|88636980
chr16:88646824-88647796|-|Krtap26-1-201	0	5		chr16|88638741,chr16|88638742,chr16|88651881,chr16|88658594,chr16|88658912
chr16:88671026-88671671|-|Krtap27-1-201	0	4		chr16|88664634,chr16|88666756,chr16|88666757,chr16|88668031
chr16:88750744-88751635|-|Krtap13-201	1	0	chr16|88751121	
chr16:88773179-88774206|-|2310057N15Rik-201	0	2		chr16|88768151,chr16|88768152
chr16:88777896-88778528|+|Gm5965-201	0	1		chr16|88779926
chr16:88798892-88820892|+|4930553J12Rik-201	1	0	chr16|88798035	
chr16:88820215-88829484|+|Krtap15-201	2	0	chr16|88820030,chr16|88820410	
chr16:88828994-88829844|+|Krtap15-202	0	1		chr16|88843061
chr16:88868917-88869411|-|Krtap19-1-201	9	10	chr16|88868508,chr16|88869074,chr16|88869274,chr16|88869358,chr16|88869359,chr16|88869382,chr16|88869530,chr16|88869531,chr16|88870276	chr16|88861266,chr16|88863619,chr16|88864880,chr16|88864881,chr16|88866099,chr16|88866401,chr16|88867485,chr16|88870920,chr16|88870921,chr16|88871177
chr16:88873627-88874269|-|Krtap19-2-201	5	0	chr16|88874069,chr16|88874217,chr16|88874231,chr16|88874232,chr16|88874652	
chr16:88877513-88878038|-|Krtap19-3-201	1	1	chr16|88877920	chr16|88876589
chr16:88884786-88885089|-|Krtap19-4-201	3	2	chr16|88884934,chr16|88885159,chr16|88885160	chr16|88887559,chr16|88888706
chr16:88895968-88896457|-|Krtap19-5-201	3	5	chr16|88896086,chr16|88896087,chr16|88896572	chr16|88893202,chr16|88893203,chr16|88900755,chr16|88903088,chr16|88903089
chr16:88924054-88924219|-|Krtap19-9a-201	1	3	chr16|88923752	chr16|88914460,chr16|88914461,chr16|88919592
chr16:88931804-88932265|-|Krtap19-9b-201	2	4	chr16|88932284,chr16|88932285	chr16|88928353,chr16|88929915,chr16|88939056,chr16|88942427
chr16:88962273-88962873|-|Krtap16-3-201	0	13		chr16|88955092,chr16|88957201,chr16|88965667,chr16|88967450,chr16|88968593,chr16|88968604,chr16|88968696,chr16|88968697,chr16|88969025,chr16|88978787,chr16|88978788,chr16|88980002,chr16|88980003
chr16:89009659-89010232|-|Gm49689-201	0	2		chr16|88992072,chr16|88993156
chr16:89040923-89041472|-|Gm10228-201	3	3	chr16|89041649,chr16|89041749,chr16|89041750	chr16|89037960,chr16|89040154,chr16|89043344
chr16:89047289-89047883|-|Krtap6-5-201	0	10		chr16|89044895,chr16|89044896,chr16|89045038,chr16|89045039,chr16|89045105,chr16|89045116,chr16|89045696,chr16|89045697,chr16|89049944,chr16|89052863
chr16:89063412-89064002|-|1110025L11Rik-201	0	2		chr16|89067750,chr16|89072575
chr16:89084091-89084534|+|Krtap6-3-201	0	1		chr16|89102631
chr16:89140944-89141099|+|Gm6358-201	0	2		chr16|89143096,chr16|89143097
chr16:89151086-89151550|+|Gm10061-201	2	1	chr16|89150659,chr16|89150660	chr16|89149957
chr16:89157952-89158348|+|Gm9789-201	0	1		chr16|89155680
chr16:89169490-89169648|+|Gm7735-201	1	3	chr16|89170041	chr16|89170643,chr16|89170644,chr16|89172018
chr16:89174735-89175199|+|1110057P08Rik-201	0	1		chr16|89172791
chr16:89183315-89183497|+|Gm34396-201	3	7	chr16|89182882,chr16|89183036,chr16|89183049	chr16|89180926,chr16|89180927,chr16|89188361,chr16|89188664,chr16|89188916,chr16|89189054,chr16|89189221
chr16:89205861-89206394|+|Krtap20-2-201	1	17	chr16|89206441	chr16|89197919,chr16|89198028,chr16|89198466,chr16|89202355,chr16|89207672,chr16|89207749,chr16|89208099,chr16|89208122,chr16|89208272,chr16|89208362,chr16|89208631,chr16|89210512,chr16|89211113,chr16|89211208,chr16|89212771,chr16|89212772,chr16|89224967
chr16:89403218-89403868|-|Krtap21-1-201	0	3		chr16|89405910,chr16|89405911,chr16|89410138
chr16:89451495-89451599|-|Gm23655-201	0	1		chr16|89460449
chr16:89487379-89487952|-|Krtap8-1-201	1	22	chr16|89487480	chr16|89473234,chr16|89474436,chr16|89474573,chr16|89474574,chr16|89476909,chr16|89476910,chr16|89476956,chr16|89477243,chr16|89477244,chr16|89477553,chr16|89482633,chr16|89484857,chr16|89484858,chr16|89485153,chr16|89485154,chr16|89486148,chr16|89486149,chr16|89490547,chr16|89492807,chr16|89492883,chr16|89494065,chr16|89494138
chr16:89507703-89508323|-|Krtap7-1-201	2	23	chr16|89507335,chr16|89507764	chr16|89502703,chr16|89503185,chr16|89505264,chr16|89507288,chr16|89510556,chr16|89517495,chr16|89517657,chr16|89517659,chr16|89518172,chr16|89518445,chr16|89518534,chr16|89519169,chr16|89520030,chr16|89520385,chr16|89523057,chr16|89523339,chr16|89524330,chr16|89526200,chr16|89526201,chr16|89526248,chr16|89526249,chr16|89526730,chr16|89526731
chr16:89570176-89571183|-|Krtap11-1-201	0	27		chr16|89555532,chr16|89556759,chr16|89556768,chr16|89556786,chr16|89558139,chr16|89559349,chr16|89559501,chr16|89559519,chr16|89559520,chr16|89559554,chr16|89561879,chr16|89563196,chr16|89563197,chr16|89564315,chr16|89564455,chr16|89564456,chr16|89565198,chr16|89565199,chr16|89565927,chr16|89565928,chr16|89565984,chr16|89565985,chr16|89567025,chr16|89568847,chr16|89568848,chr16|89574761,chr16|89574769
chr16:89584535-89584998|+|Gm49696-201	0	9		chr16|89579632,chr16|89580978,chr16|89588744,chr16|89588745,chr16|89589796,chr16|89591073,chr16|89592298,chr16|89592299,chr16|89599071
chr16:89632298-89634140|-|Gm17844-201	0	5		chr16|89614925,chr16|89629554,chr16|89629555,chr16|89647071,chr16|89647072
chr16:89787730-89818352|-|Tiam1-214	0	2		chr16|89802372,chr16|89823610
chr16:90089983-90090496|+|Gm2805-201	1	0	chr16|90090475	
chr16:90314872-90331061|+|Gm49707-202	0	3		chr16|90300960,chr16|90318247,chr16|90328624
chr16:90349417-90362580|+|Gm49709-201	0	27		chr16|90333261,chr16|90333262,chr16|90335387,chr16|90335642,chr16|90336013,chr16|90336030,chr16|90336035,chr16|90336126,chr16|90336136,chr16|90336141,chr16|90336650,chr16|90336651,chr16|90336718,chr16|90336836,chr16|90337120,chr16|90337121,chr16|90337226,chr16|90337504,chr16|90338084,chr16|90338085,chr16|90338166,chr16|90338167,chr16|90338242,chr16|90338362,chr16|90338417,chr16|90338494,chr16|90341231
chr16:90341595-90349642|-|Gm49708-202	1	1	chr16|90350213	chr16|90356030
chr16:90353182-90363117|-|Gm49710-201	2	10	chr16|90363453,chr16|90363869	chr16|90357065,chr16|90359297,chr16|90359552,chr16|90359553,chr16|90359685,chr16|90368275,chr16|90372177,chr16|90372178,chr16|90372622,chr16|90372623
chr16:90386013-90499553|+|Hunk-201	0	6		chr16|90374737,chr16|90374738,chr16|90376694,chr16|90377461,chr16|90389993,chr16|90391822
chr16:90400544-90497858|+|Hunk-203	1	33	chr16|90400264	chr16|90394041,chr16|90396763,chr16|90398990,chr16|90399492,chr16|90399493,chr16|90403538,chr16|90403539,chr16|90403601,chr16|90403768,chr16|90403769,chr16|90404668,chr16|90404957,chr16|90404971,chr16|90405292,chr16|90406182,chr16|90406298,chr16|90406491,chr16|90406655,chr16|90407934,chr16|90408097,chr16|90408130,chr16|90408290,chr16|90409793,chr16|90413415,chr16|90413606,chr16|90413999,chr16|90414041,chr16|90414042,chr16|90415171,chr16|90416239,chr16|90416510,chr16|90417781,chr16|90420369
chr16:90548633-90550609|-|Gm36001-201	3	24	chr16|90550372,chr16|90550384,chr16|90550764	chr16|90538565,chr16|90539487,chr16|90539782,chr16|90539783,chr16|90540928,chr16|90541135,chr16|90541814,chr16|90542362,chr16|90542894,chr16|90543074,chr16|90543078,chr16|90543547,chr16|90544985,chr16|90545546,chr16|90546020,chr16|90546921,chr16|90547807,chr16|90548398,chr16|90548399,chr16|90548445,chr16|90548446,chr16|90548958,chr16|90548959,chr16|90552029
chr16:90554164-90554886|+|1110008E08Rik-202	2	20	chr16|90554045,chr16|90554046	chr16|90552434,chr16|90557757,chr16|90558172,chr16|90560880,chr16|90562812,chr16|90562813,chr16|90563254,chr16|90563500,chr16|90564130,chr16|90564131,chr16|90564476,chr16|90568404,chr16|90568612,chr16|90570257,chr16|90570258,chr16|90571569,chr16|90571570,chr16|90571707,chr16|90571780,chr16|90571781
chr16:90596773-90602619|+|Gm49714-201	2	22	chr16|90596489,chr16|90596490	chr16|90578340,chr16|90578541,chr16|90578542,chr16|90578685,chr16|90578702,chr16|90578993,chr16|90579220,chr16|90579335,chr16|90580587,chr16|90585407,chr16|90586130,chr16|90590860,chr16|90590861,chr16|90590863,chr16|90590864,chr16|90591459,chr16|90591516,chr16|90591517,chr16|90594025,chr16|90594026,chr16|90594040,chr16|90594041
chr16:90602496-90602617|+|Gm23406-201	1	42	chr16|90602834	chr16|90599897,chr16|90599898,chr16|90601030,chr16|90601031,chr16|90603926,chr16|90603999,chr16|90604024,chr16|90605836,chr16|90608142,chr16|90609232,chr16|90609591,chr16|90609960,chr16|90610280,chr16|90610601,chr16|90610605,chr16|90610606,chr16|90611947,chr16|90611948,chr16|90613751,chr16|90614434,chr16|90614435,chr16|90615528,chr16|90616187,chr16|90616188,chr16|90616363,chr16|90616437,chr16|90616906,chr16|90617002,chr16|90617816,chr16|90617868,chr16|90618064,chr16|90618825,chr16|90618886,chr16|90618887,chr16|90618890,chr16|90618891,chr16|90619197,chr16|90619233,chr16|90619254,chr16|90619570,chr16|90620382,chr16|90621293
chr16:90668327-90670181|+|Gm49715-201	3	35	chr16|90667350,chr16|90667676,chr16|90668672	chr16|90648458,chr16|90650629,chr16|90650660,chr16|90651155,chr16|90653474,chr16|90653931,chr16|90653943,chr16|90653944,chr16|90654659,chr16|90654741,chr16|90656201,chr16|90656227,chr16|90657228,chr16|90659335,chr16|90659820,chr16|90659916,chr16|90660341,chr16|90662276,chr16|90662651,chr16|90662895,chr16|90663480,chr16|90666833,chr16|90666915,chr16|90666916,chr16|90669702,chr16|90669721,chr16|90669998,chr16|90670086,chr16|90670087,chr16|90670264,chr16|90671133,chr16|90671211,chr16|90671595,chr16|90672657,chr16|90672658
chr16:90667439-90677000|-|Gm36169-201	0	37		chr16|90673577,chr16|90673849,chr16|90674195,chr16|90674562,chr16|90675771,chr16|90678117,chr16|90678118,chr16|90679997,chr16|90680973,chr16|90681921,chr16|90682545,chr16|90682546,chr16|90683615,chr16|90686888,chr16|90686924,chr16|90687346,chr16|90687566,chr16|90687911,chr16|90687981,chr16|90688159,chr16|90688980,chr16|90690300,chr16|90690460,chr16|90690461,chr16|90690546,chr16|90690817,chr16|90690818,chr16|90691150,chr16|90692704,chr16|90693012,chr16|90694079,chr16|90694080,chr16|90694115,chr16|90694312,chr16|90694593,chr16|90695488,chr16|90696689
chr16:90719312-90727404|-|Mis18a-201	0	8		chr16|90707906,chr16|90716034,chr16|90716183,chr16|90716607,chr16|90716618,chr16|90719444,chr16|90719445,chr16|90720906
chr16:90727512-90729120|+|Gm17518-201	0	2		chr16|90731930,chr16|90732088
chr16:90738324-90749785|+|Mrap-201	2	5	chr16|90737986,chr16|90739174	chr16|90741226,chr16|90742555,chr16|90745027,chr16|90746293,chr16|90747984
chr16:90751527-90810392|-|Urb1-203	0	9		chr16|90790885,chr16|90791397,chr16|90794518,chr16|90795154,chr16|90795155,chr16|90798096,chr16|90800841,chr16|90804540,chr16|90808011
chr16:90826746-90904698|+|Eva1c-203	0	1		chr16|90819278
chr16:90831113-90904695|+|Eva1c-202	0	2		chr16|90840555,chr16|90840556
chr16:90836596-90850963|-|Gm36363-201	0	8		chr16|90842869,chr16|90847083,chr16|90852558,chr16|90855561,chr16|90857706,chr16|90857707,chr16|90857847,chr16|90857848
chr16:90866380-90904480|+|Eva1c-209	0	21		chr16|90858717,chr16|90859324,chr16|90859431,chr16|90860151,chr16|90861280,chr16|90862493,chr16|90867856,chr16|90869000,chr16|90869917,chr16|90872302,chr16|90873752,chr16|90874139,chr16|90874874,chr16|90875592,chr16|90875593,chr16|90876498,chr16|90880515,chr16|90880567,chr16|90880568,chr16|90884088,chr16|90884859
chr16:90915180-90915726|+|Gm7831-201	0	26		chr16|90895236,chr16|90895334,chr16|90896960,chr16|90897039,chr16|90897040,chr16|90897158,chr16|90898414,chr16|90898857,chr16|90898882,chr16|90898995,chr16|90899016,chr16|90899691,chr16|90899865,chr16|90900021,chr16|90900250,chr16|90900294,chr16|90902121,chr16|90903165,chr16|90904681,chr16|90906536,chr16|90907810,chr16|90911028,chr16|90913384,chr16|90913524,chr16|90913644,chr16|90914174
chr16:90925532-90928110|+|Gm49727-201	0	2		chr16|90927047,chr16|90928681
chr16:90934967-90935628|+|4930534H18Rik-201	0	3		chr16|90931146,chr16|90932022,chr16|90933636
chr16:90953795-90953868|+|Gm22933-201	2	2	chr16|90954449,chr16|90954450	chr16|90947472,chr16|90950529
chr16:90983907-90987237|+|Gm15965-201	4	10	chr16|90983124,chr16|90983505,chr16|90984265,chr16|90984317	chr16|90979047,chr16|90979048,chr16|90979458,chr16|90979459,chr16|90979743,chr16|90979744,chr16|90986041,chr16|90986042,chr16|90997058,chr16|90997410
chr16:90936101-91011095|-|Synj1-210	0	4		chr16|91005306,chr16|91005446,chr16|91005925,chr16|91008657
chr16:91013721-91016743|+|4930404I05Rik-201	0	5		chr16|91015969,chr16|91017977,chr16|91017978,chr16|91022130,chr16|91022131
chr16:91014037-91044543|-|Paxbp1-202	0	2		chr16|91037050,chr16|91037051
chr16:91044656-91056677|+|4931406G06Rik-201	0	8		chr16|91045772,chr16|91049477,chr16|91049478,chr16|91050378,chr16|91052818,chr16|91052819,chr16|91055160,chr16|91055161
chr16:91053935-91069145|-|4932438H23Rik-201	0	14		chr16|91057739,chr16|91057740,chr16|91059034,chr16|91063760,chr16|91074545,chr16|91074546,chr16|91080475,chr16|91086362,chr16|91088822,chr16|91088823,chr16|91088868,chr16|91088869,chr16|91088939,chr16|91088940
chr16:91114189-91114599|-|H3f3a-ps2-201	2	16	chr16|91113621,chr16|91113622	chr16|91095591,chr16|91095592,chr16|91097592,chr16|91102166,chr16|91104360,chr16|91105094,chr16|91106459,chr16|91106460,chr16|91109334,chr16|91112585,chr16|91112586,chr16|91116514,chr16|91117398,chr16|91117399,chr16|91117552,chr16|91118244
chr16:91133121-91133429|-|Gm49611-201	1	5	chr16|91132727	chr16|91129600,chr16|91129693,chr16|91130040,chr16|91131683,chr16|91132143
chr16:91135275-91135476|-|Gm49612-201	1	6	chr16|91136457	chr16|91138269,chr16|91144156,chr16|91144157,chr16|91144197,chr16|91144603,chr16|91145067
chr16:91138455-91159089|-|Gm41492-201	0	5		chr16|91163974,chr16|91165829,chr16|91165830,chr16|91166262,chr16|91166848
chr16:91174989-91175334|-|Gm49613-201	0	4		chr16|91168930,chr16|91171141,chr16|91173129,chr16|91173130
chr16:91225457-91228677|+|Olig2-201	0	1		chr16|91243549
chr16:91262498-91263298|+|Gm37016-201	0	6		chr16|91245615,chr16|91245710,chr16|91246213,chr16|91247137,chr16|91260948,chr16|91260949
chr16:91349702-91349784|-|Gm24695-201	0	3		chr16|91353099,chr16|91358969,chr16|91359172
chr16:91435293-91464803|-|Gm49625-201	1	0	chr16|91464573	
chr16:91465125-91476984|+|Gm49626-201	1	5	chr16|91465850	chr16|91466770,chr16|91466771,chr16|91467666,chr16|91467905,chr16|91469269
