TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr3:126923325-127225847|-|Ank2-207	0	40		chr3|127206874,chr3|127207098,chr3|127207099,chr3|127207726,chr3|127208024,chr3|127208469,chr3|127209290,chr3|127209291,chr3|127212323,chr3|127212324,chr3|127212616,chr3|127212617,chr3|127213051,chr3|127213464,chr3|127213528,chr3|127214080,chr3|127214081,chr3|127214114,chr3|127214115,chr3|127215432,chr3|127217478,chr3|127218812,chr3|127219179,chr3|127219180,chr3|127222340,chr3|127223945,chr3|127224482,chr3|127227013,chr3|127227582,chr3|127227678,chr3|127230434,chr3|127230435,chr3|127230538,chr3|127230555,chr3|127230556,chr3|127230623,chr3|127232903,chr3|127234263,chr3|127234303,chr3|127234304
chr3:127240576-127243775|-|Gm42973-201	1	30	chr3|127244507	chr3|127234894,chr3|127236145,chr3|127236146,chr3|127236292,chr3|127237366,chr3|127237472,chr3|127237736,chr3|127238351,chr3|127241424,chr3|127242056,chr3|127242057,chr3|127242143,chr3|127242667,chr3|127242684,chr3|127242685,chr3|127242690,chr3|127242691,chr3|127245315,chr3|127245506,chr3|127245542,chr3|127250139,chr3|127250140,chr3|127250299,chr3|127250350,chr3|127250351,chr3|127251110,chr3|127251266,chr3|127251535,chr3|127252587,chr3|127252588
chr3:127266673-127272289|-|Gm42972-201	4	28	chr3|127271670,chr3|127271886,chr3|127272735,chr3|127272736	chr3|127259790,chr3|127259791,chr3|127260375,chr3|127260979,chr3|127263479,chr3|127266394,chr3|127267318,chr3|127267319,chr3|127267608,chr3|127267609,chr3|127268279,chr3|127268280,chr3|127269791,chr3|127269865,chr3|127269866,chr3|127270017,chr3|127270018,chr3|127270194,chr3|127270398,chr3|127273520,chr3|127273521,chr3|127273675,chr3|127273676,chr3|127273860,chr3|127275266,chr3|127276004,chr3|127276651,chr3|127278864
chr3:127283481-127285559|-|Gm42971-201	1	18	chr3|127284823	chr3|127279857,chr3|127279858,chr3|127280005,chr3|127280006,chr3|127280330,chr3|127282388,chr3|127282594,chr3|127282697,chr3|127287014,chr3|127287955,chr3|127288049,chr3|127288588,chr3|127289577,chr3|127289578,chr3|127290849,chr3|127292035,chr3|127292489,chr3|127292490
chr3:127298322-127299673|-|Gm42970-201	1	57	chr3|127299243	chr3|127293483,chr3|127293979,chr3|127294382,chr3|127294841,chr3|127294880,chr3|127295119,chr3|127295791,chr3|127296473,chr3|127296494,chr3|127297598,chr3|127298342,chr3|127301623,chr3|127302032,chr3|127303831,chr3|127303832,chr3|127304410,chr3|127304445,chr3|127304446,chr3|127305243,chr3|127306969,chr3|127308261,chr3|127308262,chr3|127308303,chr3|127308304,chr3|127308439,chr3|127308440,chr3|127308474,chr3|127308475,chr3|127308991,chr3|127309116,chr3|127309117,chr3|127309194,chr3|127309511,chr3|127309623,chr3|127309624,chr3|127309807,chr3|127309858,chr3|127310420,chr3|127310421,chr3|127310957,chr3|127311400,chr3|127311401,chr3|127311496,chr3|127311497,chr3|127311947,chr3|127314254,chr3|127314255,chr3|127314390,chr3|127314391,chr3|127315541,chr3|127315542,chr3|127317663,chr3|127317664,chr3|127317712,chr3|127317713,chr3|127318207,chr3|127318703
chr3:127390076-127393706|-|Gm42969-201	5	41	chr3|127394032,chr3|127394103,chr3|127394104,chr3|127394247,chr3|127394248	chr3|127374237,chr3|127374997,chr3|127375757,chr3|127375758,chr3|127375918,chr3|127376625,chr3|127376626,chr3|127379174,chr3|127379674,chr3|127380040,chr3|127381270,chr3|127382423,chr3|127383208,chr3|127385408,chr3|127385807,chr3|127386824,chr3|127387341,chr3|127389690,chr3|127390301,chr3|127390421,chr3|127391078,chr3|127391079,chr3|127391255,chr3|127391256,chr3|127391390,chr3|127391474,chr3|127391962,chr3|127391963,chr3|127392152,chr3|127392153,chr3|127392182,chr3|127395573,chr3|127395574,chr3|127396508,chr3|127396792,chr3|127396875,chr3|127399276,chr3|127399715,chr3|127400164,chr3|127400968,chr3|127400969
chr3:127031173-127408967|-|Ank2-217	0	3		chr3|127406631,chr3|127406632,chr3|127406981
chr3:126921614-127409059|-|Ank2-208	3	36	chr3|127409426,chr3|127409427,chr3|127410015	chr3|127410829,chr3|127411667,chr3|127411754,chr3|127411929,chr3|127412888,chr3|127412889,chr3|127413751,chr3|127414638,chr3|127415548,chr3|127416315,chr3|127416481,chr3|127416482,chr3|127417656,chr3|127418734,chr3|127418939,chr3|127419352,chr3|127419588,chr3|127420293,chr3|127420701,chr3|127421102,chr3|127421168,chr3|127421493,chr3|127421494,chr3|127424066,chr3|127424651,chr3|127424652,chr3|127425426,chr3|127426444,chr3|127426445,chr3|127426945,chr3|127426946,chr3|127427086,chr3|127427948,chr3|127428113,chr3|127428140,chr3|127428141
chr3:127481120-127481248|+|Gm44494-201	3	29	chr3|127480251,chr3|127480494,chr3|127480948	chr3|127461371,chr3|127461645,chr3|127462719,chr3|127462720,chr3|127463182,chr3|127463183,chr3|127464306,chr3|127464571,chr3|127464572,chr3|127464673,chr3|127464674,chr3|127464928,chr3|127464984,chr3|127465033,chr3|127465034,chr3|127466464,chr3|127468124,chr3|127469465,chr3|127474686,chr3|127474687,chr3|127475569,chr3|127476136,chr3|127476362,chr3|127476921,chr3|127476922,chr3|127477645,chr3|127477817,chr3|127478593,chr3|127478594
chr3:127479435-127481427|-|Gm43355-201	1	11	chr3|127481569	chr3|127484194,chr3|127484195,chr3|127485099,chr3|127485100,chr3|127485287,chr3|127485291,chr3|127486972,chr3|127486973,chr3|127487683,chr3|127488568,chr3|127488734
chr3:127498663-127499001|-|Ank2-226	2	24	chr3|127499883,chr3|127499884	chr3|127491243,chr3|127491244,chr3|127491603,chr3|127491604,chr3|127492309,chr3|127492824,chr3|127492825,chr3|127493097,chr3|127493098,chr3|127493483,chr3|127493691,chr3|127493874,chr3|127495193,chr3|127495886,chr3|127496831,chr3|127497121,chr3|127497122,chr3|127501771,chr3|127501976,chr3|127501977,chr3|127502109,chr3|127502604,chr3|127504143,chr3|127504658
chr3:127512900-127513245|+|Gm43354-201	2	26	chr3|127513127,chr3|127513517	chr3|127507166,chr3|127507609,chr3|127507610,chr3|127508089,chr3|127508374,chr3|127508632,chr3|127508633,chr3|127508641,chr3|127508642,chr3|127509956,chr3|127509957,chr3|127510038,chr3|127510039,chr3|127517550,chr3|127517841,chr3|127518989,chr3|127520462,chr3|127522389,chr3|127523912,chr3|127523936,chr3|127524066,chr3|127524838,chr3|127524839,chr3|127525784,chr3|127525785,chr3|127527742
chr3:127545228-127545301|+|Mir302b-201	3	16	chr3|127544315,chr3|127544316,chr3|127545082	chr3|127529508,chr3|127529679,chr3|127529979,chr3|127531137,chr3|127531173,chr3|127533580,chr3|127534714,chr3|127535730,chr3|127535731,chr3|127535889,chr3|127540087,chr3|127540148,chr3|127540149,chr3|127543250,chr3|127543525,chr3|127544121
chr3:127545733-127545807|+|Mir367-201	2	2	chr3|127546309,chr3|127546485	chr3|127549158,chr3|127549159
chr3:127536714-127553349|-|Larp7-201	2	0	chr3|127552553,chr3|127552568	
chr3:127553633-127564838|+|Zgrf1-202	0	2		chr3|127554867,chr3|127554870
chr3:127556228-127557561|-|Gm43729-201	3	34	chr3|127556760,chr3|127556761,chr3|127556780	chr3|127555702,chr3|127558875,chr3|127559572,chr3|127559573,chr3|127559872,chr3|127559873,chr3|127559997,chr3|127559998,chr3|127560088,chr3|127562493,chr3|127564179,chr3|127564252,chr3|127564253,chr3|127564275,chr3|127564520,chr3|127564663,chr3|127565092,chr3|127565093,chr3|127565217,chr3|127565326,chr3|127565332,chr3|127567199,chr3|127568956,chr3|127568957,chr3|127568961,chr3|127568962,chr3|127569424,chr3|127574210,chr3|127574560,chr3|127574561,chr3|127574888,chr3|127574925,chr3|127574926,chr3|127575927
chr3:127633135-127635631|+|Neurog2-201	0	15		chr3|127614065,chr3|127614335,chr3|127617140,chr3|127617909,chr3|127617910,chr3|127622360,chr3|127622361,chr3|127623417,chr3|127624754,chr3|127631158,chr3|127637240,chr3|127637241,chr3|127649413,chr3|127650849,chr3|127651528
chr3:127691935-127692520|-|Gm16238-201	1	66	chr3|127693414	chr3|127672592,chr3|127672593,chr3|127673219,chr3|127673594,chr3|127674905,chr3|127675577,chr3|127678202,chr3|127678267,chr3|127678268,chr3|127678945,chr3|127678988,chr3|127679246,chr3|127679247,chr3|127680082,chr3|127680200,chr3|127680479,chr3|127682150,chr3|127682151,chr3|127682591,chr3|127683801,chr3|127684239,chr3|127684240,chr3|127684333,chr3|127685849,chr3|127685876,chr3|127686552,chr3|127687553,chr3|127687572,chr3|127687770,chr3|127687771,chr3|127688425,chr3|127693762,chr3|127693806,chr3|127694350,chr3|127694606,chr3|127695442,chr3|127695443,chr3|127695506,chr3|127695665,chr3|127696174,chr3|127696246,chr3|127696852,chr3|127696853,chr3|127697296,chr3|127697297,chr3|127697323,chr3|127697324,chr3|127698412,chr3|127698524,chr3|127698540,chr3|127699455,chr3|127700545,chr3|127700547,chr3|127702471,chr3|127702472,chr3|127702515,chr3|127702516,chr3|127702548,chr3|127702648,chr3|127702951,chr3|127702952,chr3|127703023,chr3|127703024,chr3|127703789,chr3|127703790,chr3|127704151
chr3:127714634-127717027|-|1500005C15Rik-201	0	17		chr3|127704908,chr3|127704909,chr3|127705192,chr3|127705221,chr3|127705372,chr3|127708247,chr3|127708894,chr3|127709463,chr3|127709683,chr3|127709732,chr3|127710017,chr3|127710018,chr3|127710381,chr3|127710812,chr3|127710861,chr3|127711313,chr3|127715614
chr3:127717206-127719186|-|Gm42587-201	3	14	chr3|127718263,chr3|127718264,chr3|127718664	chr3|127721389,chr3|127721644,chr3|127721645,chr3|127721960,chr3|127721961,chr3|127722561,chr3|127722944,chr3|127723120,chr3|127723121,chr3|127723988,chr3|127723989,chr3|127724070,chr3|127724071,chr3|127724144
chr3:127670310-127729571|-|Alpk1-206	2	8	chr3|127728689,chr3|127728690	chr3|127725222,chr3|127725223,chr3|127725296,chr3|127726011,chr3|127726553,chr3|127726823,chr3|127728277,chr3|127728307
chr3:127731594-127731690|+|Gm23279-201	3	13	chr3|127731717,chr3|127731750,chr3|127731784	chr3|127740447,chr3|127740448,chr3|127740534,chr3|127741128,chr3|127741957,chr3|127741958,chr3|127741959,chr3|127741960,chr3|127744151,chr3|127747297,chr3|127747965,chr3|127747966,chr3|127748662
chr3:127670310-127780527|-|Alpk1-201	3	29	chr3|127781036,chr3|127781222,chr3|127781223	chr3|127760744,chr3|127761062,chr3|127762188,chr3|127762382,chr3|127762428,chr3|127763684,chr3|127763871,chr3|127764796,chr3|127765171,chr3|127765648,chr3|127766418,chr3|127766492,chr3|127767298,chr3|127767863,chr3|127769493,chr3|127769494,chr3|127778981,chr3|127783099,chr3|127783672,chr3|127783673,chr3|127783880,chr3|127783881,chr3|127783934,chr3|127783935,chr3|127784019,chr3|127784020,chr3|127784023,chr3|127784024,chr3|127784275
chr3:127790804-127798389|+|Tifa-205	0	27		chr3|127794044,chr3|127794045,chr3|127797182,chr3|127797183,chr3|127797319,chr3|127797531,chr3|127798568,chr3|127799204,chr3|127801364,chr3|127801365,chr3|127803490,chr3|127803491,chr3|127803659,chr3|127803660,chr3|127804148,chr3|127805071,chr3|127805072,chr3|127805128,chr3|127806214,chr3|127806436,chr3|127806578,chr3|127806808,chr3|127808058,chr3|127808583,chr3|127808644,chr3|127810507,chr3|127810508
chr3:127829555-127832971|-|Gm43654-201	0	29		chr3|127813877,chr3|127814158,chr3|127814159,chr3|127815922,chr3|127815923,chr3|127816316,chr3|127816317,chr3|127816968,chr3|127817802,chr3|127818978,chr3|127819034,chr3|127820195,chr3|127821647,chr3|127821784,chr3|127821785,chr3|127823246,chr3|127823510,chr3|127824198,chr3|127824199,chr3|127824201,chr3|127826726,chr3|127829433,chr3|127829797,chr3|127830012,chr3|127830436,chr3|127830437,chr3|127831385,chr3|127831601,chr3|127834677
chr3:127836911-127838644|+|Gm43653-201	4	3	chr3|127835960,chr3|127836124,chr3|127836135,chr3|127836136	chr3|127835270,chr3|127835271,chr3|127835453
chr3:127807007-127837523|-|Ap1ar-210	1	29	chr3|127838465	chr3|127839629,chr3|127839954,chr3|127839955,chr3|127840431,chr3|127840528,chr3|127840529,chr3|127840613,chr3|127841342,chr3|127841659,chr3|127841973,chr3|127841984,chr3|127841985,chr3|127841994,chr3|127841995,chr3|127843488,chr3|127843810,chr3|127843811,chr3|127844620,chr3|127844706,chr3|127846866,chr3|127848298,chr3|127848299,chr3|127848324,chr3|127848325,chr3|127848354,chr3|127848555,chr3|127848626,chr3|127848627,chr3|127848824
chr3:127861599-127865261|+|Gm35585-201	1	10	chr3|127862402	chr3|127850155,chr3|127850588,chr3|127850589,chr3|127851025,chr3|127854693,chr3|127858760,chr3|127858761,chr3|127859466,chr3|127859467,chr3|127859479
chr3:127863184-127863858|-|Gm43652-201	3	28	chr3|127862986,chr3|127862987,chr3|127863145	chr3|127866088,chr3|127866089,chr3|127866608,chr3|127867153,chr3|127867401,chr3|127868516,chr3|127868995,chr3|127868996,chr3|127869232,chr3|127869233,chr3|127869250,chr3|127869472,chr3|127869473,chr3|127869521,chr3|127871579,chr3|127872686,chr3|127872950,chr3|127873733,chr3|127873881,chr3|127873882,chr3|127873900,chr3|127873901,chr3|127875156,chr3|127875370,chr3|127876322,chr3|127877036,chr3|127877361,chr3|127877611
chr3:127869680-127896288|-|Fam241a-201	0	20		chr3|127880841,chr3|127881000,chr3|127881001,chr3|127881324,chr3|127885208,chr3|127885768,chr3|127886857,chr3|127887230,chr3|127887308,chr3|127887309,chr3|127887422,chr3|127887423,chr3|127887546,chr3|127891744,chr3|127891745,chr3|127891918,chr3|127891919,chr3|127892329,chr3|127892806,chr3|127892807
chr3:127869058-127896324|-|Fam241a-202	2	14	chr3|127897322,chr3|127897323	chr3|127897326,chr3|127897327,chr3|127897643,chr3|127897644,chr3|127897669,chr3|127898265,chr3|127898677,chr3|127898678,chr3|127898713,chr3|127899888,chr3|127900121,chr3|127900346,chr3|127905550,chr3|127905551
chr3:127916172-127955220|+|9830132P13Rik-201	0	32		chr3|127909667,chr3|127909668,chr3|127910534,chr3|127910535,chr3|127912694,chr3|127913545,chr3|127913918,chr3|127919006,chr3|127920033,chr3|127920034,chr3|127920141,chr3|127920142,chr3|127921315,chr3|127921316,chr3|127921520,chr3|127922935,chr3|127922936,chr3|127923586,chr3|127925434,chr3|127925495,chr3|127925496,chr3|127928329,chr3|127928330,chr3|127928655,chr3|127928656,chr3|127930210,chr3|127930278,chr3|127931270,chr3|127931638,chr3|127932004,chr3|127935982,chr3|127935983
chr3:127970709-127972881|+|Gm35667-201	6	105	chr3|127969759,chr3|127969991,chr3|127969992,chr3|127970309,chr3|127971603,chr3|127971604	chr3|127951013,chr3|127951606,chr3|127951803,chr3|127951804,chr3|127954757,chr3|127954758,chr3|127955859,chr3|127956856,chr3|127957602,chr3|127958323,chr3|127958324,chr3|127958351,chr3|127958418,chr3|127958739,chr3|127959150,chr3|127959151,chr3|127959199,chr3|127959230,chr3|127960259,chr3|127961489,chr3|127961490,chr3|127961670,chr3|127961671,chr3|127961736,chr3|127961876,chr3|127962039,chr3|127962040,chr3|127962488,chr3|127962538,chr3|127962544,chr3|127962616,chr3|127962992,chr3|127963998,chr3|127963999,chr3|127964425,chr3|127964426,chr3|127964694,chr3|127964695,chr3|127965030,chr3|127965031,chr3|127965419,chr3|127966171,chr3|127966891,chr3|127966892,chr3|127967208,chr3|127967209,chr3|127967487,chr3|127967488,chr3|127967855,chr3|127967885,chr3|127968202,chr3|127968203,chr3|127968861,chr3|127972482,chr3|127972685,chr3|127972686,chr3|127973440,chr3|127973441,chr3|127975516,chr3|127975597,chr3|127975641,chr3|127975700,chr3|127975809,chr3|127975810,chr3|127975890,chr3|127976309,chr3|127976745,chr3|127976746,chr3|127976843,chr3|127976844,chr3|127977710,chr3|127977711,chr3|127978334,chr3|127978335,chr3|127979116,chr3|127979117,chr3|127979686,chr3|127979688,chr3|127979754,chr3|127980148,chr3|127980915,chr3|127982034,chr3|127982035,chr3|127982501,chr3|127982502,chr3|127982539,chr3|127982540,chr3|127983091,chr3|127983812,chr3|127984296,chr3|127984297,chr3|127984314,chr3|127984699,chr3|127984800,chr3|127984801,chr3|127984888,chr3|127984889,chr3|127987484,chr3|127987485,chr3|127987827,chr3|127987842,chr3|127987870,chr3|127987871,chr3|127988492,chr3|127988493
chr3:128038693-128040661|+|Gm10650-202	2	61	chr3|128039525,chr3|128039526	chr3|128018844,chr3|128019535,chr3|128019536,chr3|128021758,chr3|128021759,chr3|128022691,chr3|128022692,chr3|128023354,chr3|128023355,chr3|128024383,chr3|128024434,chr3|128024435,chr3|128025940,chr3|128025941,chr3|128026073,chr3|128026426,chr3|128026531,chr3|128026532,chr3|128027194,chr3|128029545,chr3|128029777,chr3|128030146,chr3|128030147,chr3|128030696,chr3|128030697,chr3|128031083,chr3|128031551,chr3|128031576,chr3|128031623,chr3|128031624,chr3|128032030,chr3|128032031,chr3|128034881,chr3|128035946,chr3|128035947,chr3|128036304,chr3|128036600,chr3|128037251,chr3|128039919,chr3|128039920,chr3|128041299,chr3|128041300,chr3|128042161,chr3|128042285,chr3|128042286,chr3|128043040,chr3|128043561,chr3|128043562,chr3|128045821,chr3|128047068,chr3|128047795,chr3|128047796,chr3|128048077,chr3|128048253,chr3|128049034,chr3|128049035,chr3|128049352,chr3|128049353,chr3|128053095,chr3|128053096,chr3|128056211
chr3:128124205-128133360|-|D030025E07Rik-205	4	31	chr3|128132826,chr3|128132827,chr3|128133242,chr3|128133243	chr3|128114449,chr3|128114450,chr3|128121408,chr3|128123701,chr3|128123947,chr3|128123948,chr3|128123951,chr3|128124169,chr3|128124170,chr3|128125328,chr3|128125329,chr3|128125346,chr3|128125606,chr3|128128230,chr3|128130563,chr3|128130568,chr3|128131664,chr3|128131713,chr3|128147045,chr3|128147046,chr3|128147349,chr3|128148392,chr3|128148393,chr3|128149077,chr3|128150163,chr3|128150164,chr3|128152077,chr3|128152078,chr3|128152549,chr3|128152550,chr3|128153228
chr3:128193830-128231592|-|D030025E07Rik-204	2	4	chr3|128230788,chr3|128231542	chr3|128214251,chr3|128222652,chr3|128223777,chr3|128229079
chr3:128117015-128231603|-|D030025E07Rik-203	0	23		chr3|128236413,chr3|128237058,chr3|128237201,chr3|128238048,chr3|128238049,chr3|128238459,chr3|128238460,chr3|128240539,chr3|128240540,chr3|128241712,chr3|128241713,chr3|128242585,chr3|128242586,chr3|128245837,chr3|128245838,chr3|128247347,chr3|128247348,chr3|128247860,chr3|128247861,chr3|128248734,chr3|128248735,chr3|128249463,chr3|128250217
chr3:128280658-128281091|-|Gm43656-201	1	6	chr3|128280153	chr3|128270728,chr3|128284213,chr3|128284214,chr3|128288759,chr3|128288816,chr3|128291755
chr3:128540372-128540480|+|Gm22293-201	0	10		chr3|128528881,chr3|128529675,chr3|128530118,chr3|128530119,chr3|128537579,chr3|128537580,chr3|128541594,chr3|128550504,chr3|128550505,chr3|128552817
chr3:128610987-128887161|+|Gm43824-201	1	9	chr3|128610935	chr3|128605297,chr3|128605298,chr3|128614274,chr3|128617998,chr3|128617999,chr3|128628782,chr3|128628786,chr3|128630241,chr3|128630242
chr3:128699533-128701550|-|4933424H11Rik-201	2	3	chr3|128702545,chr3|128702546	chr3|128687708,chr3|128687709,chr3|128706641
chr3:128839836-128840521|+|Gm4410-201	0	1		chr3|128858724
chr3:129285269-129286032|+|Gm42628-201	0	3		chr3|129297826,chr3|129301106,chr3|129303545
chr3:129269175-129332720|-|Enpep-201	0	6		chr3|129317732,chr3|129321972,chr3|129321973,chr3|129329708,chr3|129329709,chr3|129338877
chr3:129354004-129355105|+|Gm42629-201	1	7	chr3|129353904	chr3|129343756,chr3|129343757,chr3|129347737,chr3|129348436,chr3|129348437,chr3|129348917,chr3|129351163
chr3:129374110-129377557|+|Gm42630-201	0	3		chr3|129370769,chr3|129379897,chr3|129384968
chr3:129433673-129434715|+|Gm5712-201	0	23		chr3|129414141,chr3|129414142,chr3|129414323,chr3|129414421,chr3|129416384,chr3|129416611,chr3|129417794,chr3|129421097,chr3|129423481,chr3|129424912,chr3|129424913,chr3|129427110,chr3|129427267,chr3|129428316,chr3|129432222,chr3|129437353,chr3|129438675,chr3|129438676,chr3|129439000,chr3|129439001,chr3|129445310,chr3|129445311,chr3|129447804
chr3:129461972-129462747|+|Rpl7a-ps7-201	0	16		chr3|129457718,chr3|129457719,chr3|129457920,chr3|129457921,chr3|129460537,chr3|129460844,chr3|129460845,chr3|129463188,chr3|129463189,chr3|129463703,chr3|129464957,chr3|129465801,chr3|129472638,chr3|129473345,chr3|129475650,chr3|129475651
chr3:129527467-129532109|-|Gm35986-201	0	1		chr3|129517610
chr3:129684133-129684241|-|Gm24515-201	4	17	chr3|129683375,chr3|129683385,chr3|129684901,chr3|129685220	chr3|129664338,chr3|129666173,chr3|129667899,chr3|129672392,chr3|129674106,chr3|129679596,chr3|129679597,chr3|129685580,chr3|129685581,chr3|129685647,chr3|129687361,chr3|129687614,chr3|129687643,chr3|129689291,chr3|129690971,chr3|129690972,chr3|129691291
chr3:129745340-129750168|+|Gm42650-201	1	0	chr3|129745428	
chr3:129787881-129804030|-|Lrit3-202	7	37	chr3|129803313,chr3|129803314,chr3|129803701,chr3|129803702,chr3|129804150,chr3|129804993,chr3|129804994	chr3|129784912,chr3|129784980,chr3|129785376,chr3|129785377,chr3|129786962,chr3|129790102,chr3|129790103,chr3|129790534,chr3|129790535,chr3|129790566,chr3|129790741,chr3|129791559,chr3|129791808,chr3|129791977,chr3|129795171,chr3|129795172,chr3|129795649,chr3|129796171,chr3|129796172,chr3|129796189,chr3|129796190,chr3|129796545,chr3|129796546,chr3|129797279,chr3|129797280,chr3|129797795,chr3|129798545,chr3|129798750,chr3|129798751,chr3|129799136,chr3|129799137,chr3|129800053,chr3|129800379,chr3|129802210,chr3|129803024,chr3|129807961,chr3|129807962
chr3:129808575-129822491|-|Rrh-201	1	3	chr3|129821951	chr3|129815878,chr3|129818436,chr3|129819111
chr3:129808801-129822587|-|Rrh-205	0	1		chr3|129823767
chr3:129824912-129831396|-|Gar1-201	0	4		chr3|129827692,chr3|129828149,chr3|129828191,chr3|129832785
chr3:129836737-129875332|+|Cfi-201	6	35	chr3|129836007,chr3|129836489,chr3|129836755,chr3|129837270,chr3|129837589,chr3|129837590	chr3|129834993,chr3|129838532,chr3|129838533,chr3|129838948,chr3|129838949,chr3|129839230,chr3|129839277,chr3|129839391,chr3|129839447,chr3|129839448,chr3|129839457,chr3|129839458,chr3|129840434,chr3|129841853,chr3|129842125,chr3|129842126,chr3|129842164,chr3|129842165,chr3|129849664,chr3|129850214,chr3|129851122,chr3|129851495,chr3|129852110,chr3|129852449,chr3|129852588,chr3|129853142,chr3|129853143,chr3|129853740,chr3|129854478,chr3|129854479,chr3|129855014,chr3|129855015,chr3|129855401,chr3|129855456,chr3|129855457
chr3:129878606-129895825|+|Pla2g12a-201	1	25	chr3|129877833	chr3|129859594,chr3|129864816,chr3|129864817,chr3|129865665,chr3|129866108,chr3|129866109,chr3|129866365,chr3|129866412,chr3|129868406,chr3|129869195,chr3|129869614,chr3|129870584,chr3|129871036,chr3|129871038,chr3|129871040,chr3|129871090,chr3|129871129,chr3|129871184,chr3|129871214,chr3|129875318,chr3|129875319,chr3|129876826,chr3|129877384,chr3|129877503,chr3|129877530
chr3:129881184-129894957|+|Pla2g12a-202	0	20		chr3|129884316,chr3|129884317,chr3|129884419,chr3|129884420,chr3|129884730,chr3|129884765,chr3|129884766,chr3|129885573,chr3|129885868,chr3|129886069,chr3|129886261,chr3|129886262,chr3|129886700,chr3|129887036,chr3|129887693,chr3|129888125,chr3|129888454,chr3|129888938,chr3|129890324,chr3|129890325
chr3:129901425-129914103|+|Casp6-201	2	25	chr3|129900657,chr3|129900658	chr3|129895013,chr3|129895053,chr3|129895054,chr3|129895198,chr3|129895433,chr3|129895434,chr3|129895736,chr3|129895803,chr3|129897277,chr3|129898214,chr3|129898387,chr3|129898950,chr3|129907140,chr3|129907216,chr3|129909635,chr3|129910906,chr3|129911369,chr3|129911379,chr3|129911475,chr3|129911641,chr3|129912148,chr3|129912219,chr3|129912220,chr3|129915646,chr3|129915752
chr3:129914982-129970076|-|Mcub-204	1	0	chr3|129969127	
chr3:129914960-129970206|-|Mcub-201	0	7		chr3|129973974,chr3|129974641,chr3|129977979,chr3|129980560,chr3|129980561,chr3|129981785,chr3|129983634
chr3:129982759-130060907|-|Sec24b-201	0	4		chr3|130045319,chr3|130048593,chr3|130052611,chr3|130057280
chr3:130068412-130068978|+|Gm9396-201	0	4		chr3|130072193,chr3|130072219,chr3|130072412,chr3|130073021
chr3:130080779-130081129|+|Gm42663-201	0	28		chr3|130077404,chr3|130077405,chr3|130087105,chr3|130087121,chr3|130087918,chr3|130090234,chr3|130090424,chr3|130090425,chr3|130090450,chr3|130090456,chr3|130090460,chr3|130090481,chr3|130090565,chr3|130090592,chr3|130090598,chr3|130090716,chr3|130090761,chr3|130090789,chr3|130090813,chr3|130092283,chr3|130092671,chr3|130094563,chr3|130096487,chr3|130097356,chr3|130097357,chr3|130098999,chr3|130099437,chr3|130099438
chr3:130140380-130142042|+|Gm9397-201	0	35		chr3|130124900,chr3|130125147,chr3|130126357,chr3|130127797,chr3|130130290,chr3|130130291,chr3|130130743,chr3|130130744,chr3|130132665,chr3|130133004,chr3|130142254,chr3|130144634,chr3|130144635,chr3|130145701,chr3|130145702,chr3|130146513,chr3|130146514,chr3|130146884,chr3|130146885,chr3|130147409,chr3|130148476,chr3|130148477,chr3|130148911,chr3|130148912,chr3|130150844,chr3|130150845,chr3|130152047,chr3|130152111,chr3|130152437,chr3|130158064,chr3|130158065,chr3|130158492,chr3|130159530,chr3|130159982,chr3|130159983
chr3:130180891-130595132|+|Col25a1-201	0	7		chr3|130162779,chr3|130164157,chr3|130164158,chr3|130171168,chr3|130171169,chr3|130187276,chr3|130187277
chr3:130539489-130545640|+|Gm43210-201	0	12		chr3|130520902,chr3|130520903,chr3|130521336,chr3|130521967,chr3|130521982,chr3|130521983,chr3|130522311,chr3|130525754,chr3|130525819,chr3|130529029,chr3|130529030,chr3|130549233
chr3:130561942-130563840|+|Gm43211-201	6	18	chr3|130561119,chr3|130561189,chr3|130561400,chr3|130561905,chr3|130561906,chr3|130562729	chr3|130550921,chr3|130551897,chr3|130553050,chr3|130553051,chr3|130557764,chr3|130557802,chr3|130557886,chr3|130558812,chr3|130558813,chr3|130558980,chr3|130558981,chr3|130559246,chr3|130559247,chr3|130559848,chr3|130559849,chr3|130563695,chr3|130563696,chr3|130576981
chr3:130592121-130594949|+|Gm42837-201	0	8		chr3|130582079,chr3|130583926,chr3|130583927,chr3|130599104,chr3|130599105,chr3|130600207,chr3|130602749,chr3|130604224
chr3:130617448-130634809|+|Etnppl-203	1	7	chr3|130616855	chr3|130607463,chr3|130611580,chr3|130611948,chr3|130611949,chr3|130612607,chr3|130612608,chr3|130616135
chr3:130617693-130634677|+|Etnppl-202	0	18		chr3|130619530,chr3|130619531,chr3|130622227,chr3|130624210,chr3|130624211,chr3|130624533,chr3|130625025,chr3|130626401,chr3|130626402,chr3|130629830,chr3|130629831,chr3|130630827,chr3|130630971,chr3|130631592,chr3|130632582,chr3|130637324,chr3|130637325,chr3|130637583
