TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr7:45282873-45288993|+|Slc6a21-201	0	1		chr7|45286026
chr7:45324965-45325617|+|Rpl14-ps1-201	0	1		chr7|45322665
chr7:45421760-45438096|-|Ruvbl2-205	0	1		chr7|45443839
chr7:45458089-45458197|-|Gm22133-201	0	2		chr7|45451281,chr7|45451282
chr7:45461697-45466898|-|Bax-201	0	1		chr7|45471455
chr7:45486262-45522927|+|Tulp2-209	0	1		chr7|45477266
chr7:45470987-45488805|-|Dhdh-201	0	1		chr7|45492046
chr7:45522922-45526146|-|Ppp1r15a-202	0	2		chr7|45523106,chr7|45523803
chr7:45550534-45551615|-|Gm45564-201	1	0	chr7|45551627	
chr7:45597140-45599569|+|Gm31479-201	1	2	chr7|45596448	chr7|45593086,chr7|45594687
chr7:45613886-45615490|-|Fgf21-201	0	2		chr7|45608236,chr7|45613311
chr7:45627488-45639093|+|Rasip1-201	0	1		chr7|45626281
chr7:45635680-45638765|-|A030001D20Rik-201	1	0	chr7|45637889	
chr7:45639993-45645211|+|Mamstr-201	0	1		chr7|45641394
chr7:45648591-45666394|-|Fut2-201	0	2		chr7|45660464,chr7|45662979
chr7:45684022-45694553|+|Ntn5-202	0	3		chr7|45679980,chr7|45681658,chr7|45682288
chr7:45677686-45694402|-|Sec1-201	0	1		chr7|45689999
chr7:45742049-45750257|+|Gm31597-201	0	1		chr7|45738175
chr7:45730000-45742483|-|Sult2b1-207	1	0	chr7|45743087	
chr7:45729983-45759612|-|Sult2b1-201	0	2		chr7|45770955,chr7|45771322
chr7:45783738-45804144|+|Lmtk3-204	0	1		chr7|45779587
chr7:45785380-45804144|+|Lmtk3-209	0	1		chr7|45797016
chr7:45807681-45813878|-|Cyth2-208	0	2		chr7|45805601,chr7|45806566
chr7:45825227-45830789|-|Grwd1-201	1	0	chr7|45829795	
chr7:45825223-45830944|-|Grwd1-202	0	1		chr7|45835434
chr7:45875547-45875631|-|Gm22098-201	0	1		chr7|45885758
chr7:45886906-45896670|-|Syngr4-202	0	1		chr7|45887769
chr7:45897101-45917409|+|Tmem143-203	0	1		chr7|45908795
chr7:45918028-45920851|-|Emp3-202	0	4		chr7|45909293,chr7|45909336,chr7|45917979,chr7|45918017
chr7:45933850-45934160|+|Gm9712-201	5	0	chr7|45933969,chr7|45934076,chr7|45934134,chr7|45934135,chr7|45934179	
chr7:46033698-46084212|+|Nomo1-201	0	1		chr7|46034976
chr7:46091896-46092961|-|Gm18706-201	0	2		chr7|46076991,chr7|46085201
chr7:46097096-46100237|-|Kcnj11-205	1	0	chr7|46099612	
chr7:46123352-46130568|+|Gm45486-201	0	1		chr7|46132741
chr7:46295375-46311433|+|Otog-202	0	1		chr7|46306972
chr7:46376474-46379099|+|Myod1-201	0	1		chr7|46371489
chr7:46396497-46433354|+|Kcnc1-201	1	3	chr7|46395821	chr7|46389444,chr7|46389862,chr7|46389915
chr7:46450413-46450519|+|Gm22969-201	0	1		chr7|46446474
chr7:46511451-46512780|-|Gm45311-201	0	37		chr7|46499897,chr7|46499943,chr7|46500018,chr7|46500917,chr7|46501966,chr7|46502735,chr7|46502783,chr7|46503053,chr7|46503490,chr7|46503506,chr7|46503511,chr7|46503545,chr7|46503621,chr7|46503625,chr7|46507852,chr7|46507853,chr7|46509688,chr7|46516405,chr7|46517218,chr7|46517268,chr7|46517353,chr7|46519237,chr7|46519243,chr7|46519244,chr7|46519245,chr7|46519266,chr7|46519271,chr7|46519272,chr7|46519278,chr7|46519285,chr7|46519354,chr7|46523467,chr7|46523478,chr7|46526433,chr7|46527204,chr7|46530502,chr7|46532352
chr7:46561301-46578201|+|Gm15700-201	0	14		chr7|46545998,chr7|46548602,chr7|46549815,chr7|46549882,chr7|46549921,chr7|46549960,chr7|46550024,chr7|46555212,chr7|46555308,chr7|46555351,chr7|46558240,chr7|46558265,chr7|46558383,chr7|46558434
chr7:46443154-46639807|-|Sergef-201	0	5		chr7|46624620,chr7|46633796,chr7|46633811,chr7|46643194,chr7|46652000
chr7:46660337-46667343|-|Tph1-205	0	2		chr7|46654181,chr7|46661043
chr7:46686108-46710680|-|Saal1-201	0	1		chr7|46705444
chr7:46711998-46715700|-|Saa3-201	0	1		chr7|46713823
chr7:46832464-46832878|+|Gm45308-201	0	1		chr7|46827125
chr7:46845839-46855627|+|Ldha-202	0	3		chr7|46840086,chr7|46840480,chr7|46841931
chr7:46847596-46851971|+|Ldha-213	0	1		chr7|46850935
chr7:46861203-46878142|+|Ldhc-201	0	2		chr7|46855212,chr7|46856166
chr7:46861286-46878100|+|Ldhc-205	0	2		chr7|46872900,chr7|46874088
chr7:46915990-46916263|+|Gm45628-201	2	3	chr7|46915003,chr7|46916050	chr7|46896719,chr7|46899422,chr7|46914865
chr7:46927813-46929424|-|Gm45737-201	0	1		chr7|46935622
chr7:46983661-46987803|+|Gm9999-203	1	0	chr7|46984426	
chr7:46986820-46987796|+|Gm9999-202	0	4		chr7|46989605,chr7|46989609,chr7|46997254,chr7|46997320
chr7:47008083-47009008|+|Gm32031-203	0	6		chr7|47001233,chr7|47001252,chr7|47001276,chr7|47001277,chr7|47001316,chr7|47006747
chr7:47049889-47050296|-|Gm45474-201	0	2		chr7|47031383,chr7|47035559
chr7:47050601-47054777|+|Tmem86a-201	0	2		chr7|47053305,chr7|47062172
chr7:47110851-47125990|+|Gm14377-201	0	4		chr7|47100775,chr7|47102555,chr7|47116167,chr7|47120635
chr7:47077798-47132717|-|Ptpn5-201	0	1		chr7|47130434
chr7:47142157-47144322|-|Gm44969-201	1	1	chr7|47144379	chr7|47163377
chr7:47185717-47189416|-|Mrgpra6-201	1	1	chr7|47189308	chr7|47172022
chr7:47185707-47204920|-|Mrgpra6-202	0	1		chr7|47216219
chr7:47234861-47252828|-|Mrgpra9-202	0	4		chr7|47235026,chr7|47246439,chr7|47248547,chr7|47250927
chr7:47234919-47252848|-|Mrgpra9-201	0	1		chr7|47267459
chr7:47309378-47310295|-|Mrgprx3-ps-201	0	1		chr7|47319411
chr7:47334875-47354240|-|Mrgpra1-201	0	3		chr7|47356759,chr7|47358719,chr7|47358723
chr7:47390616-47391070|-|Gm29479-201	0	1		chr7|47401058
chr7:47413834-47413940|+|Gm25326-201	0	1		chr7|47423313
chr7:47463806-47489586|-|Mrgpra2b-201	0	2		chr7|47472664,chr7|47478671
chr7:47463807-47528862|-|Mrgpra2b-202	0	3		chr7|47516054,chr7|47516095,chr7|47527118
chr7:47502456-47531784|-|Gm7255-201	1	0	chr7|47530971	
chr7:47588950-47601372|-|Mrgpra3-201	0	1		chr7|47596596
chr7:47668095-47668808|-|Gm2707-201	0	1		chr7|47681815
chr7:47708664-47708877|-|Gm28288-201	1	4	chr7|47708144	chr7|47698529,chr7|47703950,chr7|47712182,chr7|47713469
chr7:47733002-47733940|-|Gm5733-201	0	1		chr7|47737091
chr7:47752722-47752831|+|Gm22427-201	0	1		chr7|47756879
chr7:47775717-47776212|-|Gm29563-201	1	1	chr7|47775856	chr7|47774991
chr7:47810037-47810988|+|Mrgprc7-ps-201	0	1		chr7|47797367
chr7:47871201-47872107|-|Mrgpra18-ps-201	0	1		chr7|47874162
chr7:47915322-47916234|-|Gm5734-201	0	1		chr7|47918411
chr7:47980837-47982095|-|Mrgpra4-201	0	1		chr7|48000878
chr7:48020971-48027597|-|Mrgprx1-201	0	2		chr7|48024828,chr7|48032875
chr7:48063867-48064830|-|Mrgprb7-ps-201	0	3		chr7|48053331,chr7|48077845,chr7|48079862
chr7:48116772-48117441|-|Gm28665-201	0	1		chr7|48137187
chr7:48167983-48169019|-|Mrgprb5-201	0	1		chr7|48171236
chr7:48363921-48364500|+|Gm18357-201	0	1		chr7|48354503
chr7:48388526-48389648|+|Mrgprb8-201	1	0	chr7|48389380	
chr7:48478619-48499321|-|Mrgprx2-201	0	2		chr7|48501186,chr7|48502045
chr7:48609549-48610332|-|Gm18353-201	0	1		chr7|48602200
chr7:48642803-48643811|-|Mrgprb3-201	1	1	chr7|48643052	chr7|48650315
chr7:48684621-48685614|-|Mrgprb11-ps-201	0	2		chr7|48676384,chr7|48702590
chr7:48789003-48827440|+|Zdhhc13-201	0	5		chr7|48771299,chr7|48780478,chr7|48782277,chr7|48790380,chr7|48790794
chr7:48830398-48843651|-|Csrp3-202	0	4		chr7|48829206,chr7|48832695,chr7|48833298,chr7|48833325
chr7:48830400-48848033|-|Csrp3-201	1	2	chr7|48848561	chr7|48858782,chr7|48861952
chr7:48877958-48885961|+|Gm2788-201	3	9	chr7|48877458,chr7|48877462,chr7|48877463	chr7|48864765,chr7|48867578,chr7|48867873,chr7|48867905,chr7|48869026,chr7|48871422,chr7|48871466,chr7|48871487,chr7|48871499
chr7:48887230-48908599|+|Gm2788-207	1	1	chr7|48887251	chr7|48890730
chr7:48893685-48910062|-|Gm45282-201	0	11		chr7|48898800,chr7|48898886,chr7|48899338,chr7|48903769,chr7|48905022,chr7|48913938,chr7|48915926,chr7|48917571,chr7|48919953,chr7|48923823,chr7|48923943
chr7:48939515-48940118|-|Gm18559-201	0	8		chr7|48925803,chr7|48936319,chr7|48936349,chr7|48941604,chr7|48941605,chr7|48941682,chr7|48941973,chr7|48949086
chr7:48959097-49606821|+|Nav2-204	1	3	chr7|48959884	chr7|48953855,chr7|48966211,chr7|48973510
chr7:49062437-49062581|-|Gm45207-201	0	5		chr7|49058693,chr7|49059656,chr7|49065683,chr7|49066712,chr7|49073496
chr7:49085083-49086981|+|Gm32849-201	0	2		chr7|49092197,chr7|49093981
chr7:49122334-49159819|-|9130015G15Rik-201	0	4		chr7|49145882,chr7|49146176,chr7|49146414,chr7|49146779
chr7:49195541-49199120|+|Gm37613-201	0	3		chr7|49186037,chr7|49188859,chr7|49203448
chr7:49246189-49610087|+|Nav2-202	0	1		chr7|49235534
chr7:49246844-49610090|+|Nav2-216	0	3		chr7|49249309,chr7|49249310,chr7|49266716
chr7:49346094-49349083|+|Gm44913-201	0	2		chr7|49331861,chr7|49343116
chr7:49469712-49471710|+|Gm38059-201	0	1		chr7|49485428
chr7:49631499-49636849|-|Dbx1-201	0	1		chr7|49630454
chr7:49759153-49773975|+|Htatip2-202	0	4		chr7|49762620,chr7|49762851,chr7|49762919,chr7|49763904
chr7:49778346-49858265|+|Prmt3-201	0	4		chr7|49773042,chr7|49779943,chr7|49795127,chr7|49795173
chr7:49814202-49820590|+|Gm44822-201	0	9		chr7|49805921,chr7|49807434,chr7|49807604,chr7|49824102,chr7|49824142,chr7|49824408,chr7|49828112,chr7|49828784,chr7|49828785
chr7:49856162-49857600|-|Gm26856-201	0	5		chr7|49842548,chr7|49842882,chr7|49842959,chr7|49853786,chr7|49869042
chr7:50562585-50574106|-|Nell1os-202	0	2		chr7|50563295,chr7|50570929
chr7:50548940-50575971|-|Nell1os-203	0	1		chr7|50579531
chr7:51152817-51155424|-|Gm21037-201	0	1		chr7|51149212
chr7:51746647-51747878|+|Gm7336-201	0	1		chr7|51755369
chr7:51860577-51862267|-|Fancf-201	0	2		chr7|51859359,chr7|51859967
chr7:51887918-51994515|+|Gas2-209	2	0	chr7|51887965,chr7|51888036	
chr7:51999612-52005698|-|Svip-203	0	5		chr7|51985900,chr7|51990141,chr7|51991445,chr7|51991558,chr7|52001230
chr7:52022237-52029158|-|Gm9357-201	0	1		chr7|52027086
chr7:52219960-52220443|+|Gm44683-201	0	2		chr7|52202788,chr7|52203522
chr7:52927070-52927177|+|Gm22444-201	0	1		chr7|52913185
chr7:53995942-53998555|+|Gm44682-201	0	1		chr7|53986578
chr7:54213169-54213385|-|Gm25956-201	0	3		chr7|54205551,chr7|54206549,chr7|54218095
chr7:54835615-55268885|+|Luzp2-201	0	3		chr7|54816358,chr7|54854013,chr7|54854014
chr7:54876114-54877651|+|Gm44895-201	0	1		chr7|54878598
chr7:54931778-54932549|-|Gm44896-201	0	3		chr7|54922050,chr7|54922145,chr7|54922208
chr7:55025042-55027215|+|Gm44894-201	0	1		chr7|55044229
chr7:55088597-55089987|+|4833421K07Rik-201	0	1		chr7|55097847
chr7:55242137-55243942|-|Gm17838-201	0	1		chr7|55226663
chr7:55275936-55278158|+|Gm44898-201	1	0	chr7|55276053	
chr7:55636453-55636810|+|Gm44615-201	0	4		chr7|55641260,chr7|55644228,chr7|55651626,chr7|55651627
chr7:55702154-55702215|+|Gm26482-201	0	2		chr7|55706862,chr7|55706977
chr7:55768184-55773476|+|Siglech-203	0	1		chr7|55757110
chr7:55768236-55777560|+|Siglech-205	0	2		chr7|55776479,chr7|55778349
chr7:55794191-55831446|+|Tubgcp5-205	0	1		chr7|55796412
chr7:55842071-55932602|+|Cyfip1-201	0	3		chr7|55836994,chr7|55837151,chr7|55837163
chr7:55902602-55903311|-|Gm17907-201	0	1		chr7|55890233
chr7:55927177-55928908|-|Gm44616-201	0	1		chr7|55926047
chr7:55962531-55980868|+|A230056P14Rik-201	0	1		chr7|55968210
chr7:55973519-55974842|-|Gm44509-201	0	1		chr7|55970921
chr7:55979927-55980850|+|Gm15888-201	0	1		chr7|55981723
chr7:56014016-56014414|+|Rps12l1-201	2	4	chr7|56014749,chr7|56014909	chr7|56004879,chr7|56015063,chr7|56015670,chr7|56015672
chr7:56012948-56017479|-|Gm44510-201	4	1	chr7|56017887,chr7|56017888,chr7|56017967,chr7|56017968	chr7|56018666
chr7:55977567-56019954|-|Nipa1-201	1	1	chr7|56020781	chr7|56018915
chr7:56038866-56049974|-|Gm34121-201	0	2		chr7|56042440,chr7|56044243
chr7:56050877-56231132|+|Herc2-203	0	2		chr7|56054398,chr7|56055590
chr7:56216362-56217253|-|Gm19187-201	0	1		chr7|56202849
chr7:56855432-56855851|-|Gm44977-201	0	1		chr7|56861893
chr7:56879011-56879613|+|Gm17987-201	0	1		chr7|56892636
chr7:57026081-57027480|+|Gm18642-201	0	1		chr7|57010119
chr7:57419692-57828798|+|Gabrb3-202	0	1		chr7|57409339
chr7:57581061-57581162|+|Mir6389-201	0	1		chr7|57570930
chr7:57775429-57777665|+|Gm44708-201	0	1		chr7|57787791
chr7:57878806-57881226|-|Gm5596-201	0	1		chr7|57883428
chr7:57894840-57895092|+|Gm34272-201	1	0	chr7|57894715	
chr7:58518162-58518530|+|Gm44852-201	0	1		chr7|58503254
chr7:58554920-58555320|+|Gm45157-201	0	1		chr7|58568063
chr7:58658246-58829420|+|Atp10a-201	0	2		chr7|58663474,chr7|58664847
chr7:58675421-58676155|+|Gm44936-201	0	2		chr7|58672850,chr7|58691198
chr7:58720199-58722889|+|Gm44937-201	1	6	chr7|58719664	chr7|58701574,chr7|58701575,chr7|58711796,chr7|58715094,chr7|58715228,chr7|58732609
chr7:58836793-58837938|-|Gm6226-201	1	3	chr7|58838111	chr7|58827826,chr7|58830097,chr7|58856981
chr7:58926564-58927790|+|Gm44938-201	1	3	chr7|58926735	chr7|58909629,chr7|58923474,chr7|58937421
chr7:58970237-58971139|+|Gm9375-201	0	1		chr7|58983030
chr7:59109920-59110542|+|Gm9377-201	0	1		chr7|59119647
chr7:59171529-59171914|+|Gm44743-201	0	1		chr7|59175558
chr7:59228802-59311536|+|Ube3a-203	0	1		chr7|59240056
chr7:59223847-59254788|-|9330162G02Rik-201	0	2		chr7|59243365,chr7|59243448
chr7:59262923-59263934|-|Gm44559-201	0	2		chr7|59265719,chr7|59272060
chr7:59318631-59321823|+|Gm44829-201	0	2		chr7|59309714,chr7|59309715
chr7:59454855-59454933|-|Gm22510-201	1	0	chr7|59454899	
chr7:59479347-59479425|-|Gm26200-201	1	0	chr7|59479442	
chr7:59617612-59617690|-|Gm23560-201	1	0	chr7|59618118	
chr7:59619017-59619095|-|Gm25870-201	0	1		chr7|59624271
chr7:59673461-59673554|-|Gm23862-201	1	1	chr7|59673238	chr7|59668562
chr7:59904755-59904848|-|Snord116l12-201	1	0	chr7|59904854	
chr7:59923034-59923122|-|Gm22373-201	0	1		chr7|59931920
chr7:59982495-60005111|-|Snrpn-201	1	0	chr7|60005163	
chr7:60272860-60280211|+|Gm18129-201	0	1		chr7|60258905
chr7:60643891-60645785|+|Gm3198-201	0	1		chr7|60645132
chr7:60754882-60756779|+|Gm7394-201	0	1		chr7|60757731
chr7:60917757-60922910|-|Gm44644-201	1	0	chr7|60923222	
chr7:61282739-61311721|-|A230006K03Rik-202	0	1		chr7|61319816
chr7:61529871-61615327|-|B230209E15Rik-201	0	1		chr7|61605543
chr7:61673829-61673907|-|Gm25533-201	0	1		chr7|61675596
chr7:61742366-61742425|-|Mir344h-2-201	0	1		chr7|61744016
chr7:61750468-61750537|-|Gm23873-201	0	1		chr7|61755923
chr7:62346569-62350262|+|Ndn-201	0	2		chr7|62338255,chr7|62357489
chr7:62417593-62420139|-|Mkrn3-201	0	1		chr7|62401745
chr7:62476306-62476617|+|Atp5l-ps1-201	0	1		chr7|62483745
chr7:62577328-62578216|-|Vmn2r-ps61-201	0	2		chr7|62558512,chr7|62575351
chr7:62778423-62823673|-|A26c2-201	1	0	chr7|62823017	
chr7:63134164-63136290|-|Gm44741-201	0	1		chr7|63132312
chr7:63444751-63759028|+|Otud7a-201	0	1		chr7|63450588
chr7:63542479-63544549|+|Gm5898-201	0	3		chr7|63525610,chr7|63538970,chr7|63540484
chr7:63765874-63766232|+|Gm44718-201	0	2		chr7|63760995,chr7|63761017
chr7:63826978-63827237|+|Gm44720-201	0	2		chr7|63822397,chr7|63824446
chr7:63896533-63899698|+|Gm27252-201	2	9	chr7|63896324,chr7|63896373	chr7|63886337,chr7|63886338,chr7|63886385,chr7|63887872,chr7|63893942,chr7|63894824,chr7|63894925,chr7|63903341,chr7|63903352
chr7:63916857-63920539|+|E030018B13Rik-201	2	1	chr7|63917083,chr7|63917183	chr7|63907634
chr7:63891400-63924870|-|Klf13-202	0	3		chr7|63923492,chr7|63929117,chr7|63929758
chr7:63891383-63936301|-|Klf13-204	0	1		chr7|63933288
chr7:63886351-63938915|-|Klf13-201	0	1		chr7|63940186
chr7:63948678-63950208|+|Gm44627-201	0	1		chr7|63952729
chr7:63962240-63967744|+|Gm45052-201	0	12		chr7|63956334,chr7|63956359,chr7|63956395,chr7|63956496,chr7|63956567,chr7|63971121,chr7|63972682,chr7|63973396,chr7|63973397,chr7|63974030,chr7|63974803,chr7|63979261
chr7:64001885-64020959|+|Gm32633-201	0	10		chr7|63984247,chr7|63994889,chr7|63996698,chr7|63996918,chr7|64004945,chr7|64005034,chr7|64012538,chr7|64013302,chr7|64014469,chr7|64014905
chr7:64034246-64040826|-|Gm45054-201	1	6	chr7|64040049	chr7|64022138,chr7|64023143,chr7|64033321,chr7|64033371,chr7|64033939,chr7|64042289
chr7:64057602-64062958|+|Gm20670-201	0	15		chr7|64050430,chr7|64050661,chr7|64053795,chr7|64054066,chr7|64054126,chr7|64060269,chr7|64063955,chr7|64063970,chr7|64065692,chr7|64065743,chr7|64065772,chr7|64065838,chr7|64065955,chr7|64066015,chr7|64066049
chr7:64153835-64269775|+|Trpm1-201	0	4		chr7|64142202,chr7|64143132,chr7|64143206,chr7|64143213
chr7:64185459-64224836|+|Trpm1-202	0	1		chr7|64182969
chr7:64185584-64218735|+|Trpm1-221	0	1		chr7|64190936
chr7:64202089-64202524|-|Gm44722-201	0	1		chr7|64196449
chr7:64213190-64213338|+|Gm44719-201	0	1		chr7|64228570
chr7:64249983-64250099|-|Mir6416-201	0	1		chr7|64248169
chr7:64337550-64345964|-|Gm20457-201	0	2		chr7|64329425,chr7|64349185
chr7:64392775-64412121|+|Mcee-203	0	2		chr7|64402573,chr7|64402640
chr7:64529425-64529896|+|Gm44721-201	0	3		chr7|64524108,chr7|64548827,chr7|64548969
chr7:64867052-64872997|-|Nsmce3-201	0	1		chr7|64870155
chr7:64956499-64956576|-|Gm25249-201	0	9		chr7|64952398,chr7|64952417,chr7|64953314,chr7|64953996,chr7|64954441,chr7|64954605,chr7|64954606,chr7|64954738,chr7|64968072
chr7:64756091-65156570|-|Fam189a1-201	0	1		chr7|65161137
chr7:65170642-65171897|+|Gm17908-201	1	0	chr7|65171039	
chr7:65212814-65213369|-|1810049I09Rik-202	0	1		chr7|65199138
chr7:65212817-65213429|-|1810049I09Rik-201	0	1		chr7|65226923
chr7:65296165-65371239|-|Tjp1-202	0	13		chr7|65375139,chr7|65375249,chr7|65378798,chr7|65379172,chr7|65379364,chr7|65379373,chr7|65379422,chr7|65379488,chr7|65379523,chr7|65380307,chr7|65382666,chr7|65383712,chr7|65385868
chr7:65401847-65402165|+|Gm44795-201	0	5		chr7|65391282,chr7|65393157,chr7|65417155,chr7|65417233,chr7|65417360
chr7:65582070-65618884|+|BC046251-201	0	1		chr7|65574840
chr7:65635512-65635786|-|Gm7546-202	0	2		chr7|65616201,chr7|65619530
chr7:65579998-65635913|-|Gm7546-201	0	2		chr7|65640252,chr7|65640276
chr7:65644898-65692091|+|Tarsl2-201	1	2	chr7|65645533	chr7|65640845,chr7|65657944
chr7:65691169-65701911|+|Tm2d3-202	0	1		chr7|65679444
chr7:65693477-65701902|+|Tm2d3-207	0	3		chr7|65697819,chr7|65706030,chr7|65712427
chr7:65784859-65785932|+|Gm7551-201	0	3		chr7|65788023,chr7|65788043,chr7|65788112
chr7:65803111-65806286|+|1810008I18Rik-202	2	0	chr7|65803097,chr7|65803098	
chr7:65862136-66050334|+|Pcsk6-202	0	3		chr7|65872204,chr7|65874573,chr7|65876938
chr7:66043602-66062271|+|Gm45213-201	3	6	chr7|66044064,chr7|66044088,chr7|66044089	chr7|66029104,chr7|66039594,chr7|66039627,chr7|66039765,chr7|66039775,chr7|66040635
chr7:66060338-66074587|+|Snrpa1-206	0	4		chr7|66055054,chr7|66059167,chr7|66059168,chr7|66059177
chr7:66109515-66173798|+|Chsy1-201	0	1		chr7|66107620
chr7:66119303-66119403|-|Gm23042-201	1	7	chr7|66120188	chr7|66116021,chr7|66116170,chr7|66116250,chr7|66116810,chr7|66116811,chr7|66116935,chr7|66117718
chr7:66126954-66127699|-|Gm18988-201	0	3		chr7|66137585,chr7|66141591,chr7|66144275
chr7:66109515-66173121|-|Gm26827-201	0	4		chr7|66161958,chr7|66176910,chr7|66177157,chr7|66180930
chr7:66190555-66190837|+|Gm45080-201	0	2		chr7|66192484,chr7|66197453
chr7:66309195-66312499|+|Gm44752-201	0	5		chr7|66292246,chr7|66292292,chr7|66311118,chr7|66311125,chr7|66311138
chr7:66365905-66386309|+|Gm10974-201	0	6		chr7|66348808,chr7|66348982,chr7|66349651,chr7|66351260,chr7|66351534,chr7|66356103
chr7:66258745-66388350|-|Lrrk1-201	0	7		chr7|66394483,chr7|66401604,chr7|66402017,chr7|66404821,chr7|66404834,chr7|66405132,chr7|66405650
chr7:66408957-66425701|-|Aldh1a3-204	0	4		chr7|66409162,chr7|66411318,chr7|66414433,chr7|66423057
chr7:66441598-66444250|+|Gm44753-201	0	4		chr7|66438903,chr7|66439095,chr7|66439110,chr7|66439139
chr7:66441886-66442875|+|Gm44753-202	0	1		chr7|66452187
chr7:66565226-66565625|-|Gm44754-201	0	1		chr7|66573156
chr7:66615322-66619148|-|Gm44610-201	0	3		chr7|66601358,chr7|66608788,chr7|66629999
chr7:66689958-66714744|+|Lins1-202	0	1		chr7|66694798
chr7:66723119-66723775|+|Gm45098-201	0	1		chr7|66725138
chr7:66737804-66740442|+|Gm10623-201	0	1		chr7|66740618
chr7:66764169-66821842|+|Cers3-202	0	3		chr7|66778972,chr7|66779068,chr7|66780214
chr7:66839735-67152621|+|Adamts17-201	0	6		chr7|66822921,chr7|66822974,chr7|66823028,chr7|66823632,chr7|66826162,chr7|66829718
chr7:66839813-67153171|+|Adamts17-202	0	2		chr7|66849415,chr7|66849416
chr7:66959817-66961918|-|Gm44755-201	1	3	chr7|66961781	chr7|66952410,chr7|66963671,chr7|66963695
chr7:66993968-66994427|-|Gm44609-201	0	3		chr7|66997711,chr7|66997802,chr7|67012709
chr7:67082843-67083749|+|Gm17909-201	0	1		chr7|67102119
chr7:67204082-67222458|-|1700112J16Rik-201	1	0	chr7|67221707	
chr7:67268906-67272242|-|Gm44667-201	0	3		chr7|67270539,chr7|67270573,chr7|67270575
chr7:67367716-67370980|-|Gm44668-201	0	3		chr7|67350984,chr7|67352094,chr7|67353808
chr7:67231163-67372858|-|Mef2a-208	0	1		chr7|67389345
chr7:67429073-67443933|-|Gm33926-201	0	10		chr7|67425256,chr7|67427732,chr7|67431156,chr7|67431190,chr7|67431208,chr7|67431256,chr7|67440953,chr7|67441052,chr7|67441151,chr7|67458462
chr7:67570567-67570703|-|Gm23233-201	0	2		chr7|67557661,chr7|67578829
chr7:67655447-67726573|+|Ttc23-202	1	1	chr7|67656053	chr7|67667107
chr7:67732750-67740594|-|Synm-203	0	8		chr7|67728455,chr7|67743287,chr7|67743385,chr7|67743430,chr7|67743431,chr7|67743538,chr7|67743539,chr7|67747865
chr7:67782777-67783781|-|Gm7583-201	1	1	chr7|67783795	chr7|67789369
chr7:67784951-67804139|-|4833412C05Rik-202	0	1		chr7|67808347
chr7:67819250-67829618|+|Gm34350-201	0	1		chr7|67816426
chr7:67832291-67849632|-|Gm39027-201	0	3		chr7|67845372,chr7|67854758,chr7|67854780
chr7:67886195-67886585|-|Gm44666-201	1	1	chr7|67886289	chr7|67884198
chr7:67952827-68233668|+|Igf1r-201	0	9		chr7|67936914,chr7|67947141,chr7|67959668,chr7|67959900,chr7|67963916,chr7|67972188,chr7|67972189,chr7|67972226,chr7|67972366
chr7:68236610-68264233|-|Pgpep1l-201	0	4		chr7|68245851,chr7|68258770,chr7|68262468,chr7|68262758
chr7:68273839-68363092|+|Fam169b-202	0	2		chr7|68270309,chr7|68270844
chr7:68266952-68276594|-|Gm16157-201	2	6	chr7|68276749,chr7|68277250	chr7|68279686,chr7|68280499,chr7|68280519,chr7|68280533,chr7|68284060,chr7|68284113
chr7:68300113-68363087|+|Fam169b-201	0	6		chr7|68294231,chr7|68294391,chr7|68294433,chr7|68296337,chr7|68296844,chr7|68296845
chr7:68315973-68317032|-|4930405G09Rik-201	1	2	chr7|68316360	chr7|68312573,chr7|68312628
chr7:68338668-68353182|-|Gm16158-201	0	1		chr7|68357571
chr7:68417402-68426133|+|4933436H12Rik-201	0	2		chr7|68406076,chr7|68409578
chr7:68439373-68441722|+|Gm44886-201	0	1		chr7|68447890
chr7:68598677-68598854|-|Gm44887-201	0	1		chr7|68589538
chr7:68618838-68619557|+|Gm5334-201	0	1		chr7|68611163
chr7:68741511-68749188|-|Arrdc4-202	0	1		chr7|68745084
chr7:68736995-68749241|-|Arrdc4-201	2	4	chr7|68749930,chr7|68749961	chr7|68759269,chr7|68759383,chr7|68759519,chr7|68768927
chr7:68843099-68916006|-|Gm34664-202	0	2		chr7|68903250,chr7|68927256
chr7:68952100-68952236|-|Gm23795-201	0	1		chr7|68953269
chr7:68989404-69008173|+|Gm44691-201	0	1		chr7|68971331
chr7:69209884-69210886|+|Gm5342-201	0	2		chr7|69223049,chr7|69223050
chr7:69485424-69490801|-|Gm38584-201	0	1		chr7|69492419
chr7:69957776-69957904|-|Gm24120-201	0	1		chr7|69962207
chr7:70248973-70249776|-|Gm29327-201	0	1		chr7|70254854
chr7:70347548-70347696|-|Gm44948-201	0	1		chr7|70348843
chr7:70386493-70402483|+|B130024G19Rik-204	0	2		chr7|70382698,chr7|70384149
chr7:70420915-70453222|-|Gm44532-201	0	1		chr7|70434036
chr7:70490848-70491851|+|Gm7656-201	0	3		chr7|70473162,chr7|70497069,chr7|70508469
chr7:70548869-70554924|+|Gm35842-201	0	2		chr7|70540070,chr7|70542079
chr7:70571322-70574414|+|Gm44813-201	0	1		chr7|70570010
chr7:70576484-70584559|+|Gm44812-202	0	1		chr7|70583790
