TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr6:119353150-119417704|-|Adipor2-201	0	4		chr6|119403407,chr6|119404880,chr6|119416436,chr6|119428272
chr6:119432531-119449386|-|Wnt5b-201	0	2		chr6|119440204,chr6|119445001
chr6:119432533-119467211|-|Wnt5b-202	0	2		chr6|119468508,chr6|119473236
chr6:119432534-119544318|-|Wnt5b-203	0	7		chr6|119531670,chr6|119532290,chr6|119534632,chr6|119538207,chr6|119539046,chr6|119541151,chr6|119542468
chr6:119432531-119544347|-|Wnt5b-204	0	4		chr6|119547389,chr6|119549835,chr6|119550117,chr6|119551103
chr6:119570941-119578057|+|Gm44317-201	0	14		chr6|119559878,chr6|119564372,chr6|119565342,chr6|119574570,chr6|119576206,chr6|119577977,chr6|119578455,chr6|119579656,chr6|119580059,chr6|119580063,chr6|119580125,chr6|119580690,chr6|119581011,chr6|119584890
chr6:119570804-119825226|-|Erc1-201	0	6		chr6|119811370,chr6|119811371,chr6|119817703,chr6|119826602,chr6|119826991,chr6|119827251
chr6:119573728-119848059|-|Erc1-210	1	0	chr6|119847363	
chr6:119575315-119848167|-|Erc1-207	0	15		chr6|119851463,chr6|119856356,chr6|119856988,chr6|119857298,chr6|119857399,chr6|119858152,chr6|119860109,chr6|119860110,chr6|119860716,chr6|119860807,chr6|119860837,chr6|119861748,chr6|119862845,chr6|119864054,chr6|119866312
chr6:119892920-119893803|+|Gm15532-201	0	3		chr6|119879559,chr6|119883840,chr6|119885261
chr6:119902776-119922823|+|Rad52-201	0	1		chr6|119907443
chr6:119962308-119963733|-|Wnk1-218	1	7	chr6|119964228	chr6|119943820,chr6|119945182,chr6|119945183,chr6|119958370,chr6|119965585,chr6|119979770,chr6|119979771
chr6:120005998-120006285|+|Gm16199-201	0	3		chr6|120002914,chr6|120019856,chr6|120019883
chr6:120034228-120034311|-|Mir706-201	1	1	chr6|120034530	chr6|120031930
chr6:119923969-120038672|-|Wnk1-202	0	6		chr6|120048942,chr6|120048982,chr6|120050135,chr6|120050136,chr6|120052946,chr6|120057185
chr6:120512449-120513232|+|Gm20692-201	0	1		chr6|120516577
chr6:120579705-120580176|-|Gm44124-201	1	0	chr6|120579289	
chr6:120773578-120794336|+|Slc25a18-201	0	1		chr6|120757722
chr6:121064464-121069954|+|Gm4651-201	0	1		chr6|121052249
chr6:121255203-121272685|-|Gm44148-201	0	1		chr6|121261068
chr6:121372933-121473678|-|Iqsec3-201	0	1		chr6|121455960
chr6:122200137-122200246|+|Gm27703-201	1	0	chr6|122200485	
chr6:122577799-122600127|-|Apobec1-203	0	1		chr6|122591216
chr6:122727809-122742745|-|Slc2a3-201	1	0	chr6|122743212	
chr6:124493113-124510643|+|C1rl-201	0	1		chr6|124491673
chr6:124704381-124712178|-|Emg1-201	0	1		chr6|124702126
chr6:126101412-126166910|-|Ntf3-201	0	1		chr6|126172513
chr6:126554387-126554916|-|Gm33320-201	0	1		chr6|126550029
chr6:126549869-126556169|-|Gm45869-201	0	1		chr6|126564673
chr6:126821721-126849125|-|Ndufa9-203	1	0	chr6|126849537	
chr6:126984596-126985325|-|Gm43125-201	0	1		chr6|126982320
chr6:127251638-127254644|-|Gm43635-201	0	1		chr6|127267867
chr6:127763748-127763973|+|Gm42739-201	0	1		chr6|127758624
chr6:127934689-127944839|-|Gm15870-201	0	1		chr6|127930918
chr6:128409444-128424931|-|Itfg2-201	0	1		chr6|128430563
chr6:128934381-128984704|+|Clec2g-201	0	1		chr6|128952613
chr6:130323289-130337574|-|Klra3-202	0	1		chr6|130348961
chr6:131629823-131630912|-|Tas2r130-201	0	1		chr6|131644964
chr6:131677960-131678886|-|Tas2r106-201	1	0	chr6|131677977	
chr6:131880668-131880877|+|Gm43973-201	0	1		chr6|131875616
chr6:132206795-132210521|-|Prb1-201	0	1		chr6|132204047
chr6:132361041-132364134|-|Gm8882-201	0	1		chr6|132355863
chr6:132564972-132565092|+|n-R5s166-201	0	1		chr6|132545657
chr6:132591058-132591178|+|n-R5s167-201	1	0	chr6|132590776	
chr6:133191792-133191901|+|Gm23403-201	0	1		chr6|133185487
chr6:133309929-133312011|+|Gm34149-201	0	1		chr6|133321306
chr6:133379384-133381019|-|Gm44239-201	0	1		chr6|133368501
chr6:133529222-133531490|+|Gm5885-202	0	2		chr6|133530742,chr6|133540230
chr6:133617235-133619197|-|Gm34314-201	0	1		chr6|133618158
chr6:133761445-133763062|-|Gm6375-201	0	1		chr6|133764671
chr6:134233158-134243711|-|Gm17089-201	0	1		chr6|134234532
chr6:134689859-134691302|+|Gm44017-201	0	1		chr6|134671051
chr6:134737496-134791334|-|Dusp16-204	0	10		chr6|134780248,chr6|134781683,chr6|134785535,chr6|134785536,chr6|134785838,chr6|134785839,chr6|134787905,chr6|134787906,chr6|134789201,chr6|134789203
chr6:134715473-134792625|-|Dusp16-201	0	13		chr6|134794956,chr6|134797464,chr6|134798418,chr6|134798419,chr6|134800002,chr6|134800710,chr6|134801303,chr6|134803179,chr6|134803405,chr6|134803513,chr6|134803706,chr6|134808177,chr6|134808178
chr6:134830154-134858931|+|Crebl2-201	0	5		chr6|134811909,chr6|134813443,chr6|134816468,chr6|134816602,chr6|134819050
chr6:134835844-134836252|+|Gm44084-201	1	4	chr6|134835257	chr6|134837339,chr6|134837842,chr6|134838778,chr6|134853556
chr6:134870249-134887768|-|Gpr19-210	0	15		chr6|134876336,chr6|134876399,chr6|134876567,chr6|134877463,chr6|134878242,chr6|134878307,chr6|134879516,chr6|134881277,chr6|134882182,chr6|134882762,chr6|134883030,chr6|134883400,chr6|134883859,chr6|134884067,chr6|134884068
chr6:134869157-134887832|-|Gpr19-202	0	3		chr6|134889299,chr6|134889726,chr6|134889761
chr6:134869093-134897815|-|Gpr19-208	0	2		chr6|134894985,chr6|134896273
chr6:134897961-134901108|+|2810454H06Rik-201	0	9		chr6|134899745,chr6|134899746,chr6|134899938,chr6|134900320,chr6|134904944,chr6|134904970,chr6|134906658,chr6|134906724,chr6|134906753
chr6:134920401-134925513|+|Cdkn1b-202	0	7		chr6|134911559,chr6|134912804,chr6|134913275,chr6|134915187,chr6|134917918,chr6|134917919,chr6|134918017
chr6:134928992-134930112|-|Gm44238-201	0	9		chr6|134940714,chr6|134940758,chr6|134941109,chr6|134943004,chr6|134944372,chr6|134944380,chr6|134944550,chr6|134945019,chr6|134945025
chr6:134981718-134986836|+|Apold1-201	1	30	chr6|134980939	chr6|134963109,chr6|134965351,chr6|134966984,chr6|134966985,chr6|134968812,chr6|134972931,chr6|134973002,chr6|134973716,chr6|134973721,chr6|134973722,chr6|134975052,chr6|134975370,chr6|134976627,chr6|134977195,chr6|134978304,chr6|134982959,chr6|134986294,chr6|134987087,chr6|134987088,chr6|134987100,chr6|134987101,chr6|134987532,chr6|134989529,chr6|134989530,chr6|134991775,chr6|134992409,chr6|134994762,chr6|134995790,chr6|134996113,chr6|134996479
chr6:135011612-135023776|+|Ddx47-201	1	16	chr6|135011290	chr6|134999915,chr6|135000482,chr6|135002880,chr6|135002881,chr6|135006238,chr6|135009522,chr6|135010238,chr6|135013997,chr6|135016335,chr6|135021098,chr6|135021541,chr6|135024251,chr6|135024252,chr6|135024562,chr6|135025452,chr6|135028289
chr6:135065651-135084709|+|Gprc5a-201	1	27	chr6|135064757	chr6|135052002,chr6|135053740,chr6|135053841,chr6|135054565,chr6|135054570,chr6|135057900,chr6|135058825,chr6|135062812,chr6|135064246,chr6|135069864,chr6|135071767,chr6|135072909,chr6|135073131,chr6|135075080,chr6|135078388,chr6|135078671,chr6|135079142,chr6|135079319,chr6|135079336,chr6|135080549,chr6|135080732,chr6|135082731,chr6|135083928,chr6|135084414,chr6|135085142,chr6|135085143,chr6|135085303
chr6:135105991-135118246|-|Gprc5d-201	0	19		chr6|135098919,chr6|135099299,chr6|135099948,chr6|135100003,chr6|135100358,chr6|135101094,chr6|135101411,chr6|135101445,chr6|135102805,chr6|135107402,chr6|135107845,chr6|135108693,chr6|135109908,chr6|135111766,chr6|135112987,chr6|135115960,chr6|135116193,chr6|135117057,chr6|135117058
chr6:135105991-135118283|-|Gprc5d-202	2	6	chr6|135118622,chr6|135118623	chr6|135122404,chr6|135122405,chr6|135123540,chr6|135123772,chr6|135123773,chr6|135125771
chr6:135134078-135134452|-|Gm29803-201	5	16	chr6|135134422,chr6|135134573,chr6|135134667,chr6|135134776,chr6|135135284	chr6|135127821,chr6|135127936,chr6|135129622,chr6|135130165,chr6|135132380,chr6|135132572,chr6|135136272,chr6|135136276,chr6|135136280,chr6|135136284,chr6|135138713,chr6|135138714,chr6|135138797,chr6|135138910,chr6|135138911,chr6|135139120
chr6:135148648-135148781|+|Gm22881-201	3	15	chr6|135147843,chr6|135148085,chr6|135148164	chr6|135141966,chr6|135142139,chr6|135145428,chr6|135146117,chr6|135146231,chr6|135151237,chr6|135153157,chr6|135153158,chr6|135153643,chr6|135154338,chr6|135154417,chr6|135154474,chr6|135154529,chr6|135155300,chr6|135156317
chr6:135137522-135168215|-|Hebp1-201	3	6	chr6|135168769,chr6|135168770,chr6|135168963	chr6|135158671,chr6|135160441,chr6|135160443,chr6|135161338,chr6|135164962,chr6|135165069
chr6:135171199-135172105|-|Gm34391-201	1	9	chr6|135172266	chr6|135170168,chr6|135170202,chr6|135170214,chr6|135170653,chr6|135170654,chr6|135174292,chr6|135176207,chr6|135177070,chr6|135179489
chr6:135188480-135194960|+|Gm19434-201	4	5	chr6|135187789,chr6|135187992,chr6|135188013,chr6|135188014	chr6|135180502,chr6|135185746,chr6|135190538,chr6|135191704,chr6|135191871
chr6:135197977-135236242|+|Fam234b-201	0	17		chr6|135193812,chr6|135194387,chr6|135195270,chr6|135195754,chr6|135199340,chr6|135203808,chr6|135204879,chr6|135206867,chr6|135207524,chr6|135207525,chr6|135208087,chr6|135208731,chr6|135209106,chr6|135209710,chr6|135209901,chr6|135216432,chr6|135217059
chr6:135237326-135247965|-|Gsg1-201	4	11	chr6|135247024,chr6|135247025,chr6|135247274,chr6|135247275	chr6|135228191,chr6|135234504,chr6|135234679,chr6|135239387,chr6|135239551,chr6|135239695,chr6|135244418,chr6|135246128,chr6|135246129,chr6|135249716,chr6|135250993
chr6:135237329-135254170|-|Gsg1-202	0	1		chr6|135251696
chr6:135237336-135254351|-|Gsg1-203	1	17	chr6|135254456	chr6|135259793,chr6|135260316,chr6|135261583,chr6|135261817,chr6|135262253,chr6|135262254,chr6|135262475,chr6|135262476,chr6|135263206,chr6|135263368,chr6|135264480,chr6|135269727,chr6|135269964,chr6|135270709,chr6|135271286,chr6|135271516,chr6|135271728
chr6:135289359-135341684|+|Gm36640-201	1	18	chr6|135288990	chr6|135272269,chr6|135273482,chr6|135275621,chr6|135275771,chr6|135275848,chr6|135278984,chr6|135279521,chr6|135281096,chr6|135281098,chr6|135281100,chr6|135291379,chr6|135291380,chr6|135292220,chr6|135292221,chr6|135297368,chr6|135297646,chr6|135298874,chr6|135299577
chr6:135309127-135310405|-|Pbp2-201	1	4	chr6|135311057	chr6|135304501,chr6|135307282,chr6|135307938,chr6|135307939
chr6:135311456-135311711|-|Gm44274-201	5	1	chr6|135311114,chr6|135311115,chr6|135311198,chr6|135312670,chr6|135312676	chr6|135315039
chr6:135312155-135319561|-|Gm44275-201	3	8	chr6|135318758,chr6|135320442,chr6|135320443	chr6|135316927,chr6|135320753,chr6|135321394,chr6|135328442,chr6|135329117,chr6|135329118,chr6|135329127,chr6|135332061
chr6:135349408-135349749|-|Dynlt1-ps1-201	0	21		chr6|135334664,chr6|135335868,chr6|135336389,chr6|135336713,chr6|135338986,chr6|135339604,chr6|135339933,chr6|135339954,chr6|135340778,chr6|135341916,chr6|135344866,chr6|135345578,chr6|135347470,chr6|135351354,chr6|135352045,chr6|135352638,chr6|135354601,chr6|135354787,chr6|135354788,chr6|135354920,chr6|135355455
chr6:135362545-135383173|+|Emp1-206	0	4		chr6|135357285,chr6|135357420,chr6|135357971,chr6|135357972
chr6:135367493-135383173|+|Emp1-202	0	7		chr6|135373280,chr6|135375301,chr6|135375302,chr6|135379497,chr6|135380817,chr6|135380818,chr6|135382347
chr6:135584192-135584306|+|Gm25136-201	0	15		chr6|135566804,chr6|135567415,chr6|135568769,chr6|135569521,chr6|135570859,chr6|135578020,chr6|135578241,chr6|135580569,chr6|135585722,chr6|135585723,chr6|135590862,chr6|135594578,chr6|135597307,chr6|135599659,chr6|135600587
chr6:135658913-135683391|+|4930425L21Rik-202	3	15	chr6|135658357,chr6|135658737,chr6|135659036	chr6|135640654,chr6|135640655,chr6|135640963,chr6|135646484,chr6|135646485,chr6|135646762,chr6|135650975,chr6|135650976,chr6|135651247,chr6|135651368,chr6|135655570,chr6|135657330,chr6|135657331,chr6|135660045,chr6|135665244
chr6:135679637-135684527|+|4930425L21Rik-201	3	27	chr6|135679951,chr6|135679952,chr6|135680602	chr6|135673807,chr6|135676339,chr6|135676738,chr6|135676900,chr6|135677050,chr6|135677908,chr6|135678269,chr6|135681642,chr6|135682810,chr6|135684096,chr6|135685009,chr6|135685958,chr6|135686177,chr6|135686212,chr6|135687426,chr6|135688373,chr6|135690922,chr6|135691191,chr6|135692727,chr6|135692820,chr6|135693612,chr6|135696808,chr6|135696879,chr6|135697542,chr6|135697543,chr6|135697848,chr6|135697877
chr6:135732870-135744311|+|Gm14329-201	0	17		chr6|135714716,chr6|135716903,chr6|135717464,chr6|135717888,chr6|135718634,chr6|135719410,chr6|135720713,chr6|135723688,chr6|135725134,chr6|135725302,chr6|135726638,chr6|135727567,chr6|135734059,chr6|135734060,chr6|135734226,chr6|135734227,chr6|135735487
chr6:135740997-135741101|+|Gm22892-201	0	29		chr6|135739771,chr6|135742065,chr6|135742066,chr6|135742334,chr6|135743487,chr6|135743896,chr6|135745631,chr6|135746048,chr6|135746996,chr6|135747060,chr6|135748133,chr6|135748257,chr6|135751190,chr6|135751191,chr6|135754230,chr6|135754231,chr6|135754236,chr6|135754237,chr6|135755508,chr6|135755990,chr6|135757024,chr6|135757995,chr6|135757996,chr6|135758115,chr6|135758116,chr6|135759186,chr6|135759251,chr6|135759252,chr6|135759701
chr6:135875505-135884792|+|Gm14330-201	0	32		chr6|135856462,chr6|135856630,chr6|135856691,chr6|135856751,chr6|135856844,chr6|135856888,chr6|135857490,chr6|135857838,chr6|135858543,chr6|135860036,chr6|135860526,chr6|135860527,chr6|135861325,chr6|135867069,chr6|135871212,chr6|135872248,chr6|135872415,chr6|135872815,chr6|135873184,chr6|135873221,chr6|135873227,chr6|135877546,chr6|135877713,chr6|135880895,chr6|135882516,chr6|135883557,chr6|135883558,chr6|135884135,chr6|135884136,chr6|135885476,chr6|135892943,chr6|135893491
chr6:136173061-136175664|+|Gm26653-201	0	6		chr6|136153386,chr6|136154675,chr6|136154708,chr6|136158617,chr6|136164220,chr6|136166704
chr6:135729826-136173511|-|Grin2b-202	0	7		chr6|136174905,chr6|136175271,chr6|136178544,chr6|136181204,chr6|136182640,chr6|136189289,chr6|136189290
chr6:136281227-136281416|+|Gm26105-201	6	25	chr6|136280921,chr6|136280950,chr6|136280951,chr6|136280957,chr6|136281082,chr6|136282131	chr6|136261510,chr6|136261511,chr6|136264342,chr6|136264481,chr6|136272226,chr6|136273046,chr6|136274467,chr6|136274468,chr6|136276067,chr6|136276875,chr6|136278859,chr6|136279304,chr6|136279704,chr6|136279705,chr6|136280151,chr6|136284245,chr6|136286773,chr6|136286774,chr6|136289099,chr6|136289646,chr6|136293916,chr6|136295208,chr6|136296711,chr6|136298061,chr6|136299934
chr6:136327539-136329983|+|Gm8994-202	1	13	chr6|136327579	chr6|136307854,chr6|136308236,chr6|136309480,chr6|136309481,chr6|136316657,chr6|136316666,chr6|136317651,chr6|136321266,chr6|136324249,chr6|136325652,chr6|136325665,chr6|136325707,chr6|136325953
chr6:136328543-136329778|+|Gm8994-201	3	12	chr6|136328565,chr6|136328606,chr6|136328779	chr6|136330706,chr6|136330707,chr6|136336695,chr6|136338161,chr6|136338570,chr6|136339974,chr6|136340070,chr6|136340459,chr6|136342266,chr6|136347188,chr6|136347413,chr6|136347978
chr6:136383728-136384918|+|Gm15476-201	1	33	chr6|136383640	chr6|136364898,chr6|136365678,chr6|136365763,chr6|136365906,chr6|136367700,chr6|136367823,chr6|136368079,chr6|136368182,chr6|136368249,chr6|136368447,chr6|136368448,chr6|136368499,chr6|136372438,chr6|136373484,chr6|136373485,chr6|136378589,chr6|136379023,chr6|136379332,chr6|136379661,chr6|136379996,chr6|136380366,chr6|136380367,chr6|136380370,chr6|136380371,chr6|136381524,chr6|136382076,chr6|136382244,chr6|136388787,chr6|136388849,chr6|136388850,chr6|136389746,chr6|136390138,chr6|136391739
chr6:136400715-136401830|-|E330021D16Rik-201	1	15	chr6|136401618	chr6|136393356,chr6|136395367,chr6|136396743,chr6|136396796,chr6|136398427,chr6|136399373,chr6|136399513,chr6|136399572,chr6|136403452,chr6|136403481,chr6|136403535,chr6|136403536,chr6|136403635,chr6|136403636,chr6|136407014
chr6:136417812-136417896|+|Gm25882-201	0	12		chr6|136416718,chr6|136419111,chr6|136419677,chr6|136422764,chr6|136422765,chr6|136425548,chr6|136427946,chr6|136430130,chr6|136434025,chr6|136436234,chr6|136437574,chr6|136437575
chr6:136486122-136487186|-|Gm6728-201	0	12		chr6|136469799,chr6|136469800,chr6|136472575,chr6|136475021,chr6|136475026,chr6|136475037,chr6|136475132,chr6|136482689,chr6|136482690,chr6|136483720,chr6|136484491,chr6|136485820
chr6:136488807-136489127|+|Rpl36a-ps3-201	1	9	chr6|136489328	chr6|136493000,chr6|136493663,chr6|136493956,chr6|136495114,chr6|136495305,chr6|136499095,chr6|136499096,chr6|136499745,chr6|136500136
chr6:136518802-136610862|+|Atf7ip-201	0	7		chr6|136503893,chr6|136505050,chr6|136506271,chr6|136507284,chr6|136511022,chr6|136511899,chr6|136511900
chr6:136514976-136519031|-|Gm44140-201	0	4		chr6|136523109,chr6|136523110,chr6|136530348,chr6|136530349
chr6:136620632-136623006|+|Gm44401-201	1	39	chr6|136620755	chr6|136601624,chr6|136601625,chr6|136605216,chr6|136607574,chr6|136608009,chr6|136609497,chr6|136610605,chr6|136610606,chr6|136611143,chr6|136611982,chr6|136613226,chr6|136613383,chr6|136613787,chr6|136613788,chr6|136614725,chr6|136615160,chr6|136615161,chr6|136617447,chr6|136617502,chr6|136617503,chr6|136618952,chr6|136619563,chr6|136625117,chr6|136625141,chr6|136625142,chr6|136625435,chr6|136626234,chr6|136626774,chr6|136630918,chr6|136631706,chr6|136631985,chr6|136632361,chr6|136634080,chr6|136634200,chr6|136635841,chr6|136636026,chr6|136637154,chr6|136637977,chr6|136638472
chr6:136612070-136661928|-|Plbd1-201	1	45	chr6|136661327	chr6|136643116,chr6|136643117,chr6|136644132,chr6|136644165,chr6|136644296,chr6|136644757,chr6|136646090,chr6|136646538,chr6|136646550,chr6|136648787,chr6|136650133,chr6|136652300,chr6|136654061,chr6|136655694,chr6|136655859,chr6|136657648,chr6|136657649,chr6|136657960,chr6|136658041,chr6|136659636,chr6|136660780,chr6|136663115,chr6|136663116,chr6|136663514,chr6|136663515,chr6|136663587,chr6|136664179,chr6|136666611,chr6|136671371,chr6|136672316,chr6|136673833,chr6|136674070,chr6|136675073,chr6|136675805,chr6|136675893,chr6|136676831,chr6|136676943,chr6|136676944,chr6|136677099,chr6|136677212,chr6|136677228,chr6|136677276,chr6|136677716,chr6|136678008,chr6|136678009
chr6:136695005-136695283|-|Gm4714-201	1	26	chr6|136695655	chr6|136679041,chr6|136681212,chr6|136681213,chr6|136681570,chr6|136682790,chr6|136682801,chr6|136686668,chr6|136686922,chr6|136688389,chr6|136688695,chr6|136689011,chr6|136689586,chr6|136691817,chr6|136691856,chr6|136691857,chr6|136692783,chr6|136692784,chr6|136693446,chr6|136693621,chr6|136696395,chr6|136696396,chr6|136696593,chr6|136696594,chr6|136696685,chr6|136696686,chr6|136697166
chr6:136808244-136810074|+|H2afj-201	1	0	chr6|136807585	
chr6:136848451-136857733|-|Art4-201	0	1		chr6|136854774
chr6:137145876-137146929|-|4930480K02Rik-201	0	1		chr6|137127278
chr6:138600842-138601341|+|Gm44266-201	0	1		chr6|138616913
chr6:140295463-140296456|-|Gm3961-201	0	1		chr6|140298491
chr6:140955609-141044134|+|Gm30524-201	0	1		chr6|140943961
chr6:142234227-142278836|-|Slco1a5-203	0	1		chr6|142268101
chr6:142785781-142804466|-|Sult6b2-201	0	1		chr6|142802426
chr6:144481225-144501416|+|Sox5os2-201	0	1		chr6|144472499
chr6:144679702-144693584|+|Sox5os3-202	0	1		chr6|144686880
chr6:144723565-144724907|+|Sox5os5-201	0	1		chr6|144732448
chr6:145366858-145366944|+|Gm23498-201	1	0	chr6|145366601	
chr6:145615757-145621479|+|Tuba3b-201	0	1		chr6|145630426
chr6:146602352-146634597|-|Tm7sf3-201	0	2		chr6|146630230,chr6|146630249
chr6:147690241-147702374|+|1700049E15Rik-202	0	1		chr6|147698893
chr10:3104119-3104849|+|Gm30674-201	0	1		chr10|3107606
chr10:3425023-3425115|+|Gm24482-201	0	1		chr10|3429677
chr10:3740364-3967303|+|Plekhg1-202	0	1		chr10|3727209
chr10:3934769-3934877|-|Gm23023-201	0	1		chr10|3937923
chr10:5593775-5606904|+|Myct1-201	0	1		chr10|5598337
chr10:5799160-5805600|-|Fbxo5-201	0	1		chr10|5787275
chr10:7119063-7135506|-|Cnksr3-202	0	1		chr10|7147746
chr10:7577103-7577373|+|Gm48121-201	1	0	chr10|7577127	
chr10:8903981-8945137|+|Gm48727-201	0	1		chr10|8917984
chr10:9748423-9749159|-|Gm19161-201	0	1		chr10|9759540
chr10:10399902-10429839|-|Adgb-201	0	1		chr10|10424580
chr10:11940973-11941067|+|Gm22194-201	0	1		chr10|11932782
chr10:12916679-12923090|-|B230208H11Rik-201	0	2		chr10|12931467,chr10|12933191
chr10:12938209-12964262|-|Stx11-201	0	1		chr10|12965993
chr10:13627198-13635107|+|Gm48773-201	0	1		chr10|13641968
chr10:14226667-14233958|-|Gm48844-201	0	1		chr10|14238643
chr10:15783209-15783976|-|Gm9535-201	1	0	chr10|15783030	
chr10:18539498-18546076|-|Hebp2-201	0	1		chr10|18550072
chr10:19094050-19101595|-|Gm48545-201	0	1		chr10|19109802
chr10:19860832-19907647|-|Pex7-203	0	2		chr10|19896233,chr10|19902340
chr10:20148995-20233858|+|Map7-205	0	1		chr10|20164818
chr10:20275894-20286626|-|Gm48249-202	1	1	chr10|20285734	chr10|20276493
chr10:21034304-21048899|-|Gm20149-201	0	1		chr10|21058550
chr10:22791319-22792273|+|Gm17794-201	0	1		chr10|22775055
chr10:23166865-23166971|-|Gm24655-201	0	2		chr10|23163634,chr10|23165540
chr10:23851462-23869843|+|Vnn3-201	0	1		chr10|23854973
chr10:24447490-24452657|+|Gm15271-201	0	1		chr10|24439191
chr10:25408368-25523519|+|Epb41l2-202	0	1		chr10|25400449
chr10:25441573-25523517|+|Epb41l2-204	0	1		chr10|25438653
chr10:25831134-25836156|+|Gm19801-201	0	1		chr10|25824379
chr10:29029128-29035453|-|Gm30619-201	0	1		chr10|29040786
chr10:29143839-29199630|+|Soga3-201	0	1		chr10|29124791
chr10:29395036-29395163|+|Gm24286-201	0	1		chr10|29408760
chr10:29425706-29426573|+|Gm18903-201	1	0	chr10|29424948	
chr10:29698796-29699290|-|Gm10275-202	0	1		chr10|29693865
chr10:31398923-31414401|+|Gm48094-201	0	1		chr10|31397722
chr10:32369555-32370292|-|Gm18704-201	0	1		chr10|32384689
chr10:33324012-33327775|-|Gm47842-201	0	1		chr10|33319402
chr10:37931680-37931780|+|Gm24710-201	0	1		chr10|37951266
chr10:39134023-39151058|+|Tube1-201	0	1		chr10|39137087
chr10:39424618-39424996|-|Gm6963-201	0	1		chr10|39431432
chr10:39511739-39564422|+|Fyn-206	0	2		chr10|39500534,chr10|39500535
chr10:40348508-40350103|-|Cdk19os-202	0	1		chr10|40364945
chr10:41035195-41037214|+|Gm48057-201	1	0	chr10|41035557	
chr10:41046841-41049104|-|Gm19611-201	1	0	chr10|41048503	
chr10:41450435-41453468|+|Zbtb24-205	0	1		chr10|41456454
chr10:43456427-43456501|-|Gm3699-201	0	1		chr10|43454653
chr10:43746158-43765836|+|1700027J07Rik-202	0	1		chr10|43759658
chr10:44418400-44424324|-|Gm35028-201	0	1		chr10|44409899
chr10:44647518-44662496|+|Gm48066-201	0	1		chr10|44632472
chr10:46838346-46838507|-|Gm25650-201	0	2		chr10|46833731,chr10|46840580
chr10:46856353-46856502|-|Gm47562-201	0	6		chr10|46859888,chr10|46859894,chr10|46861861,chr10|46862262,chr10|46872523,chr10|46876092
chr10:47325218-47325672|-|Gm9068-201	0	1		chr10|47330936
chr10:47640123-47640534|+|Gm47571-201	0	2		chr10|47637303,chr10|47638614
chr10:49661647-49663273|-|Gm47016-201	0	1		chr10|49649025
chr10:51614865-51631461|-|Gprc6a-202	0	1		chr10|51639326
chr10:51756173-51757194|-|4933411G06Rik-201	0	1		chr10|51744385
chr10:51757257-51761015|+|Gm47613-201	0	1		chr10|51761450
chr10:52905638-52905744|+|Gm25664-201	0	1		chr10|52922185
chr10:56106917-56116880|+|Msl3l2-201	0	1		chr10|56115746
chr10:56656194-56656886|+|Gm9795-201	0	3		chr10|56653994,chr10|56662830,chr10|56668017
chr10:59817666-59817797|-|Gm23803-201	0	1		chr10|59831098
chr10:59949669-59951834|-|Ddit4-201	0	2		chr10|59935444,chr10|59963910
chr10:60181534-60188707|-|Chst3-201	0	1		chr10|60186476
chr10:60277627-60302594|+|Psap-202	0	1		chr10|60266315
chr10:60764577-60831382|-|Unc5b-203	0	1		chr10|60825753
chr10:61038229-61042811|-|Gm20625-201	0	1		chr10|61045481
chr10:61046422-61051900|-|Gm20610-201	0	1		chr10|61055492
chr10:61417972-61425338|+|Nodal-201	0	1		chr10|61402698
chr10:61738665-61784147|-|H2afy2-201	0	1		chr10|61795926
chr10:62023404-62025615|+|Gm47919-201	0	1		chr10|62025757
chr10:62185396-62231251|-|Tspan15-201	0	1		chr10|62217797
chr10:62269108-62358362|-|Hk1-201	0	2		chr10|62352721,chr10|62362891
chr10:62269104-62379908|-|Hk1-203	0	1		chr10|62397414
chr10:62616015-62651218|-|Ddx50-201	0	1		chr10|62660442
chr10:62669803-62670238|+|Gm18514-201	0	1		chr10|62668150
chr10:62858124-62859994|-|Gm48353-201	0	1		chr10|62844110
chr10:62893409-62893514|-|Gm26479-201	1	0	chr10|62893782	
chr10:62804577-62899118|-|Tet1-206	0	1		chr10|62904796
chr10:63055603-63057467|-|Gm16143-201	1	0	chr10|63058221	
chr10:63072052-63075060|-|Gm48072-201	0	1		chr10|63081599
chr10:63116277-63122684|-|Mypn-202	0	2		chr10|63132967,chr10|63133614
chr10:63270090-63270868|+|Gm47615-201	0	1		chr10|63277114
chr10:63319007-63339032|-|Sirt1-201	0	1		chr10|63337568
chr10:65534654-65535277|+|Gm4796-201	0	1		chr10|65529506
chr10:66483553-66483682|+|Gm22594-201	0	1		chr10|66495702
chr10:66920302-66923599|+|Gm26576-201	0	1		chr10|66922468
chr10:67009189-67096945|-|Reep3-201	0	1		chr10|67102477
chr10:67544511-67548955|-|Ado-201	0	1		chr10|67558976
chr10:68530094-68533936|+|Gm32872-201	0	1		chr10|68528884
chr10:71483081-71483529|+|Gm46233-201	0	1		chr10|71476858
chr10:71799105-71799847|-|Gm5080-201	0	2		chr10|71810430,chr10|71814987
chr10:73201695-73202766|+|Gm5778-201	0	1		chr10|73197333
chr10:73690257-73690805|-|Gm6407-201	0	1		chr10|73671567
chr10:73947056-74644218|+|Pcdh15-233	0	1		chr10|73945633
