TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr16:16302978-16309640|+|Yars2-201	0	1		chr16|16305158
chr16:16349203-16359011|+|Gm49521-201	0	1		chr16|16341043
chr16:16416917-16560219|-|Fgd4-206	0	1		chr16|16571613
chr16:17489663-17507485|+|Aifm3-201	0	1		chr16|17497426
chr16:17572960-17576655|-|Slc7a4-208	0	1		chr16|17570946
chr16:18127642-18152408|+|Rtn4r-201	0	1		chr16|18130578
chr16:18165089-18165170|-|Mir6366-201	0	2		chr16|18168698,chr16|18168752
chr16:18406886-18413494|-|Comt-204	0	2		chr16|18414783,chr16|18414823
chr16:18580979-18586969|-|Tbx1-203	0	1		chr16|18567284
chr16:19852455-19852767|-|Gm49597-201	0	1		chr16|19862770
chr16:20308387-20323065|-|Cyp2ab1-201	0	1		chr16|20324146
chr16:20745308-20745472|+|Gm22741-201	0	1		chr16|20756391
chr16:20822145-20822640|-|Rps10-ps2-201	0	1		chr16|20831564
chr16:21247499-21296872|-|Gm16863-201	0	1		chr16|21290156
chr16:21953817-21995663|-|Liph-201	0	1		chr16|21998342
chr16:22053510-22053933|+|Ndufa11b-201	0	2		chr16|22046591,chr16|22070806
chr16:22296138-22305603|+|Gm49582-201	0	2		chr16|22303892,chr16|22313857
chr16:22535028-22535297|-|Gm9525-201	2	0	chr16|22534469,chr16|22534470	
chr16:22595029-22595220|+|Gm22481-201	0	1		chr16|22582365
chr16:22605326-22605432|+|Mir6362-201	0	2		chr16|22616156,chr16|22623952
chr16:23175288-23224446|+|B630019A10Rik-201	1	0	chr16|23174833	
chr16:24085083-24090089|-|Gm31583-201	0	1		chr16|24102938
chr16:24186029-24216246|-|Gm31814-203	0	1		chr16|24199936
chr16:24122699-24289836|-|AC169509.1-201	0	1		chr16|24284353
chr16:24448091-24981030|+|Lpp-202	0	1		chr16|24455964
chr16:25441853-25443273|-|Gm18896-201	0	1		chr16|25424029
chr16:26581757-26717744|+|Il1rap-201	0	1		chr16|26591321
chr16:29750810-29754312|-|Gm49636-201	0	1		chr16|29760781
chr16:29811058-29837814|+|Gm26834-201	0	1		chr16|29809567
chr16:29907524-29946516|-|Gm26569-202	0	3		chr16|29944084,chr16|29944114,chr16|29944192
chr16:30021842-30039479|-|9030404E10Rik-201	0	1		chr16|30025144
chr16:30065340-30067796|+|Hes1-201	0	2		chr16|30059509,chr16|30075943
chr16:30092482-30092882|-|Gm20040-201	0	1		chr16|30102510
chr16:30195071-30200299|+|1700025H01Rik-201	0	5		chr16|30186197,chr16|30186241,chr16|30186516,chr16|30186735,chr16|30190066
chr16:30307685-30310779|-|Gp5-201	3	1	chr16|30310284,chr16|30310360,chr16|30311558	chr16|30307520
chr16:30849456-30851358|+|Gm49755-201	0	1		chr16|30859598
chr16:30969393-30973518|-|Gm15742-201	0	1		chr16|30970448
chr16:31095954-31200991|-|Acap2-202	0	1		chr16|31194048
chr16:31941913-31942623|+|Pigz-202	0	1		chr16|31939249
chr16:31982109-31982234|+|Gm26269-201	1	0	chr16|31982696	
chr16:32108865-32113743|+|Gm15729-201	0	1		chr16|32124502
chr16:32277461-32300906|+|Rnf168-201	1	0	chr16|32276627	
chr16:32665223-32668197|-|Tnk2os-201	0	2		chr16|32656688,chr16|32656705
chr16:32726666-32727605|+|Gm9556-201	0	2		chr16|32710743,chr16|32710788
chr16:32821707-32868339|-|Rubcn-202	0	1		chr16|32866941
chr16:33068110-33068182|+|Gm22231-201	0	2		chr16|33077153,chr16|33082654
chr16:33139850-33140248|-|Gm23916-201	0	1		chr16|33151903
chr16:33251444-33300269|+|Snx4-201	0	1		chr16|33268082
chr16:33400445-33498643|+|Zfp148-201	0	1		chr16|33398292
chr16:33755550-33768834|+|Heg1-202	0	1		chr16|33747965
chr16:33770430-33787112|-|Gm15657-201	4	1	chr16|33786545,chr16|33786617,chr16|33786720,chr16|33787371	chr16|33777357
chr16:33794037-33819927|+|Muc13-202	1	0	chr16|33793643	
chr16:33794392-33796096|-|Gm15657-204	1	1	chr16|33796852	chr16|33797543
chr16:33966239-33967312|+|Gm15829-201	0	1		chr16|33960305
chr16:34006843-34007457|-|Gm49594-201	0	2		chr16|34005264,chr16|34010881
chr16:33969073-34095987|-|Kalrn-212	0	1		chr16|34090796
chr16:34013137-34097090|-|Kalrn-211	0	2		chr16|34105291,chr16|34111556
chr16:34177981-34262839|-|Kalrn-203	0	5		chr16|34244300,chr16|34244362,chr16|34255848,chr16|34257066,chr16|34257067
chr16:34152025-34263200|-|Kalrn-206	0	3		chr16|34275937,chr16|34275938,chr16|34280017
chr16:33975495-34456917|-|Kalrn-201	2	19	chr16|34457680,chr16|34457775	chr16|34440780,chr16|34443671,chr16|34443672,chr16|34445725,chr16|34445861,chr16|34449173,chr16|34449866,chr16|34449867,chr16|34449975,chr16|34450861,chr16|34451945,chr16|34453850,chr16|34454194,chr16|34459595,chr16|34460187,chr16|34462469,chr16|34466882,chr16|34466883,chr16|34471956
chr16:34152024-34514048|-|Kalrn-207	0	4		chr16|34496201,chr16|34501057,chr16|34501058,chr16|34505470
chr16:34152035-34514086|-|Kalrn-202	0	2		chr16|34521699,chr16|34528455
chr16:34651188-34678618|+|Ropn1-201	0	5		chr16|34647194,chr16|34647283,chr16|34656561,chr16|34659742,chr16|34669860
chr16:34690616-34725194|+|Ccdc14-201	0	2		chr16|34680115,chr16|34680116
chr16:34784921-35002420|+|Mylk-201	0	2		chr16|34767146,chr16|34770082
chr16:35022428-35109177|+|Hacd2-201	0	1		chr16|35016851
chr16:35154877-35305738|+|Adcy5-201	0	2		chr16|35144561,chr16|35165378
chr16:35397312-35490873|-|Pdia5-201	0	1		chr16|35487289
chr16:35503170-35509419|-|1600019K03Rik-201	0	2		chr16|35518793,chr16|35518794
chr16:35541571-35664261|+|Sema5b-201	0	1		chr16|35557145
chr16:35573321-35573556|-|Gm5963-201	2	11	chr16|35572644,chr16|35572645	chr16|35561868,chr16|35564900,chr16|35565853,chr16|35565861,chr16|35565985,chr16|35566123,chr16|35566281,chr16|35566422,chr16|35568493,chr16|35576916,chr16|35591171
chr16:35722087-35722233|-|Gm25967-201	0	13		chr16|35705068,chr16|35705069,chr16|35712969,chr16|35718872,chr16|35718951,chr16|35719052,chr16|35723920,chr16|35726461,chr16|35726936,chr16|35728692,chr16|35729689,chr16|35729915,chr16|35731362
chr16:35694062-35769356|-|Dirc2-201	0	11		chr16|35750779,chr16|35750780,chr16|35752673,chr16|35756889,chr16|35758568,chr16|35759150,chr16|35760040,chr16|35760732,chr16|35760996,chr16|35760997,chr16|35761771
chr16:35770375-35825548|+|Hspbap1-202	0	11		chr16|35777285,chr16|35777297,chr16|35777529,chr16|35777530,chr16|35778847,chr16|35784836,chr16|35788153,chr16|35788425,chr16|35788683,chr16|35788909,chr16|35789513
chr16:35805947-35808946|-|Gm26838-201	0	4		chr16|35791601,chr16|35792350,chr16|35792908,chr16|35805322
chr16:35832030-35832261|-|Gm49728-201	0	3		chr16|35823785,chr16|35824810,chr16|35834173
chr16:35891414-35893224|+|Gm41467-201	0	1		chr16|35898306
chr16:35938470-35972605|+|Parp9-203	1	1	chr16|35937477	chr16|35932402
chr16:36043846-36071369|-|Fam162a-202	0	1		chr16|36056368
chr16:36210403-36217788|+|Gm5416-201	0	1		chr16|36213693
chr16:36217922-36218026|-|Gm24801-201	1	3	chr16|36217259	chr16|36214786,chr16|36214963,chr16|36214964
chr16:36221468-36257444|+|2010005H15Rik-202	2	0	chr16|36221024,chr16|36221424	
chr16:36221562-36257427|+|2010005H15Rik-203	2	1	chr16|36221752,chr16|36222397	chr16|36222748
chr16:36235604-36235697|-|Gm10813-201	1	11	chr16|36236025	chr16|36229696,chr16|36230344,chr16|36231739,chr16|36232412,chr16|36233078,chr16|36233421,chr16|36233706,chr16|36234082,chr16|36234442,chr16|36240306,chr16|36242623
chr16:36277147-36285373|+|Stfa1-201	0	1		chr16|36280654
chr16:36321481-36321584|+|Gm24437-201	3	0	chr16|36321374,chr16|36321420,chr16|36321739	
chr16:36321665-36334332|-|BC117090-201	0	1		chr16|36332176
chr16:36359218-36359322|+|Gm25465-201	0	1		chr16|36346883
chr16:36694038-36726741|+|Ildr1-203	1	0	chr16|36694872	
chr16:36934983-36963212|+|Hcls1-201	0	2		chr16|36936437,chr16|36941882
chr16:37011786-37094992|+|Polq-202	0	1		chr16|37009643
chr16:37114942-37384923|-|Stxbp5l-206	0	1		chr16|37383833
chr16:37647170-37654453|-|Ndufb4-201	0	1		chr16|37670627
chr16:37854782-37854897|+|n-R5s34-201	0	3		chr16|37851487,chr16|37857769,chr16|37857783
chr16:37868389-37888858|+|Lrrc58-201	0	1		chr16|37874665
chr16:37916496-38007530|+|Gpr156-201	0	7		chr16|37921214,chr16|37925470,chr16|37927271,chr16|37927872,chr16|37930421,chr16|37930434,chr16|37931539
chr16:38158008-38158139|+|Gm25617-202	0	1		chr16|38177660
chr16:38207463-38207591|-|Gm27931-201	0	1		chr16|38198905
chr16:38248323-38294824|-|Nr1i2-201	0	1		chr16|38295955
chr16:38362245-38378216|+|Popdc2-202	0	2		chr16|38363363,chr16|38367526
chr16:38396117-38433145|-|Pla1a-201	0	12		chr16|38420430,chr16|38420431,chr16|38420441,chr16|38420442,chr16|38420443,chr16|38420444,chr16|38421522,chr16|38425783,chr16|38425784,chr16|38429601,chr16|38429827,chr16|38442457
chr16:38451982-38453494|+|D930030I03Rik-201	0	2		chr16|38444454,chr16|38444528
chr16:38512565-38514296|+|Gm15953-201	10	21	chr16|38511976,chr16|38512727,chr16|38512753,chr16|38512772,chr16|38512919,chr16|38513134,chr16|38513135,chr16|38513283,chr16|38513387,chr16|38513516	chr16|38494363,chr16|38498208,chr16|38498256,chr16|38498257,chr16|38498331,chr16|38499826,chr16|38500546,chr16|38501707,chr16|38501775,chr16|38506943,chr16|38508651,chr16|38508819,chr16|38508820,chr16|38509066,chr16|38510349,chr16|38510350,chr16|38510407,chr16|38510582,chr16|38510695,chr16|38514752,chr16|38516077
chr16:38498347-38522663|-|Timmdc1-201	1	12	chr16|38521695	chr16|38518043,chr16|38518044,chr16|38518695,chr16|38518728,chr16|38525603,chr16|38525686,chr16|38526894,chr16|38528939,chr16|38528940,chr16|38529205,chr16|38531580,chr16|38533246
chr16:38525137-38550258|-|Poglut1-201	0	5		chr16|38540110,chr16|38543293,chr16|38543347,chr16|38544461,chr16|38551464
chr16:38558698-38591190|+|Tmem39a-204	2	4	chr16|38557724,chr16|38558320	chr16|38557672,chr16|38559996,chr16|38560261,chr16|38560527
chr16:38562812-38592162|+|Tmem39a-214	0	2		chr16|38565538,chr16|38567782
chr16:38569323-38573300|-|Gm17103-201	1	23	chr16|38573421	chr16|38570264,chr16|38570332,chr16|38570443,chr16|38575869,chr16|38576300,chr16|38576301,chr16|38576319,chr16|38576391,chr16|38576811,chr16|38577182,chr16|38577183,chr16|38580684,chr16|38581787,chr16|38584878,chr16|38585932,chr16|38586641,chr16|38587704,chr16|38589607,chr16|38591021,chr16|38592150,chr16|38592916,chr16|38593202,chr16|38593203
chr16:38685315-38685869|-|Gm15530-201	1	11	chr16|38685519	chr16|38671213,chr16|38674551,chr16|38692860,chr16|38693223,chr16|38693642,chr16|38695760,chr16|38697959,chr16|38697978,chr16|38698047,chr16|38699003,chr16|38699072
chr16:38598340-38713274|-|Arhgap31-201	0	10		chr16|38702289,chr16|38703428,chr16|38704095,chr16|38705533,chr16|38708830,chr16|38709187,chr16|38721532,chr16|38721587,chr16|38726052,chr16|38726635
chr16:38742264-38769049|+|B4galt4-201	0	7		chr16|38730031,chr16|38732776,chr16|38734827,chr16|38735402,chr16|38737720,chr16|38738075,chr16|38738393
chr16:38742266-38768848|+|B4galt4-205	0	1		chr16|38744109
chr16:38748729-38750309|-|Gm15575-201	3	9	chr16|38749318,chr16|38750022,chr16|38751114	chr16|38746477,chr16|38747619,chr16|38747966,chr16|38747967,chr16|38752632,chr16|38752787,chr16|38753873,chr16|38753946,chr16|38754197
chr16:38758399-38768084|+|B4galt4-209	1	0	chr16|38757857	
chr16:38760805-38768311|+|B4galt4-202	0	20		chr16|38761867,chr16|38765423,chr16|38765527,chr16|38766306,chr16|38767078,chr16|38767591,chr16|38768026,chr16|38768027,chr16|38768033,chr16|38768034,chr16|38768109,chr16|38768110,chr16|38772679,chr16|38774648,chr16|38774914,chr16|38774915,chr16|38775374,chr16|38775844,chr16|38775861,chr16|38778889
chr16:38773184-38800328|-|Upk1b-201	0	1		chr16|38790664
chr16:39934002-39934999|+|Gm8609-201	0	1		chr16|39950099
chr16:39984371-42176295|+|Lsamp-206	0	1		chr16|39970519
chr16:40127468-40127510|+|Gm37508-201	0	2		chr16|40123178,chr16|40140294
chr16:40306219-40306312|+|Gm22543-201	0	1		chr16|40304800
chr16:40367836-40367937|-|Gm27887-201	0	3		chr16|40358439,chr16|40360776,chr16|40381602
chr16:42725702-42875587|-|4932412D23Rik-203	0	1		chr16|42859470
chr16:43640655-43640737|+|Mir568-201	0	1		chr16|43631274
chr16:43980355-44027945|-|Gramd1c-202	2	0	chr16|44027025,chr16|44027349	
chr16:44401421-44482094|+|Cfap44-202	0	3		chr16|44410424,chr16|44410443,chr16|44420818
chr16:44724301-44737284|+|Nepro-201	0	1		chr16|44734187
chr16:44765736-44794978|+|Cd200r1-201	0	2		chr16|44757974,chr16|44769860
chr16:44811756-44839133|+|Cd200r4-202	0	1		chr16|44812831
chr16:44820728-44839150|+|Cd200r4-201	3	2	chr16|44820580,chr16|44820867,chr16|44820919	chr16|44818383,chr16|44819523
chr16:44867097-44915840|+|Cd200r2-201	0	1		chr16|44876977
chr16:45094053-45127924|+|Ccdc80-201	0	1		chr16|45108661
chr16:45144190-45158183|-|Slc35a5-202	0	4		chr16|45145439,chr16|45148686,chr16|45148707,chr16|45148708
chr16:45205100-45205489|+|Gm6030-201	0	2		chr16|45201554,chr16|45208514
chr16:45224337-45251258|+|Btla-201	0	5		chr16|45225521,chr16|45227550,chr16|45232903,chr16|45236301,chr16|45238879
chr16:45411580-45412345|+|Gm5406-201	0	1		chr16|45413495
chr16:45426845-45429506|-|Gm16011-201	0	4		chr16|45431690,chr16|45434823,chr16|45438022,chr16|45438188
chr16:45416755-45492969|-|Gm609-201	0	1		chr16|45497914
chr16:45511791-45532050|-|Gm17783-201	0	2		chr16|45524126,chr16|45524150
chr16:45533124-45534489|-|Gm6903-201	1	0	chr16|45533544	
chr16:45610380-45621239|+|Gcsam-202	0	1		chr16|45609339
chr16:45610423-45622867|+|Gcsam-201	1	3	chr16|45611308	chr16|45614943,chr16|45622439,chr16|45626048
chr16:45642357-45642548|+|Gm49585-201	0	2		chr16|45628200,chr16|45644806
chr16:45626848-45654068|-|BC016579-201	0	3		chr16|45648495,chr16|45652238,chr16|45652994
chr16:45656315-45693658|-|Tmprss7-201	1	8	chr16|45692969	chr16|45678769,chr16|45679757,chr16|45683155,chr16|45683188,chr16|45684416,chr16|45694855,chr16|45699716,chr16|45707711
chr16:45711230-45724608|-|Tagln3-201	0	1		chr16|45729143
chr16:45736503-45737318|+|Gm15591-201	0	1		chr16|45734518
chr16:45936323-45939279|+|Gm15640-201	0	1		chr16|45928122
chr16:45945613-45957292|+|Gm15638-201	0	1		chr16|45960496
chr16:46152985-46155077|-|Gm4737-201	0	2		chr16|46150622,chr16|46159665
chr16:46219836-46219967|+|Gm26297-201	0	1		chr16|46217652
chr16:46394858-46411169|-|Nectin3-206	0	1		chr16|46402991
chr16:46394905-46411225|-|Nectin3-204	0	2		chr16|46415265,chr16|46415294
chr16:47620504-47621691|+|Gm6914-201	0	1		chr16|47614807
chr16:47758440-47758671|+|Gm25339-201	0	3		chr16|47742019,chr16|47743222,chr16|47760757
chr16:48104461-48105619|+|Gm17804-201	0	1		chr16|48096655
chr16:48122072-48158499|-|6430553K19Rik-201	0	1		chr16|48154280
chr16:48283735-48294237|+|Dppa4-202	0	1		chr16|48281282
chr16:48303908-48319723|+|Dppa2-202	0	1		chr16|48298846
chr16:48310477-48319723|+|Dppa2-201	0	4		chr16|48308429,chr16|48324086,chr16|48324094,chr16|48324111
chr16:48368642-48368752|+|Gm49771-201	0	6		chr16|48372549,chr16|48372562,chr16|48372567,chr16|48372809,chr16|48372810,chr16|48372814
chr16:48410306-48410424|-|n-R5s36-201	0	2		chr16|48403438,chr16|48403439
chr16:48816856-48818892|+|Retnlb-201	0	8		chr16|48799695,chr16|48799728,chr16|48812335,chr16|48818735,chr16|48818736,chr16|48818744,chr16|48818807,chr16|48818813
chr16:48942999-48943102|-|Gm22576-201	1	0	chr16|48943772	
chr16:48994188-49019705|+|Cip2a-201	0	1		chr16|48997719
chr16:49296651-49297898|-|Gm5407-201	3	3	chr16|49298144,chr16|49298536,chr16|49298603	chr16|49289768,chr16|49296566,chr16|49296612
chr16:49412261-49412630|-|Gm4802-201	1	3	chr16|49412746	chr16|49394970,chr16|49416954,chr16|49417310
chr16:49424806-49425814|+|Gm6931-201	0	4		chr16|49430011,chr16|49438160,chr16|49438170,chr16|49442692
chr16:49699233-49765126|+|Ift57-201	0	1		chr16|49685674
chr16:49699304-49764117|+|Ift57-204	0	1		chr16|49713561
chr16:49855366-49911091|+|Cd47-202	0	1		chr16|49848829
chr16:49866833-49911091|+|Cd47-204	0	2		chr16|49870839,chr16|49874146
chr16:50111073-50112062|+|Gm8824-201	1	1	chr16|50111396	chr16|50115625
chr16:50197159-50330993|-|Bbx-205	0	2		chr16|50340462,chr16|50343980
chr16:50195780-50432340|-|Bbx-201	0	2		chr16|50412347,chr16|50415788
chr16:50191844-50432390|-|Bbx-208	0	1		chr16|50433972
chr16:50590503-50654166|+|4930542D17Rik-201	0	1		chr16|50579582
chr16:50665008-50666346|-|Gm9575-201	0	1		chr16|50672657
chr16:52031225-52208048|+|Cblb-201	0	3		chr16|52013079,chr16|52013080,chr16|52013274
chr16:53983928-53986084|+|Gm5487-201	0	1		chr16|53977041
chr16:55225175-55283237|-|Zpld1-201	0	16		chr16|55263516,chr16|55265609,chr16|55268912,chr16|55268913,chr16|55272819,chr16|55272865,chr16|55273819,chr16|55273881,chr16|55273952,chr16|55273953,chr16|55274571,chr16|55274574,chr16|55274575,chr16|55275301,chr16|55288666,chr16|55289839
chr16:55225175-55297986|-|Zpld1-202	2	8	chr16|55297909,chr16|55297910	chr16|55294112,chr16|55295098,chr16|55305098,chr16|55305469,chr16|55305922,chr16|55313494,chr16|55313495,chr16|55316880
chr16:55494731-55494797|+|Mir5118-201	2	23	chr16|55493977,chr16|55493978	chr16|55475286,chr16|55475287,chr16|55475797,chr16|55475798,chr16|55476313,chr16|55477272,chr16|55477492,chr16|55478360,chr16|55479643,chr16|55480238,chr16|55480239,chr16|55480831,chr16|55480832,chr16|55496305,chr16|55497916,chr16|55497917,chr16|55497932,chr16|55497933,chr16|55498506,chr16|55502042,chr16|55502269,chr16|55503796,chr16|55504373
chr16:55594782-55594888|-|Gm23003-201	0	7		chr16|55575236,chr16|55575237,chr16|55580245,chr16|55608331,chr16|55610737,chr16|55610750,chr16|55611912
chr16:55739918-55740152|+|Gm19771-201	0	19		chr16|55720088,chr16|55722966,chr16|55727916,chr16|55728282,chr16|55728319,chr16|55728320,chr16|55730668,chr16|55731955,chr16|55732483,chr16|55732484,chr16|55733584,chr16|55734304,chr16|55735369,chr16|55735370,chr16|55738299,chr16|55741290,chr16|55742049,chr16|55753735,chr16|55753736
chr16:55779045-55779144|-|Gm26369-201	0	14		chr16|55783242,chr16|55786868,chr16|55787398,chr16|55787399,chr16|55788339,chr16|55788431,chr16|55790416,chr16|55790546,chr16|55791508,chr16|55791509,chr16|55792097,chr16|55792098,chr16|55792833,chr16|55792834
chr16:55811375-55822138|-|Nfkbiz-204	0	2		chr16|55824107,chr16|55824816
chr16:55811378-55838854|-|Nfkbiz-202	0	2		chr16|55837776,chr16|55837777
chr16:55811375-55838899|-|Nfkbiz-201	0	11		chr16|55843974,chr16|55843975,chr16|55844506,chr16|55844507,chr16|55847737,chr16|55847738,chr16|55848489,chr16|55848490,chr16|55849367,chr16|55850739,chr16|55853352
chr16:55883072-55884491|-|Gm17809-201	3	21	chr16|55883718,chr16|55883719,chr16|55884419	chr16|55867744,chr16|55868115,chr16|55868116,chr16|55869763,chr16|55869764,chr16|55870483,chr16|55870484,chr16|55874312,chr16|55876029,chr16|55877342,chr16|55877824,chr16|55878134,chr16|55879201,chr16|55879918,chr16|55879919,chr16|55881244,chr16|55881637,chr16|55881638,chr16|55882915,chr16|55883422,chr16|55883423
chr16:55839953-55895285|-|Nxpe3-201	0	20		chr16|55890833,chr16|55890894,chr16|55894244,chr16|55896941,chr16|55899156,chr16|55899157,chr16|55899585,chr16|55900848,chr16|55900960,chr16|55900975,chr16|55904645,chr16|55904647,chr16|55904649,chr16|55910681,chr16|55910850,chr16|55911320,chr16|55913525,chr16|55913603,chr16|55914733,chr16|55914734
chr16:55904978-55934233|-|Cep97-202	0	13		chr16|55916452,chr16|55916464,chr16|55916468,chr16|55919070,chr16|55919071,chr16|55919525,chr16|55920357,chr16|55920358,chr16|55920785,chr16|55920786,chr16|55921974,chr16|55921975,chr16|55931474
chr16:55940339-55940711|-|Gm8900-201	4	9	chr16|55940059,chr16|55940060,chr16|55940436,chr16|55940666	chr16|55939673,chr16|55944246,chr16|55944247,chr16|55947686,chr16|55947687,chr16|55947717,chr16|55947718,chr16|55947736,chr16|55947795
chr16:55966275-55971435|+|Rpl24-201	0	7		chr16|55954348,chr16|55955218,chr16|55962535,chr16|55962565,chr16|55963197,chr16|55963747,chr16|55965116
chr16:55966343-55980721|+|Gm28037-201	0	3		chr16|55969662,chr16|55969947,chr16|55969948
chr16:55973883-56008913|+|Zbtb11-201	0	3		chr16|55970932,chr16|55971774,chr16|55971775
chr16:55973268-55974617|-|Zbtb11os1-201	0	7		chr16|55983020,chr16|55983636,chr16|55983637,chr16|55986304,chr16|55986773,chr16|55990458,chr16|55994484
chr16:56007245-56024628|-|Pcnp-203	0	5		chr16|56013087,chr16|56017300,chr16|56017935,chr16|56020981,chr16|56022005
chr16:56015506-56029739|-|Pcnp-202	1	2	chr16|56030523	chr16|56031826,chr16|56031827
chr16:56035753-56035887|-|Gm22422-201	4	0	chr16|56035356,chr16|56035357,chr16|56036172,chr16|56036454	
chr16:56032609-56037819|-|Trmt10c-201	0	1		chr16|56038914
chr16:56070563-56070666|+|Gm24047-201	0	8		chr16|56057009,chr16|56062110,chr16|56062176,chr16|56062631,chr16|56062632,chr16|56063041,chr16|56063042,chr16|56063084
chr16:56095714-56096839|-|Gm18723-201	0	1		chr16|56108648
chr16:56149166-56149562|-|Gm49682-201	2	3	chr16|56149115,chr16|56149116	chr16|56134983,chr16|56165871,chr16|56165872
chr16:56204313-56271160|+|Impg2-204	0	5		chr16|56185818,chr16|56186094,chr16|56186095,chr16|56197683,chr16|56200944
chr16:56204338-56273756|+|Impg2-202	1	10	chr16|56204657	chr16|56206479,chr16|56207232,chr16|56207735,chr16|56211572,chr16|56212718,chr16|56212719,chr16|56212869,chr16|56212870,chr16|56213997,chr16|56213998
chr16:56335586-56337378|-|Gm21050-201	0	1		chr16|56334631
chr16:56477883-56689163|+|Abi3bp-207	2	11	chr16|56477535,chr16|56477632	chr16|56462908,chr16|56470779,chr16|56474006,chr16|56475309,chr16|56476053,chr16|56476333,chr16|56476349,chr16|56476357,chr16|56476358,chr16|56476597,chr16|56476727
chr16:56477900-56689317|+|Abi3bp-203	0	7		chr16|56481935,chr16|56482309,chr16|56483428,chr16|56483429,chr16|56489000,chr16|56489307,chr16|56489308
chr16:56690332-56717450|-|Tfg-201	0	10		chr16|56723527,chr16|56723528,chr16|56725298,chr16|56725660,chr16|56725661,chr16|56731986,chr16|56731987,chr16|56732010,chr16|56736882,chr16|56736883
chr16:56758265-56758901|+|Gm15693-201	1	2	chr16|56758200	chr16|56745526,chr16|56745527
chr16:56724609-56795855|-|Adgrg7-201	0	3		chr16|56778976,chr16|56778977,chr16|56790229
chr16:56805161-56886166|-|Tmem45a-201	1	1	chr16|56885520	chr16|56883168
chr16:56886578-56921506|+|Gm15839-202	0	4		chr16|56890183,chr16|56890270,chr16|56895407,chr16|56897438
chr16:56909111-56910053|-|Gm15840-201	0	5		chr16|56902100,chr16|56902101,chr16|56917538,chr16|56917768,chr16|56917769
chr16:56914344-56928061|-|Lnp1-201	0	6		chr16|56923107,chr16|56923108,chr16|56923173,chr16|56924606,chr16|56924810,chr16|56924811
chr16:56981703-56982837|+|Gm8938-201	0	1		chr16|56990894
chr16:57036967-57071352|-|Tmem45a2-201	0	4		chr16|57060612,chr16|57066266,chr16|57066267,chr16|57085399
chr16:57121703-57156705|+|Tomm70a-201	0	4		chr16|57115607,chr16|57115631,chr16|57115632,chr16|57116930
chr16:57156666-57163794|-|Nit2-203	0	4		chr16|57150336,chr16|57150337,chr16|57151018,chr16|57151019
chr16:57167401-57174413|+|Gm16892-201	0	3		chr16|57183920,chr16|57185639,chr16|57185641
chr16:57169347-57231366|-|Tbc1d23-203	0	1		chr16|57218849
chr16:57168862-57231504|-|Tbc1d23-201	0	3		chr16|57241310,chr16|57241686,chr16|57241687
chr16:57265362-57265805|-|Gm49581-201	0	2		chr16|57254106,chr16|57261916
chr16:57280890-57281496|+|Gm26800-201	0	1		chr16|57284038
chr16:57266410-57292851|-|Tmem30c-201	2	0	chr16|57292647,chr16|57292648	
chr16:57266139-57292865|-|Tmem30c-202	0	20		chr16|57296075,chr16|57296076,chr16|57303098,chr16|57303099,chr16|57303875,chr16|57303968,chr16|57304736,chr16|57304737,chr16|57307315,chr16|57308025,chr16|57308052,chr16|57308935,chr16|57309017,chr16|57309199,chr16|57309200,chr16|57309360,chr16|57309361,chr16|57310724,chr16|57311001,chr16|57311002
chr16:57331951-57335432|+|4921517D16Rik-201	3	12	chr16|57331595,chr16|57332491,chr16|57332492	chr16|57313136,chr16|57313137,chr16|57313903,chr16|57313904,chr16|57314106,chr16|57318557,chr16|57318698,chr16|57318699,chr16|57319978,chr16|57320162,chr16|57320163,chr16|57320868
chr16:57549242-57572804|+|Filip1l-202	0	8		chr16|57531251,chr16|57531252,chr16|57536739,chr16|57539510,chr16|57539511,chr16|57546585,chr16|57552160,chr16|57555024
chr16:57302000-57606846|-|Cmss1-201	0	4		chr16|57602655,chr16|57602656,chr16|57605531,chr16|57605622
chr16:57561433-57606864|-|Cmss1-203	0	1		chr16|57608866
chr16:58727925-58733608|+|Cldnd1-204	0	1		chr16|58732523
chr16:58823662-58826782|-|Olfr175-ps1-201	0	2		chr16|58833163,chr16|58833169
chr16:60636432-60636586|-|Gm49609-201	0	1		chr16|60641542
chr16:61058761-61058999|+|Gm17065-201	0	1		chr16|61056366
chr16:62814676-62824346|+|Stx19-201	1	2	chr16|62814650	chr16|62826739,chr16|62826786
chr16:66254786-66254892|+|Gm22448-201	0	2		chr16|66238394,chr16|66272671
chr16:70314134-70569714|+|Gbe1-206	0	1		chr16|70330873
chr16:75858793-75909310|-|Samsn1-201	0	2		chr16|75900328,chr16|75912190
chr16:76290862-76373049|-|Nrip1-201	0	1		chr16|76355530
chr16:76548795-76551224|+|Gm30726-201	0	1		chr16|76545268
chr16:77013706-77116780|+|Usp25-201	0	1		chr16|77031081
chr16:77236319-77596954|+|Mir99ahg-204	0	2		chr16|77251506,chr16|77251509
chr16:77329504-77691399|+|Mir99ahg-209	0	1		chr16|77346274
chr16:77381950-77382601|+|Gm37466-201	0	3		chr16|77364545,chr16|77369927,chr16|77369948
chr16:77413643-77414916|+|9430092D12Rik-201	0	2		chr16|77409368,chr16|77409427
chr16:77416624-77420001|+|Gm38071-201	0	1		chr16|77418707
chr16:77500384-77691403|+|Mir99ahg-213	0	2		chr16|77504506,chr16|77504516
