TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr3:79345379-79431286|+|Gm17359-203	0	1		chr3|79346923
chr3:79551314-79552193|-|Gm3513-201	0	17		chr3|79532826,chr3|79532981,chr3|79537069,chr3|79537158,chr3|79537174,chr3|79537175,chr3|79537222,chr3|79549206,chr3|79559094,chr3|79559095,chr3|79559242,chr3|79559246,chr3|79559277,chr3|79559794,chr3|79559817,chr3|79559879,chr3|79559882
chr3:79459294-79567682|-|Fnip2-201	11	4	chr3|79566762,chr3|79566766,chr3|79566767,chr3|79566807,chr3|79566808,chr3|79566855,chr3|79566856,chr3|79566859,chr3|79566861,chr3|79566862,chr3|79567164	chr3|79560017,chr3|79560075,chr3|79561901,chr3|79566651
chr3:79568192-79572580|+|4930589L23Rik-201	1	1	chr3|79568736	chr3|79572617
chr3:79582588-79583234|+|Gm35067-201	0	1		chr3|79576324
chr3:79591365-79603650|+|Ppid-201	0	4		chr3|79593483,chr3|79593484,chr3|79593509,chr3|79593553
chr3:79610538-79611826|-|Gm37973-201	0	1		chr3|79619125
chr3:79629079-79632820|+|4930579G24Rik-201	1	0	chr3|79629779	
chr3:79834933-79835035|+|Gm26420-201	1	0	chr3|79834333	
chr3:79813133-79841729|-|Tmem144-202	0	2		chr3|79838811,chr3|79838990
chr3:79812564-79842679|-|Tmem144-201	0	4		chr3|79847100,chr3|79849022,chr3|79849155,chr3|79851018
chr3:79884533-79946280|+|Fam198b-202	0	1		chr3|79883194
chr3:79859293-79886806|-|Gm36569-201	0	9		chr3|79901868,chr3|79901880,chr3|79901934,chr3|79903868,chr3|79903991,chr3|79903992,chr3|79904012,chr3|79904013,chr3|79904057
chr3:80054892-80213085|+|A330069K06Rik-201	0	7		chr3|80036147,chr3|80042840,chr3|80042841,chr3|80042843,chr3|80042844,chr3|80043187,chr3|80043188
chr3:80681450-80802835|-|Gria2-201	2	0	chr3|80802065,chr3|80803156	
chr3:81036416-81214040|+|Pdgfc-201	0	2		chr3|81037763,chr3|81037775
chr3:81037408-81040437|-|Gm16000-201	0	9		chr3|81047041,chr3|81047375,chr3|81047411,chr3|81047412,chr3|81047437,chr3|81047438,chr3|81047469,chr3|81047470,chr3|81057928
chr3:81932601-81956725|+|Ctso-201	1	0	chr3|81931982	
chr3:81957090-81976202|-|Tdo2-201	0	4		chr3|81957638,chr3|81957639,chr3|81977997,chr3|81978697
chr3:81996922-82021233|+|Asic5-201	1	3	chr3|81997251	chr3|81995735,chr3|81995736,chr3|81995755
chr3:82032045-82074689|-|Gucy1b1-204	0	1		chr3|82086720
chr3:82358072-82395268|+|Map9-201	1	0	chr3|82357803	
chr3:82358187-82395268|+|Map9-206	6	0	chr3|82358656,chr3|82358660,chr3|82358783,chr3|82358837,chr3|82358838,chr3|82358938	
chr3:82539949-82547960|-|Npy2r-203	1	0	chr3|82547726	
chr3:82538383-82548084|-|Npy2r-201	2	0	chr3|82548670,chr3|82548754	
chr3:82671988-82672567|-|Gm43347-201	0	2		chr3|82686437,chr3|82690166
chr3:82793656-82793897|-|Gm22038-201	0	5		chr3|82789733,chr3|82800241,chr3|82800709,chr3|82800710,chr3|82800764
chr3:82837815-82866647|-|Rbm46-202	0	1		chr3|82856975
chr3:82837228-82876483|-|Rbm46-201	20	0	chr3|82875832,chr3|82875886,chr3|82875955,chr3|82875973,chr3|82875974,chr3|82876127,chr3|82876152,chr3|82876160,chr3|82876172,chr3|82876175,chr3|82876199,chr3|82876225,chr3|82876232,chr3|82876236,chr3|82876267,chr3|82876275,chr3|82876300,chr3|82876366,chr3|82876559,chr3|82876601	
chr3:82904477-82943638|+|Rbm46os-201	1	1	chr3|82904492	chr3|82907711
chr3:82926767-82995585|-|Gm30097-202	0	1		chr3|82998711
chr3:83055555-83072172|+|Plrg1-202	0	1		chr3|83073844
chr3:83127948-83357209|+|Dchs2-201	0	1		chr3|83126830
chr3:83702252-83702358|+|Gm24584-201	0	7		chr3|83704772,chr3|83704967,chr3|83704968,chr3|83706507,chr3|83706632,chr3|83706637,chr3|83707160
chr3:83766321-83774316|+|Sfrp2-201	0	2		chr3|83764824,chr3|83768069
chr3:83773853-83789956|-|Gm26771-201	2	1	chr3|83789025,chr3|83790354	chr3|83796096
chr3:83811471-83832219|+|Gm7115-201	6	3	chr3|83811964,chr3|83812311,chr3|83812312,chr3|83812317,chr3|83812318,chr3|83812452	chr3|83813444,chr3|83818734,chr3|83818735
chr3:83836272-83841767|-|Tlr2-201	0	10		chr3|83839468,chr3|83839523,chr3|83839524,chr3|83839556,chr3|83839612,chr3|83839616,chr3|83844200,chr3|83845312,chr3|83859358,chr3|83861255
chr3:83898209-84040137|-|Tmem131l-203	0	3		chr3|84037083,chr3|84037379,chr3|84038348
chr3:83897655-84040175|-|Tmem131l-202	0	3		chr3|84041915,chr3|84046336,chr3|84046560
chr3:84058968-84063452|-|Gm36981-201	0	4		chr3|84075613,chr3|84076739,chr3|84077125,chr3|84077710
chr3:84087933-84155786|-|Mnd1-201	4	4	chr3|84154858,chr3|84154969,chr3|84154970,chr3|84156152	chr3|84136131,chr3|84136132,chr3|84154718,chr3|84154750
chr3:84174104-84175132|+|Gm6525-201	1	29	chr3|84173663	chr3|84169011,chr3|84169145,chr3|84169286,chr3|84169474,chr3|84169554,chr3|84169620,chr3|84175778,chr3|84182265,chr3|84189691,chr3|84189818,chr3|84190429,chr3|84190514,chr3|84190718,chr3|84190775,chr3|84190784,chr3|84190808,chr3|84190817,chr3|84190823,chr3|84190827,chr3|84190844,chr3|84190856,chr3|84190880,chr3|84190907,chr3|84190936,chr3|84190950,chr3|84190959,chr3|84190976,chr3|84191036,chr3|84191054
chr3:84163337-84212838|-|Trim2-202	0	4		chr3|84207042,chr3|84209320,chr3|84209334,chr3|84209403
chr3:84161874-84220877|-|Trim2-205	1	3	chr3|84220144	chr3|84219069,chr3|84219118,chr3|84219783
chr3:84160441-84220889|-|Trim2-206	1	8	chr3|84221062	chr3|84228958,chr3|84229028,chr3|84229043,chr3|84229045,chr3|84229054,chr3|84229194,chr3|84229853,chr3|84230641
chr3:84160440-84259812|-|Trim2-203	3	5	chr3|84258846,chr3|84260487,chr3|84260591	chr3|84248562,chr3|84254671,chr3|84256171,chr3|84258697,chr3|84258769
chr3:84160439-84304809|-|Trim2-204	6	7	chr3|84304097,chr3|84305648,chr3|84305692,chr3|84305749,chr3|84305750,chr3|84305753	chr3|84305811,chr3|84306003,chr3|84306087,chr3|84312944,chr3|84312945,chr3|84314922,chr3|84324476
chr3:84349376-84379921|-|4930565D16Rik-201	0	11		chr3|84372021,chr3|84376119,chr3|84376121,chr3|84388594,chr3|84388602,chr3|84388726,chr3|84388749,chr3|84388801,chr3|84388802,chr3|84390957,chr3|84394165
chr3:84444035-84479491|-|Fhdc1-201	0	2		chr3|84459834,chr3|84475345
chr3:84497204-84582485|-|Arfip1-202	0	3		chr3|84580970,chr3|84580971,chr3|84581007
chr3:84497736-84582625|-|Arfip1-203	0	6		chr3|84587016,chr3|84587017,chr3|84587134,chr3|84587141,chr3|84587168,chr3|84587169
chr3:84593574-84597032|+|Tigd4-201	0	1		chr3|84598309
chr3:84666192-84704575|+|Tmem154-201	1	15	chr3|84665923	chr3|84646311,chr3|84646662,chr3|84646687,chr3|84646688,chr3|84646718,chr3|84657212,chr3|84657304,chr3|84657313,chr3|84657479,chr3|84668594,chr3|84668649,chr3|84669257,chr3|84669258,chr3|84673769,chr3|84680388
chr3:84815268-84979198|+|Fbxw7-204	0	14		chr3|84806314,chr3|84807171,chr3|84807172,chr3|84807178,chr3|84807192,chr3|84807193,chr3|84813309,chr3|84820502,chr3|84826660,chr3|84827088,chr3|84827229,chr3|84827612,chr3|84827792,chr3|84827845
chr3:84864145-84979198|+|Fbxw7-203	0	2		chr3|84867040,chr3|84868140
chr3:84925480-84979197|+|Fbxw7-202	0	10		chr3|84918557,chr3|84921909,chr3|84921934,chr3|84921935,chr3|84921969,chr3|84921976,chr3|84932225,chr3|84937999,chr3|84938192,chr3|84938193
chr3:85152036-85152696|-|Gm38041-201	0	12		chr3|85162352,chr3|85172186,chr3|85172206,chr3|85172241,chr3|85172242,chr3|85172254,chr3|85172282,chr3|85172463,chr3|85172618,chr3|85172645,chr3|85172654,chr3|85172661
chr3:85195182-85196447|-|Gm38313-201	0	6		chr3|85184452,chr3|85188037,chr3|85198652,chr3|85203586,chr3|85203609,chr3|85203623
chr3:85556046-85573945|-|Gm15535-202	0	2		chr3|85571532,chr3|85571875
chr3:85574127-85652833|+|Gatb-203	1	1	chr3|85574864	chr3|85576476
chr3:85950888-85951006|+|Gm25876-201	0	1		chr3|85953915
chr3:85962847-85962910|-|Gm27811-201	0	9		chr3|85966854,chr3|85971709,chr3|85971769,chr3|85971803,chr3|85971809,chr3|85971884,chr3|85971963,chr3|85971973,chr3|85972084
chr3:86100534-86100655|+|Gm25188-201	0	3		chr3|86115144,chr3|86115226,chr3|86115252
chr3:86191416-86191526|+|Gm23025-201	0	7		chr3|86188013,chr3|86196144,chr3|86196192,chr3|86196204,chr3|86196215,chr3|86196250,chr3|86196260
chr3:86224680-86746712|+|Lrba-202	1	1	chr3|86225607	chr3|86223279
chr3:86263242-86263575|-|Gm37288-201	0	3		chr3|86249599,chr3|86249752,chr3|86249855
chr3:86275232-86275362|-|Gm26343-201	0	2		chr3|86282088,chr3|86285776
chr3:86548216-86782692|+|Lrba-206	5	5	chr3|86547625,chr3|86547637,chr3|86547683,chr3|86547723,chr3|86547789	chr3|86546037,chr3|86546110,chr3|86546243,chr3|86546269,chr3|86546273
chr3:86545581-86548283|-|Mab21l2-201	4	1	chr3|86548340,chr3|86548466,chr3|86548525,chr3|86548581	chr3|86556499
chr3:86672033-86672168|-|Gm3788-201	0	3		chr3|86674241,chr3|86674405,chr3|86678154
chr3:86768071-86778653|-|Gm37876-201	0	7		chr3|86758686,chr3|86758687,chr3|86759134,chr3|86761529,chr3|86761530,chr3|86768158,chr3|86768720
chr3:86864492-86865320|+|Gm37025-201	0	7		chr3|86845312,chr3|86849033,chr3|86849037,chr3|86849047,chr3|86849048,chr3|86849602,chr3|86884133
chr3:86787212-86920170|-|Dclk2-206	0	1		chr3|86919133
chr3:86933368-86933663|-|Gm37207-201	0	1		chr3|86935875
chr3:86986551-86989780|+|Cd1d2-203	0	1		chr3|86977109
chr3:86995834-86999441|-|Cd1d1-201	0	2		chr3|87000850,chr3|87008489
chr3:87022937-87023883|-|Gm8869-201	0	2		chr3|87012607,chr3|87031230
chr3:87157693-87162455|+|Gm37855-201	0	2		chr3|87151780,chr3|87164320
chr3:87078601-87174747|-|Kirrel-202	1	0	chr3|87175417	
chr3:87357881-87371073|+|Cd5l-201	0	1		chr3|87338050
chr3:87376387-87391740|+|Fcrl1-202	0	1		chr3|87369209
chr3:87525407-87540156|+|Etv3-202	0	1		chr3|87513092
chr3:87525614-87531031|+|Etv3-201	0	17		chr3|87526767,chr3|87526915,chr3|87526964,chr3|87527731,chr3|87528483,chr3|87528538,chr3|87529204,chr3|87529424,chr3|87529456,chr3|87529516,chr3|87529524,chr3|87529536,chr3|87529543,chr3|87529544,chr3|87529548,chr3|87529549,chr3|87533384
chr3:87554910-87555434|+|Etv3l-201	0	2		chr3|87549913,chr3|87567660
chr3:87617575-87738033|+|Arhgef11-201	0	1		chr3|87620028
chr3:87736923-87748623|-|Lrrc71-201	0	3		chr3|87738249,chr3|87741811,chr3|87741851
chr3:87749097-87768953|-|Pear1-202	0	1		chr3|87770043
chr3:87778244-87795162|-|Ntrk1-201	2	0	chr3|87795997,chr3|87795998	
chr3:87796951-87816101|+|Insrr-201	4	0	chr3|87796085,chr3|87796416,chr3|87796454,chr3|87796469	
chr3:87797094-87816052|+|Insrr-202	2	0	chr3|87797284,chr3|87797328	
chr3:87846755-87852771|+|Sh2d2a-202	0	1		chr3|87838530
chr3:87919506-87923662|+|Mrpl24-202	1	0	chr3|87918515	
chr3:87923783-87930583|-|Rrnad1-207	1	1	chr3|87931154	chr3|87935752
chr3:87948666-87953376|+|Crabp2-201	2	3	chr3|87949040,chr3|87949045	chr3|87947097,chr3|87952947,chr3|87953068
chr3:87971129-87980451|+|Nes-203	2	3	chr3|87971899,chr3|87971950	chr3|87982459,chr3|87982509,chr3|87982635
chr3:87987531-88000230|-|Bcan-201	0	3		chr3|87985725,chr3|87985728,chr3|88009110
chr3:88030878-88033150|+|Gm19439-201	0	1		chr3|88033584
chr3:88043108-88055990|+|Gpatch4-201	4	0	chr3|88042587,chr3|88042595,chr3|88042727,chr3|88042747	
chr3:88069813-88072060|-|Ttc24-202	0	1		chr3|88067878
chr3:88069410-88078304|-|Ttc24-201	2	0	chr3|88077654,chr3|88077703	
chr3:88081971-88121048|+|Iqgap3-201	1	1	chr3|88081670	chr3|88088168
chr3:88105142-88121044|+|Iqgap3-204	0	3		chr3|88097783,chr3|88103017,chr3|88103031
chr3:88142372-88172086|+|Mef2d-201	0	1		chr3|88139812
chr3:88142572-88168655|+|Mef2d-202	0	4		chr3|88144278,chr3|88144302,chr3|88144405,chr3|88149350
chr3:88171556-88177692|-|1700113A16Rik-202	0	1		chr3|88173730
chr3:88172009-88177706|-|1700113A16Rik-203	0	2		chr3|88182337,chr3|88188291
chr3:88200623-88203481|+|AW047730-202	2	4	chr3|88199673,chr3|88200279	chr3|88192248,chr3|88199059,chr3|88199306,chr3|88201920
chr3:88199102-88204595|-|AI849053-201	1	0	chr3|88203912	
chr3:88207312-88225995|+|Gm3764-202	2	3	chr3|88207307,chr3|88207311	chr3|88208968,chr3|88209172,chr3|88209173
chr3:88215589-88215696|-|Gm25641-201	1	1	chr3|88216560	chr3|88216806
chr3:88224280-88229959|+|Gm3764-203	0	2		chr3|88230690,chr3|88232845
chr3:88242874-88254709|-|Rhbg-201	0	1		chr3|88240715
chr3:88284607-88284753|-|Gm37116-201	0	2		chr3|88276890,chr3|88281468
chr3:88282760-88296838|-|Tsacc-201	0	1		chr3|88292135
chr3:88297188-88321507|+|Cct3-208	0	1		chr3|88298221
chr3:88329046-88334268|-|Tmem79-203	0	1		chr3|88331448
chr3:88364589-88368541|+|Paqr6-204	0	4		chr3|88365906,chr3|88365918,chr3|88365928,chr3|88366231
chr3:88381772-88382844|+|Gm6821-201	1	0	chr3|88381951	
chr3:88383501-88384433|-|Bglap-201	0	2		chr3|88388009,chr3|88388099
chr3:88394143-88410326|-|Pmf1-205	0	4		chr3|88406364,chr3|88406400,chr3|88406441,chr3|88407579
chr3:88394143-88410331|-|Pmf1-201	2	0	chr3|88410790,chr3|88410885	
chr3:88410499-88425139|-|Slc25a44-201	1	0	chr3|88425665	
chr3:88440879-88440951|-|Mir7011-201	0	6		chr3|88443000,chr3|88443036,chr3|88443111,chr3|88443120,chr3|88443207,chr3|88446912
chr3:88435962-88461182|-|Sema4a-214	0	1		chr3|88467695
chr3:88474584-88475154|+|Gm5979-201	0	1		chr3|88468205
chr3:88483206-88493312|-|Lmna-202	1	7	chr3|88493500	chr3|88484259,chr3|88484617,chr3|88484631,chr3|88484637,chr3|88484641,chr3|88484659,chr3|88484810
chr3:88483205-88503307|-|Lmna-203	1	0	chr3|88502350	
chr3:88481148-88503335|-|Lmna-201	2	5	chr3|88503857,chr3|88504184	chr3|88510548,chr3|88510554,chr3|88510574,chr3|88510700,chr3|88510736
chr3:88536301-88536382|-|Mir1905-201	3	0	chr3|88536410,chr3|88536518,chr3|88536824	
chr3:88542029-88548300|-|Rab25-201	0	1		chr3|88544739
chr3:88622921-88640708|+|Arhgef2-208	0	3		chr3|88625732,chr3|88625946,chr3|88626937
chr3:88651898-88653142|-|Rxfp4-201	0	4		chr3|88649567,chr3|88654595,chr3|88654884,chr3|88655167
chr3:88685803-88712924|+|Khdc4-201	0	3		chr3|88677043,chr3|88677167,chr3|88677168
chr3:88716838-88729727|+|Rit1-201	3	0	chr3|88716354,chr3|88716371,chr3|88716529	
chr3:88722090-88722670|+|Gm17146-201	0	1		chr3|88719562
chr3:88744701-88772599|-|Syt11-201	7	0	chr3|88772446,chr3|88772463,chr3|88772576,chr3|88772600,chr3|88772610,chr3|88772620,chr3|88772755	
chr3:88800688-88832368|-|1500004A13Rik-207	1	1	chr3|88832369	chr3|88831216
chr3:88821270-88832377|-|1500004A13Rik-208	1	0	chr3|88832375	
chr3:88824482-88832458|-|1500004A13Rik-206	1	0	chr3|88832436	
chr3:88782943-88832547|-|1500004A13Rik-205	7	0	chr3|88832581,chr3|88832591,chr3|88832615,chr3|88832649,chr3|88832670,chr3|88832727,chr3|88832832	
chr3:88923635-88949951|-|Dap3-202	1	1	chr3|88949553	chr3|88933770
chr3:88923828-88951181|-|Dap3-207	0	2		chr3|88954372,chr3|88955291
chr3:89083981-89090045|-|Rusc1-203	0	4		chr3|89087365,chr3|89087489,chr3|89087516,chr3|89087732
chr3:89083981-89093290|-|Rusc1-202	6	1	chr3|89092524,chr3|89092687,chr3|89092750,chr3|89092845,chr3|89092879,chr3|89093290	chr3|89091838
chr3:89083981-89093311|-|Rusc1-201	7	0	chr3|89093414,chr3|89093430,chr3|89093441,chr3|89093442,chr3|89093475,chr3|89093639,chr3|89093654	
chr3:89093588-89101959|-|Fdps-201	1	1	chr3|89102645	chr3|89103031
chr3:89116724-89116976|+|Gm29704-201	0	3		chr3|89110123,chr3|89115215,chr3|89119918
chr3:89136142-89146594|+|Pklr-201	0	1		chr3|89132682
chr3:89136572-89146784|+|Pklr-202	0	3		chr3|89138321,chr3|89147341,chr3|89147711
chr3:89146074-89160196|-|Hcn3-201	0	4		chr3|89148863,chr3|89152730,chr3|89152755,chr3|89152841
chr3:89201167-89201273|-|Gm23269-201	1	4	chr3|89201737	chr3|89197215,chr3|89199538,chr3|89199874,chr3|89199939
chr3:89215233-89226804|+|Thbs3-202	0	1		chr3|89216410
chr3:89227116-89227198|-|Mir92b-201	34	0	chr3|89226869,chr3|89227289,chr3|89227307,chr3|89227367,chr3|89227399,chr3|89227432,chr3|89227443,chr3|89227454,chr3|89227471,chr3|89227519,chr3|89227541,chr3|89227549,chr3|89227556,chr3|89227567,chr3|89227571,chr3|89227602,chr3|89227611,chr3|89227614,chr3|89227620,chr3|89227631,chr3|89227637,chr3|89227677,chr3|89227745,chr3|89227746,chr3|89227754,chr3|89227755,chr3|89227761,chr3|89227768,chr3|89227787,chr3|89227789,chr3|89227850,chr3|89227895,chr3|89227896,chr3|89227908	
chr3:89234177-89245013|-|Trim46-203	2	0	chr3|89244781,chr3|89244807	
chr3:89259358-89267077|+|Dpm3-202	0	3		chr3|89257936,chr3|89258029,chr3|89258041
chr3:89266552-89267077|+|Dpm3-201	1	0	chr3|89266237	
chr3:89268246-89270570|-|Slc50a1-201	1	0	chr3|89271069	
chr3:89271740-89279641|-|Efna1-203	2	0	chr3|89278880,chr3|89278884	
chr3:89271736-89281142|-|Efna1-202	0	5		chr3|89282506,chr3|89285286,chr3|89286759,chr3|89287031,chr3|89288619
chr3:89302478-89302729|+|Gm22642-201	0	1		chr3|89292518
chr3:89315439-89318907|+|Gm15998-201	0	14		chr3|89311735,chr3|89316563,chr3|89316570,chr3|89316571,chr3|89316585,chr3|89316586,chr3|89316604,chr3|89316605,chr3|89316615,chr3|89316616,chr3|89316622,chr3|89316623,chr3|89316657,chr3|89316744
chr3:89315364-89322887|-|Efna3-203	0	5		chr3|89320150,chr3|89320177,chr3|89320185,chr3|89320205,chr3|89320396
chr3:89337850-89347831|+|4731419I09Rik-201	0	1		chr3|89331141
chr3:89333390-89338028|-|Efna4-201	0	2		chr3|89339720,chr3|89339726
chr3:89350219-89365253|-|Dcst1-201	1	1	chr3|89365826	chr3|89375151
chr3:89377644-89387189|-|Zbtb7b-203	0	2		chr3|89377371,chr3|89386128
chr3:89401969-89411863|-|Flad1-204	0	1		chr3|89409013
chr3:89401004-89411870|-|Flad1-201	0	1		chr3|89413806
chr3:89418614-89430015|+|Shc1-203	0	1		chr3|89419876
chr3:89421628-89429099|+|Shc1-202	4	2	chr3|89421424,chr3|89421426,chr3|89421429,chr3|89421712	chr3|89420453,chr3|89420545
chr3:89436706-89450952|+|Pbxip1-201	1	0	chr3|89436331	
chr3:89454541-89469009|+|Pmvk-204	2	0	chr3|89454545,chr3|89454663	
chr3:89459118-89469013|+|Pmvk-201	4	0	chr3|89458245,chr3|89458431,chr3|89458725,chr3|89458726	
chr3:89520164-89667761|+|Kcnn3-201	1	4	chr3|89519495	chr3|89521209,chr3|89521217,chr3|89521221,chr3|89521252
chr3:89715022-89753446|+|Adar-202	1	0	chr3|89715917	
chr3:89730748-89751406|+|Adar-201	0	1		chr3|89727119
chr3:89746195-89764608|-|Chrnb2-203	0	1		chr3|89759161
chr3:89820998-89821523|+|Gm8969-201	0	1		chr3|89824460
chr3:89831370-89858834|+|She-201	7	0	chr3|89830599,chr3|89830746,chr3|89830747,chr3|89830952,chr3|89830961,chr3|89830963,chr3|89831041	
chr3:89912916-89914053|+|Gm42809-201	1	4	chr3|89912645	chr3|89905815,chr3|89906093,chr3|89906096,chr3|89906240
chr3:89864059-89913196|-|Il6ra-202	2	1	chr3|89913798,chr3|89913949	chr3|89929432
chr3:89967999-89968163|-|Gm24046-201	3	0	chr3|89967465,chr3|89967636,chr3|89967730	
chr3:89998760-90001325|+|Gm19710-201	2	0	chr3|89999531,chr3|89999582	
chr3:90001115-90021445|+|Gm19710-202	0	1		chr3|90000020
chr3:90010595-90010730|-|Gm24608-201	0	1		chr3|90008573
chr3:90079715-90098783|+|Tpm3-203	0	1		chr3|90083454
chr3:90104132-90212017|+|Nup210l-201	1	1	chr3|90104095	chr3|90101816
chr3:90104134-90212048|+|Nup210l-202	0	2		chr3|90115253,chr3|90115328
chr3:90126535-90126666|+|Gm23723-201	0	1		chr3|90115741
chr3:90126767-90127057|+|Gm43712-201	1	6	chr3|90126651	chr3|90136763,chr3|90136894,chr3|90136918,chr3|90136927,chr3|90136928,chr3|90136964
chr3:90198682-90198786|+|Gm24185-201	0	1		chr3|90194863
chr3:90212667-90213647|-|Rps27-202	0	1		chr3|90211870
chr3:90213695-90226385|+|Rab13-202	5	0	chr3|90214027,chr3|90214107,chr3|90214123,chr3|90214160,chr3|90214224	
chr3:90237500-90243512|-|Creb3l4-201	1	2	chr3|90243727	chr3|90244784,chr3|90245750
chr3:90293178-90363407|+|Gatad2b-205	0	1		chr3|90289799
chr3:90341656-90358079|+|Gatad2b-203	0	4		chr3|90358838,chr3|90359869,chr3|90361330,chr3|90361642
chr3:90385239-90389927|-|Slc27a3-201	0	5		chr3|90372254,chr3|90383682,chr3|90407409,chr3|90408249,chr3|90409500
chr3:90391388-90433303|-|Ints3-202	1	0	chr3|90432580	
chr3:90451583-90457095|+|Gm16048-201	0	7		chr3|90446025,chr3|90446181,chr3|90446197,chr3|90446198,chr3|90446210,chr3|90446292,chr3|90447182
chr3:90450591-90465866|-|Npr1-201	9	4	chr3|90464887,chr3|90464893,chr3|90464894,chr3|90464899,chr3|90464900,chr3|90464951,chr3|90464993,chr3|90464996,chr3|90465167	chr3|90460610,chr3|90464643,chr3|90464646,chr3|90464855
chr3:90526856-90528230|+|S100a14-203	0	1		chr3|90521460
chr3:90541146-90542748|+|S100a16-204	1	0	chr3|90540531	
chr3:90600215-90602702|+|S100a3-201	0	1		chr3|90598401
chr3:90603771-90606045|+|S100a4-201	3	0	chr3|90604161,chr3|90604277,chr3|90604427	
chr3:90613305-90614414|+|S100a6-203	2	2	chr3|90613095,chr3|90613108	chr3|90614400,chr3|90617755
chr3:90651714-90651866|-|Gm19739-201	0	1		chr3|90641123
chr3:90668978-90670035|+|S100a8-201	0	1		chr3|90682334
chr3:90692632-90695711|-|S100a9-201	0	1		chr3|90682466
chr3:92024567-92024911|+|Mif-ps3-201	2	0	chr3|92024680,chr3|92024825	
chr3:92418082-92419396|+|Sprr2j-ps-201	0	1		chr3|92421682
chr3:92750148-92752338|-|Lce1g-201	0	1		chr3|92750375
chr3:92925287-92926230|-|Lce3a-201	0	1		chr3|92920600
chr3:93014519-93015669|-|Crct1-202	0	2		chr3|93014298,chr3|93014566
chr3:93152178-93152868|+|Gm37501-201	0	3		chr3|93159151,chr3|93162653,chr3|93162661
chr3:93234920-93236467|+|Gm18432-201	0	1		chr3|93248255
chr3:93442330-93449077|+|Tchh-201	0	15		chr3|93443974,chr3|93443990,chr3|93445487,chr3|93445511,chr3|93445619,chr3|93445658,chr3|93445673,chr3|93446171,chr3|93446285,chr3|93446306,chr3|93446378,chr3|93446456,chr3|93446579,chr3|93447647,chr3|93447656
chr3:93499815-93500300|-|Gm36953-201	0	4		chr3|93493930,chr3|93505877,chr3|93505975,chr3|93506667
chr3:93520488-93526287|+|S100a11-201	0	4		chr3|93512859,chr3|93521596,chr3|93521829,chr3|93521847
chr3:93555080-93564643|+|S100a10-201	0	1		chr3|93548265
chr3:93560727-93564450|+|S100a10-203	1	4	chr3|93560649	chr3|93558324,chr3|93567128,chr3|93579558,chr3|93579626
chr3:94157631-94158721|-|Gm5543-201	0	2		chr3|94144573,chr3|94154821
chr3:94264036-94266784|+|Gm4778-202	0	3		chr3|94260645,chr3|94260647,chr3|94260657
chr3:94310089-94332540|+|Them4-201	0	1		chr3|94307758
chr3:94368612-94377245|-|Gm38411-201	0	2		chr3|94375427,chr3|94375754
chr3:94453169-94454057|+|Gm30023-201	0	1		chr3|94456968
chr3:94479078-94492194|+|Celf3-213	0	1		chr3|94486226
chr3:94499313-94582549|-|Snx27-202	0	1		chr3|94581287
chr3:94497544-94582716|-|Snx27-201	10	0	chr3|94582998,chr3|94582999,chr3|94583033,chr3|94583034,chr3|94583103,chr3|94583130,chr3|94583131,chr3|94583197,chr3|94583198,chr3|94583231	
chr3:94589466-94589659|+|Gm15235-201	0	1		chr3|94588167
chr3:94612996-94658800|-|Tuft1-203	1	0	chr3|94658237	
chr3:94775215-94786451|-|Cgn-203	2	0	chr3|94786011,chr3|94786094	
chr3:94760069-94786492|-|Cgn-202	2	4	chr3|94787136,chr3|94787359	chr3|94797317,chr3|94804219,chr3|94804475,chr3|94804511
chr3:94832977-94833805|+|Gm15263-201	0	2		chr3|94821000,chr3|94821014
chr3:94884093-94886961|-|Psmb4-201	0	6		chr3|94891432,chr3|94891641,chr3|94891742,chr3|94897377,chr3|94897765,chr3|94902816
chr3:94920322-94920423|-|Gm26279-201	0	2		chr3|94915114,chr3|94919203
chr3:94933056-94944758|+|Selenbp1-201	1	1	chr3|94932629	chr3|94942047
chr3:94954075-94959496|+|Rfx5-205	2	2	chr3|94953154,chr3|94953162	chr3|94949761,chr3|94953017
chr3:94994410-94996996|-|A730011C13Rik-202	1	0	chr3|94997311	
chr3:95004168-95004239|+|Mir7013-201	1	0	chr3|95003996	
chr3:94998834-95004869|-|Gm15265-202	1	0	chr3|95005099	
chr3:95006702-95015238|-|Zfp687-201	1	2	chr3|95014274	chr3|95014148,chr3|95014180
chr3:95015625-95017076|+|4930481B07Rik-201	0	1		chr3|95028950
chr3:95032694-95042614|-|Psmd4-202	1	2	chr3|95043445	chr3|95046855,chr3|95049992
chr3:95058569-95106779|-|Pip5k1a-201	0	1		chr3|95105337
chr3:95124515-95129205|+|Tmod4-202	2	0	chr3|95124700,chr3|95124925	
chr3:95144371-95144906|+|Gm9169-201	2	1	chr3|95144353,chr3|95145298	chr3|95148562
chr3:95164374-95173316|+|Sema6c-214	0	15		chr3|95172882,chr3|95172895,chr3|95172902,chr3|95172910,chr3|95173225,chr3|95173241,chr3|95173259,chr3|95173290,chr3|95173311,chr3|95173314,chr3|95173319,chr3|95177768,chr3|95179902,chr3|95180220,chr3|95181934
chr3:95181773-95208937|-|Gabpb2-202	0	1		chr3|95207629
chr3:95217457-95226658|+|Gm16740-201	0	1		chr3|95213229
