TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr10:129901776-129902726|-|Olfr815-201	1	9	chr10|129902350	chr10|129892609,chr10|129892610,chr10|129893501,chr10|129894288,chr10|129894366,chr10|129897383,chr10|129899147,chr10|129899737,chr10|129900471
chr10:129900570-129905867|-|Olfr815-202	5	0	chr10|129905691,chr10|129906246,chr10|129906247,chr10|129906296,chr10|129906297	
chr10:129911338-129912276|-|Olfr816-201	1	0	chr10|129911653	
chr10:129909163-129915597|-|Olfr816-202	0	7		chr10|129917127,chr10|129918085,chr10|129918996,chr10|129919950,chr10|129922043,chr10|129922256,chr10|129922257
chr10:129925158-129930481|-|AC134333.1-201	3	2	chr10|129930123,chr10|129930766,chr10|129931204	chr10|129931800,chr10|129935089
chr10:129945104-129946060|-|Olfr818-201	0	2		chr10|129941715,chr10|129943281
chr10:129944396-129949087|-|Olfr818-203	2	3	chr10|129948297,chr10|129949818	chr10|129954184,chr10|129954634,chr10|129956482
chr10:129965736-129966698|-|Olfr819-201	1	2	chr10|129965809	chr10|129958437,chr10|129958671
chr10:129988142-129988330|-|Gm43977-201	1	5	chr10|129988375	chr10|129987314,chr10|129987315,chr10|129990965,chr10|129992134,chr10|129999859
chr10:130012621-130021286|+|Olfr820-202	1	3	chr10|130011809	chr10|130002471,chr10|130002472,chr10|130007486
chr10:130017301-130018361|+|Olfr820-201	0	3		chr10|130020608,chr10|130020609,chr10|130023721
chr10:130030348-130035071|+|Olfr821-202	2	5	chr10|130030966,chr10|130030967	chr10|130024550,chr10|130025139,chr10|130025312,chr10|130025908,chr10|130031695
chr10:130033628-130034560|+|Olfr821-201	1	5	chr10|130032848	chr10|130036191,chr10|130036551,chr10|130038835,chr10|130046310,chr10|130047701
chr10:130071210-130076909|+|Olfr822-202	0	6		chr10|130059367,chr10|130065004,chr10|130066132,chr10|130067658,chr10|130068082,chr10|130069725
chr10:130074409-130075350|+|Olfr822-201	2	3	chr10|130074596,chr10|130074904	chr10|130078865,chr10|130079488,chr10|130082369
chr10:130093093-130093844|-|Olfr1542-ps1-201	0	2		chr10|130089759,chr10|130101323
chr10:130111841-130112788|-|Olfr823-201	1	4	chr10|130113627	chr10|130104107,chr10|130104108,chr10|130108343,chr10|130109885
chr10:130111527-130115383|-|Olfr823-202	0	1		chr10|130116875
chr10:130120239-130121209|+|Gm5181-201	1	0	chr10|130120456	
chr10:130123470-130130000|-|Olfr824-202	0	1		chr10|130132528
chr10:130140042-130149977|+|Gm9560-201	0	9		chr10|130136855,chr10|130136907,chr10|130137988,chr10|130143207,chr10|130148743,chr10|130150994,chr10|130151002,chr10|130151198,chr10|130151199
chr10:130162264-130163422|-|Olfr825-201	0	5		chr10|130152955,chr10|130158497,chr10|130158498,chr10|130161168,chr10|130162383
chr10:130163679-130163961|+|Gm48514-201	1	0	chr10|130164091	
chr10:130160348-130166766|-|Olfr825-203	0	1		chr10|130172979
chr10:130179937-130180878|-|Olfr826-201	0	3		chr10|130175162,chr10|130175816,chr10|130182390
chr10:130179602-130184186|-|Olfr826-202	0	7		chr10|130186423,chr10|130190126,chr10|130191477,chr10|130191741,chr10|130194353,chr10|130194354,chr10|130194763
chr10:130210092-130211149|-|Olfr827-201	0	1		chr10|130203529
chr10:130203049-130214403|-|Olfr827-202	0	2		chr10|130227945,chr10|130231546
chr10:130268152-130280240|-|Neurod4-201	0	5		chr10|130260593,chr10|130264190,chr10|130264955,chr10|130278959,chr10|130283102
chr10:130322877-130364111|+|Tespa1-202	0	2		chr10|130312328,chr10|130313874
chr10:130322878-130362637|+|Tespa1-201	0	5		chr10|130324237,chr10|130324415,chr10|130324625,chr10|130324710,chr10|130325207
chr10:130414064-130429703|-|Vmn2r85-201	1	0	chr10|130430239	
chr10:130441562-130456050|-|Vmn2r86-201	0	1		chr10|130454800
chr10:130469511-130470609|-|Gm18755-201	0	1		chr10|130468194
chr10:130471052-130497396|-|Vmn2r87-201	0	4		chr10|130484521,chr10|130490395,chr10|130511891,chr10|130513355
chr10:130535562-130535961|-|Gm35405-201	0	1		chr10|130520434
chr10:130542347-130571793|+|Gm31793-201	1	0	chr10|130541735	
chr10:130592136-130592244|-|Gm26445-201	0	1		chr10|130585031
chr7:3046372-3046523|+|Gm44473-202	0	13		chr7|3027383,chr7|3032465,chr7|3035254,chr7|3041029,chr7|3041800,chr7|3044011,chr7|3049663,chr7|3050505,chr7|3050790,chr7|3052911,chr7|3054256,chr7|3060833,chr7|3061698
chr7:3086001-3087834|+|Gm3104-201	0	4		chr7|3071340,chr7|3072042,chr7|3073786,chr7|3080428
chr7:3097437-3098987|+|Gm18198-202	0	1		chr7|3099529
chr7:3102327-3103844|-|Gm6727-202	1	1	chr7|3103718	chr7|3107545
chr7:3109020-3111963|-|Gm7353-201	2	3	chr7|3111895,chr7|3112040	chr7|3113792,chr7|3113793,chr7|3114184
chr7:3120113-3120272|-|Gm44459-201	0	2		chr7|3121282,chr7|3123077
chr7:3128146-3144992|+|Speer9-ps1-202	0	5		chr7|3124337,chr7|3131475,chr7|3134147,chr7|3141727,chr7|3145769
chr7:3154658-3169203|-|AU018091-201	0	10		chr7|3149589,chr7|3149691,chr7|3150303,chr7|3151434,chr7|3152197,chr7|3154118,chr7|3154136,chr7|3154137,chr7|3158539,chr7|3173359
chr7:3181093-3181888|+|Gm3375-201	0	2		chr7|3177072,chr7|3178704
chr7:3220773-3220841|+|Mir295-201	0	2		chr7|3224006,chr7|3225660
chr7:3218784-3249613|-|Nlrp12-201	0	3		chr7|3237863,chr7|3243570,chr7|3246028
chr7:3303645-3330367|+|Prkcg-202	0	1		chr7|3314717
chr7:3332955-3368221|+|Cacng7-201	0	2		chr7|3322535,chr7|3326759
chr7:3337545-3337879|+|Gm44256-201	2	2	chr7|3336568,chr7|3337216	chr7|3347888,chr7|3354477
chr7:3378121-3390080|-|Gm44257-202	0	1		chr7|3370269
chr7:3415066-3415156|+|Gm23450-201	0	2		chr7|3408704,chr7|3408813
chr7:3424662-3435163|+|Cacng6-201	0	1		chr7|3437543
chr7:3665791-3676793|-|Tmc4-202	0	1		chr7|3673898
chr7:3693375-3701024|+|Tsen34-204	0	1		chr7|3691743
chr7:3788883-3799631|-|Gm15925-201	0	1		chr7|3797165
chr7:3908585-3915485|-|Lilra6-201	0	1		chr7|3911568
chr7:3933518-3934394|-|Gm44580-201	0	1		chr7|3940776
chr7:3983787-3984185|-|Gm7363-201	4	1	chr7|3983653,chr7|3983667,chr7|3983676,chr7|3983827	chr7|3985990
chr7:4007073-4063204|-|Lair1-202	0	1		chr7|4080935
chr7:4207832-4208668|+|Gm15926-201	0	6		chr7|4203595,chr7|4203689,chr7|4203690,chr7|4203964,chr7|4215573,chr7|4215950
chr7:4237754-4243463|+|Lilra5-201	0	1		chr7|4225283
chr7:4337724-4345164|+|Ncr1-201	0	2		chr7|4323334,chr7|4323578
chr7:4612412-4613165|-|Gm18973-201	2	0	chr7|4614006,chr7|4614007	
chr7:4782937-4784341|+|Tmem190-201	0	7		chr7|4784198,chr7|4784201,chr7|4784205,chr7|4784224,chr7|4784245,chr7|4784272,chr7|4784362
chr7:4915217-4922002|+|Zfp628-201	1	0	chr7|4914767	
chr7:4967340-4971168|-|Sbk3-201	0	1		chr7|4974852
chr7:5083755-5098176|+|Epn1-207	0	1		chr7|5099440
chr7:5109787-5116911|-|Rfpl4-202	0	2		chr7|5108499,chr7|5115660
chr7:5124938-5125950|-|Rasl2-9-201	1	0	chr7|5125713	
chr7:5127396-5129356|-|Gm47692-201	2	1	chr7|5129762,chr7|5129794	chr7|5131079
chr7:5146490-5147422|-|Vmn1r55-201	1	2	chr7|5147154	chr7|5140298,chr7|5141518
chr7:5129291-5149670|-|Vmn1r55-206	0	2		chr7|5162274,chr7|5169515
chr7:5194916-5196747|-|Vmn1r56-201	2	7	chr7|5196348,chr7|5197112	chr7|5177585,chr7|5178538,chr7|5178610,chr7|5190401,chr7|5192035,chr7|5197772,chr7|5202448
chr7:5218493-5221736|+|Vmn1r57-204	0	1		chr7|5213346
chr7:5220478-5221410|+|Vmn1r57-201	1	4	chr7|5219795	chr7|5228530,chr7|5233232,chr7|5235302,chr7|5237503
chr7:5263084-5263304|+|Gm45146-201	0	8		chr7|5245496,chr7|5247134,chr7|5247985,chr7|5256583,chr7|5260849,chr7|5260850,chr7|5264340,chr7|5266247
chr7:5277344-5277450|-|Gm23942-201	0	2		chr7|5282438,chr7|5284035
chr7:5304878-5308018|+|Gm18757-201	1	13	chr7|5305801	chr7|5291174,chr7|5293209,chr7|5294404,chr7|5301598,chr7|5307317,chr7|5308042,chr7|5310931,chr7|5311187,chr7|5314750,chr7|5320558,chr7|5322168,chr7|5322661,chr7|5322662
chr7:5350537-5360682|+|Gm5065-201	0	4		chr7|5330912,chr7|5338637,chr7|5341109,chr7|5347544
chr7:5353486-5353857|+|Gm45147-201	0	6		chr7|5356313,chr7|5357412,chr7|5358817,chr7|5360325,chr7|5367670,chr7|5372174
chr7:5401681-5413396|-|Vmn1r58-204	0	3		chr7|5393406,chr7|5394651,chr7|5410961
chr7:5453827-5454759|-|Vmn1r59-201	4	6	chr7|5454384,chr7|5454822,chr7|5454823,chr7|5454910	chr7|5455879,chr7|5460812,chr7|5462077,chr7|5462078,chr7|5465974,chr7|5470899
chr7:5477255-5493956|-|Vmn2r28-205	0	16		chr7|5474399,chr7|5481379,chr7|5482559,chr7|5484727,chr7|5490709,chr7|5497996,chr7|5497997,chr7|5498758,chr7|5502052,chr7|5502053,chr7|5502073,chr7|5502449,chr7|5507447,chr7|5509374,chr7|5512541,chr7|5513480
chr7:5544197-5545099|-|Vmn1r60-201	0	9		chr7|5525437,chr7|5525980,chr7|5531139,chr7|5532354,chr7|5533580,chr7|5534223,chr7|5539949,chr7|5541935,chr7|5543336
chr7:5539346-5545309|-|Vmn1r60-202	0	2		chr7|5548080,chr7|5548959
chr7:5572733-5573075|-|Vmn1r-ps40-201	0	4		chr7|5561771,chr7|5562268,chr7|5571106,chr7|5587654
chr7:5609828-5611489|-|Vmn1r61-201	6	9	chr7|5610492,chr7|5611045,chr7|5611856,chr7|5611857,chr7|5612167,chr7|5612168	chr7|5596383,chr7|5596650,chr7|5596902,chr7|5600199,chr7|5604358,chr7|5607876,chr7|5621870,chr7|5630006,chr7|5630955
chr7:5883580-5884542|-|Vmn1r64-201	2	7	chr7|5883612,chr7|5885038	chr7|5872839,chr7|5872889,chr7|5874759,chr7|5879625,chr7|5880205,chr7|5881952,chr7|5893278
chr7:5905019-5905150|+|Gm20399-201	0	10		chr7|5895917,chr7|5897473,chr7|5902299,chr7|5906223,chr7|5906739,chr7|5907229,chr7|5914354,chr7|5916117,chr7|5917033,chr7|5917273
chr7:5929501-5930455|-|Vmn1r-ps45-201	1	18	chr7|5930164	chr7|5919360,chr7|5920785,chr7|5922091,chr7|5922359,chr7|5922772,chr7|5922912,chr7|5922944,chr7|5924220,chr7|5924963,chr7|5933309,chr7|5933310,chr7|5937111,chr7|5942166,chr7|5944419,chr7|5944788,chr7|5946084,chr7|5947733,chr7|5948518
chr7:5966268-5967216|-|Vmn1r-ps46-201	1	10	chr7|5966884	chr7|5949560,chr7|5955599,chr7|5956460,chr7|5956564,chr7|5957994,chr7|5958697,chr7|5959077,chr7|5962650,chr7|5977005,chr7|5980886
chr7:6007750-6011010|-|Vmn1r65-201	1	7	chr7|6011451	chr7|5991105,chr7|5991442,chr7|6004836,chr7|6006794,chr7|6009572,chr7|6014093,chr7|6014860
chr7:6019022-6019468|+|Gm5321-201	2	6	chr7|6018242,chr7|6019362	chr7|6017232,chr7|6017711,chr7|6021864,chr7|6023892,chr7|6026736,chr7|6027918
chr7:6039131-6042654|+|4933402C05Rik-201	0	1		chr7|6032016
chr7:6040816-6042950|-|Gm44733-202	1	0	chr7|6043129	
chr7:6045269-6104684|+|Nlrp4c-202	1	3	chr7|6045730	chr7|6048592,chr7|6051380,chr7|6051559
chr7:6060507-6104632|+|Nlrp4c-204	0	2		chr7|6069232,chr7|6070485
chr7:6136430-6137695|+|4933431C10Rik-201	0	2		chr7|6118694,chr7|6122571
chr7:6197090-6216137|+|Galp-201	1	3	chr7|6197015	chr7|6205645,chr7|6205997,chr7|6209576
chr7:6222278-6239423|+|Zscan5b-201	0	2		chr7|6209850,chr7|6210231
chr7:6230179-6239190|+|Zscan5b-203	0	3		chr7|6227896,chr7|6232089,chr7|6235646
chr7:6252710-6281859|+|Epp13-201	0	1		chr7|6267084
chr7:6282839-6283610|-|Gm45069-201	0	4		chr7|6268420,chr7|6274016,chr7|6274057,chr7|6275833
chr7:6286579-6307883|+|Zfp667-201	2	1	chr7|6285728,chr7|6285733	chr7|6285455
chr7:6342995-6344005|-|Gm38944-201	0	2		chr7|6352325,chr7|6352494
chr7:6363280-6381709|+|Zfp78-204	0	2		chr7|6356668,chr7|6356669
chr7:6415175-6432093|+|Smim17-202	0	3		chr7|6419368,chr7|6420105,chr7|6426337
chr7:6438688-6442161|+|Olfr1344-202	0	4		chr7|6427802,chr7|6428109,chr7|6430548,chr7|6431797
chr7:6439836-6440896|+|Olfr1344-201	0	1		chr7|6442121
chr7:6446874-6447117|+|Olfr1345-ps1-201	0	4		chr7|6443415,chr7|6443416,chr7|6449254,chr7|6451382
chr7:6456168-6466817|+|Olfr1336-202	0	3		chr7|6452356,chr7|6453575,chr7|6454139
chr7:6460511-6461455|+|Olfr1336-201	1	1	chr7|6460101	chr7|6463618
chr7:6467101-6478112|+|Olfr1346-202	0	3		chr7|6464690,chr7|6469955,chr7|6469956
chr7:6474088-6475138|+|Olfr1346-201	0	4		chr7|6470730,chr7|6470731,chr7|6477303,chr7|6479491
chr7:6480216-6486813|-|Olfr5-201	0	4		chr7|6481137,chr7|6482185,chr7|6482369,chr7|6485337
chr7:6487913-6488876|-|Olfr1347-201	0	2		chr7|6492516,chr7|6493403
chr7:6487429-6499755|-|Olfr1347-202	1	0	chr7|6499217	
chr7:6499793-6508706|-|Olfr1348-207	0	1		chr7|6506832
chr7:6499793-6508748|-|Olfr1348-209	2	1	chr7|6509256,chr7|6509257	chr7|6509973
chr7:6512235-6512342|+|n-R5s150-201	0	1		chr7|6513783
chr7:6514396-6515449|-|Olfr1349-201	0	1		chr7|6517235
chr7:6533491-6534511|-|Gm7587-201	3	8	chr7|6533633,chr7|6533716,chr7|6533717	chr7|6531994,chr7|6532218,chr7|6536004,chr7|6539290,chr7|6539291,chr7|6543223,chr7|6543762,chr7|6545155
chr7:6569993-6570919|+|Olfr1350-201	2	9	chr7|6569199,chr7|6569924	chr7|6573086,chr7|6573490,chr7|6577145,chr7|6577557,chr7|6577558,chr7|6581466,chr7|6582331,chr7|6584483,chr7|6588325
chr7:6651748-6662368|-|Zim2-202	0	12		chr7|6647017,chr7|6647220,chr7|6652023,chr7|6657633,chr7|6657665,chr7|6661064,chr7|6664376,chr7|6665212,chr7|6666370,chr7|6667263,chr7|6668176,chr7|6675296
chr7:6676923-6688672|-|Zim1-203	0	8		chr7|6675617,chr7|6678079,chr7|6682110,chr7|6682614,chr7|6684182,chr7|6684203,chr7|6685982,chr7|6690027
chr7:6676007-6696429|-|Zim1-202	0	3		chr7|6693715,chr7|6693872,chr7|6694086
chr7:6671269-6696450|-|Zim1-201	0	11		chr7|6698868,chr7|6699367,chr7|6701260,chr7|6703240,chr7|6703717,chr7|6704332,chr7|6704724,chr7|6706847,chr7|6708064,chr7|6712384,chr7|6712385
chr7:6703892-6730421|-|Peg3-201	0	8		chr7|6713725,chr7|6714429,chr7|6714430,chr7|6714833,chr7|6717820,chr7|6725070,chr7|6726090,chr7|6726091
chr7:6730598-6730691|+|Gm27675-201	0	1		chr7|6735740
chr7:6742646-6743700|+|Gm44862-201	2	5	chr7|6742119,chr7|6742299	chr7|6740979,chr7|6741596,chr7|6741597,chr7|6745553,chr7|6747595
chr7:6753043-6754464|+|Gm44863-201	4	13	chr7|6752509,chr7|6753161,chr7|6754028,chr7|6754029	chr7|6748949,chr7|6748950,chr7|6749130,chr7|6749530,chr7|6755695,chr7|6757317,chr7|6759185,chr7|6764230,chr7|6767198,chr7|6767380,chr7|6767668,chr7|6767962,chr7|6768032
chr7:6803587-6803670|+|Mir3099-201	1	11	chr7|6803167	chr7|6786412,chr7|6786413,chr7|6787962,chr7|6788752,chr7|6790849,chr7|6795207,chr7|6795466,chr7|6795467,chr7|6796659,chr7|6798196,chr7|6800532
chr7:6805851-6806457|+|Gm44585-201	3	1	chr7|6805489,chr7|6805695,chr7|6805696	chr7|6806988
chr7:6809001-6811880|+|Gm44584-201	1	11	chr7|6809987	chr7|6810331,chr7|6813421,chr7|6813894,chr7|6815194,chr7|6815318,chr7|6818228,chr7|6818337,chr7|6818405,chr7|6818406,chr7|6818720,chr7|6819098
chr7:6839824-6840121|-|Gm22649-201	2	18	chr7|6839216,chr7|6839217	chr7|6825026,chr7|6830215,chr7|6833170,chr7|6836379,chr7|6838072,chr7|6844543,chr7|6846404,chr7|6850092,chr7|6851044,chr7|6851477,chr7|6851478,chr7|6852874,chr7|6853536,chr7|6854507,chr7|6854731,chr7|6854749,chr7|6855318,chr7|6856191
chr7:6891038-6893774|+|Gm44586-201	0	9		chr7|6875926,chr7|6876500,chr7|6889000,chr7|6889234,chr7|6889235,chr7|6890004,chr7|6892757,chr7|6893497,chr7|6894921
chr7:6900352-6902036|+|Gm44587-201	2	6	chr7|6899499,chr7|6899924	chr7|6898911,chr7|6901813,chr7|6908158,chr7|6909281,chr7|6914447,chr7|6916505
chr7:6947602-6964825|+|Usp29-203	0	6		chr7|6935891,chr7|6943468,chr7|6943907,chr7|6945140,chr7|6952683,chr7|6952984
chr7:6961160-6963769|+|Usp29-201	0	5		chr7|6964330,chr7|6966245,chr7|6966317,chr7|6966318,chr7|6968815
chr7:6955685-6976663|-|Zim3-202	2	0	chr7|6976021,chr7|6976031	
chr7:6981203-6990268|+|Zfp264-201	1	1	chr7|6980842	chr7|6983777
chr7:6995300-7003091|+|Aurkc-204	0	3		chr7|6990042,chr7|6990581,chr7|6993905
chr7:6995503-7003091|+|Aurkc-203	0	6		chr7|6998094,chr7|7000795,chr7|7001751,chr7|7001884,chr7|7005444,chr7|7005538
chr7:7061444-7063452|-|Pafah1b1-ps2-201	2	11	chr7|7063448,chr7|7064370	chr7|7046287,chr7|7048862,chr7|7050847,chr7|7053326,chr7|7061512,chr7|7066346,chr7|7066946,chr7|7068410,chr7|7068411,chr7|7068564,chr7|7070724
chr7:7096843-7098028|-|Gm6828-201	0	4		chr7|7083897,chr7|7088254,chr7|7088528,chr7|7089520
chr7:7127073-7136724|-|Zfp773-202	0	28		chr7|7129642,chr7|7130216,chr7|7130217,chr7|7130223,chr7|7130224,chr7|7130240,chr7|7130241,chr7|7130244,chr7|7130245,chr7|7130271,chr7|7130272,chr7|7130306,chr7|7130307,chr7|7130435,chr7|7130436,chr7|7130460,chr7|7130483,chr7|7130506,chr7|7130526,chr7|7130546,chr7|7130596,chr7|7130608,chr7|7130615,chr7|7130622,chr7|7130635,chr7|7130637,chr7|7130662,chr7|7130770
chr7:7130675-7136755|-|Zfp773-201	0	1		chr7|7142790
chr7:7153687-7154517|-|Vmn2r-ps35-201	0	1		chr7|7151163
chr7:7213017-7278232|-|Gm45844-204	0	1		chr7|7274693
chr7:7228609-7278289|-|Gm45844-202	1	0	chr7|7278314	
chr7:7282309-7299533|-|Clcn4-201	0	2		chr7|7302684,chr7|7302735
chr7:7310437-7337609|-|Vmn2r30-202	0	6		chr7|7324686,chr7|7329138,chr7|7335058,chr7|7344367,chr7|7346477,chr7|7347090
chr7:7368035-7370698|-|Gm3912-203	0	1		chr7|7357709
chr7:7362898-7374624|-|Gm3912-202	1	1	chr7|7375498	chr7|7382611
chr7:7378251-7399703|-|Vmn2r31-201	0	5		chr7|7395862,chr7|7402735,chr7|7408120,chr7|7408998,chr7|7412705
chr7:7417668-7441299|-|Vmn2r-ps36-201	0	13		chr7|7421452,chr7|7422185,chr7|7423200,chr7|7427249,chr7|7427250,chr7|7438669,chr7|7439899,chr7|7444633,chr7|7444976,chr7|7445007,chr7|7445945,chr7|7449334,chr7|7453278
chr7:7462096-7480018|-|Vmn2r32-201	0	10		chr7|7461684,chr7|7463695,chr7|7465561,chr7|7467912,chr7|7470931,chr7|7470932,chr7|7482935,chr7|7485853,chr7|7487393,chr7|7490943
chr7:7493963-7506878|-|Gm3563-201	3	7	chr7|7506540,chr7|7507640,chr7|7507712	chr7|7493679,chr7|7495252,chr7|7514039,chr7|7514992,chr7|7515049,chr7|7517202,chr7|7520803
chr7:7534575-7534964|-|Gm6842-201	1	6	chr7|7534724	chr7|7523779,chr7|7526392,chr7|7526750,chr7|7547309,chr7|7547824,chr7|7548662
chr7:7550967-7566786|-|Vmn2r33-201	0	14		chr7|7557943,chr7|7557944,chr7|7563015,chr7|7565667,chr7|7568883,chr7|7569373,chr7|7572175,chr7|7573162,chr7|7573594,chr7|7574053,chr7|7574302,chr7|7574837,chr7|7578388,chr7|7581129
chr7:7585300-7596549|-|Gm7648-201	1	5	chr7|7597233	chr7|7591819,chr7|7593633,chr7|7603253,chr7|7604416,chr7|7605457
chr7:7608627-7614771|-|Gm7651-201	0	3		chr7|7608493,chr7|7613418,chr7|7628698
chr7:7642172-7645360|-|Vmn2r-ps37-201	0	8		chr7|7640749,chr7|7642127,chr7|7644098,chr7|7651046,chr7|7657715,chr7|7660568,chr7|7660923,chr7|7662702
chr7:7670804-7689513|-|Vmn2r34-201	0	4		chr7|7672894,chr7|7684368,chr7|7697284,chr7|7697562
chr7:7706858-7720205|-|Vmn2r-ps38-201	1	4	chr7|7721024	chr7|7707403,chr7|7713763,chr7|7717039,chr7|7728396
chr7:7786151-7819867|-|Vmn2r35-201	0	1		chr7|7825629
chr7:7842899-7858604|-|Vmn2r-ps40-201	0	3		chr7|7855493,chr7|7855541,chr7|7865198
chr7:7914737-7920811|-|Gm7230-201	0	4		chr7|7923098,chr7|7924608,chr7|7934710,chr7|7939478
chr7:7948362-7964378|-|Gm3978-201	0	2		chr7|7947457,chr7|7960631
chr7:7982512-7986446|-|Gm18200-201	0	2		chr7|7985090,chr7|7994312
chr7:8035859-8055842|-|Gm3675-201	0	2		chr7|8053400,chr7|8061837
chr7:8086387-8092838|-|2810047C21Rik1-201	1	0	chr7|8092659	
chr7:8102368-8115821|-|Gm3665-201	1	2	chr7|8116327	chr7|8111433,chr7|8119060
chr7:8136950-8161654|-|Vmn2r41-201	0	5		chr7|8148678,chr7|8158718,chr7|8158719,chr7|8158885,chr7|8169310
chr7:8182372-8200320|-|Vmn2r42-201	0	1		chr7|8215308
chr7:8244348-8260599|-|Vmn2r43-201	0	3		chr7|8252120,chr7|8252671,chr7|8256812
chr7:8282127-8288934|-|Gm3654-201	0	6		chr7|8279414,chr7|8280451,chr7|8282632,chr7|8282833,chr7|8287372,chr7|8287373
chr7:8283898-8289104|-|Gm3654-202	0	9		chr7|8291387,chr7|8291388,chr7|8291670,chr7|8293787,chr7|8297383,chr7|8299044,chr7|8299688,chr7|8300621,chr7|8304223
chr7:8304225-8325804|-|Vmn2r-ps45-201	2	7	chr7|8326542,chr7|8326543	chr7|8319308,chr7|8320457,chr7|8326987,chr7|8330175,chr7|8333620,chr7|8333880,chr7|8334285
chr7:8351413-8357905|-|Gm7696-201	0	10		chr7|8343080,chr7|8349915,chr7|8351521,chr7|8360334,chr7|8361024,chr7|8364326,chr7|8365163,chr7|8367457,chr7|8369285,chr7|8369445
chr7:8366164-8383333|-|Vmn2r44-201	2	15	chr7|8382688,chr7|8384030	chr7|8373642,chr7|8376868,chr7|8378866,chr7|8378867,chr7|8379057,chr7|8379454,chr7|8380181,chr7|8387454,chr7|8387556,chr7|8387987,chr7|8388898,chr7|8394084,chr7|8398059,chr7|8398969,chr7|8401587
chr7:8399201-8422775|-|Vmn2r-ps46-201	1	14	chr7|8421884	chr7|8403084,chr7|8403716,chr7|8405790,chr7|8408520,chr7|8408655,chr7|8426041,chr7|8426253,chr7|8426415,chr7|8426720,chr7|8429369,chr7|8431301,chr7|8434680,chr7|8435152,chr7|8440686
chr7:8469563-8489075|-|Vmn2r45-201	2	6	chr7|8489353,chr7|8489354	chr7|8479357,chr7|8481327,chr7|8481328,chr7|8481791,chr7|8486221,chr7|8498747
chr7:8506486-8519810|-|Vmn2r-ps47-201	1	10	chr7|8519403	chr7|8505534,chr7|8506982,chr7|8507225,chr7|8525008,chr7|8525526,chr7|8525566,chr7|8529762,chr7|8534247,chr7|8534977,chr7|8536402
chr7:8584976-8610512|-|Vmn2r-ps49-201	0	1		chr7|8617263
chr7:8633547-8649266|-|Gm3584-201	0	2		chr7|8646200,chr7|8659168
chr7:8667317-8693097|-|Gm3956-201	0	1		chr7|8685129
chr7:8738845-8754923|-|Gm3962-201	0	3		chr7|8735836,chr7|8743143,chr7|8759701
chr7:8773326-8777247|-|Gm18191-201	0	3		chr7|8771447,chr7|8775890,chr7|8790224
chr7:8848146-8850615|-|Gm48598-201	1	1	chr7|8851379	chr7|8855245
chr7:8872179-8885651|-|Vmn2r-ps43-201	0	2		chr7|8881839,chr7|8892995
chr7:8906772-8931435|-|Vmn2r40-201	0	1		chr7|8928732
chr7:8943730-8943954|-|Gm45530-201	0	2		chr7|8939159,chr7|8952693
chr7:8953109-8969976|-|Vmn2r-ps42-201	0	2		chr7|8984108,chr7|8985085
chr7:9013806-9030798|-|Vmn2r39-201	0	5		chr7|9016766,chr7|9019640,chr7|9022209,chr7|9022760,chr7|9039561
chr7:9058360-9062754|-|Zfp419-201	0	2		chr7|9058550,chr7|9072493
chr7:9073775-9097881|-|Vmn2r38-201	0	3		chr7|9083885,chr7|9100872,chr7|9103536
chr7:9118044-9131037|-|Gm5583-201	0	11		chr7|9116281,chr7|9118438,chr7|9123673,chr7|9124006,chr7|9124920,chr7|9126531,chr7|9128566,chr7|9129633,chr7|9135085,chr7|9137275,chr7|9137353
chr7:9143254-9149393|-|Gm18201-201	0	3		chr7|9148034,chr7|9163272,chr7|9163451
chr7:9176976-9180099|-|Vmn2r-ps41-201	0	14		chr7|9173161,chr7|9173162,chr7|9175521,chr7|9175522,chr7|9181444,chr7|9181445,chr7|9183057,chr7|9187254,chr7|9187366,chr7|9190544,chr7|9192678,chr7|9192904,chr7|9195212,chr7|9197441
chr7:9205546-9223653|-|Vmn2r37-201	0	3		chr7|9204742,chr7|9208914,chr7|9241633
chr7:9241087-9260423|-|Gm4011-201	0	5		chr7|9258410,chr7|9258411,chr7|9266170,chr7|9270936,chr7|9276063
chr7:9325750-9350502|-|Gm3623-201	0	10		chr7|9346742,chr7|9346781,chr7|9347096,chr7|9347488,chr7|9355945,chr7|9358364,chr7|9359367,chr7|9360459,chr7|9361589,chr7|9361844
chr7:9868880-9876966|-|Gm45351-201	0	2		chr7|9861702,chr7|9861703
chr7:9886278-9899743|-|Vmn2r-ps51-201	0	4		chr7|9893349,chr7|9896845,chr7|9902914,chr7|9908748
chr7:9918868-9919143|+|Gm45403-201	2	1	chr7|9918892,chr7|9919022	chr7|9929887
chr7:9927624-9953585|-|Vmn2r48-201	1	13	chr7|9954358	chr7|9937620,chr7|9939459,chr7|9939460,chr7|9947168,chr7|9948375,chr7|9950154,chr7|9956276,chr7|9957253,chr7|9957284,chr7|9957550,chr7|9958007,chr7|9958037,chr7|9958285
chr7:9965888-9966233|-|Gm3702-201	0	1		chr7|9973952
chr7:9976245-9992257|-|Vmn2r49-201	2	12	chr7|9991757,chr7|9993165	chr7|9979900,chr7|9980170,chr7|9980763,chr7|9984659,chr7|9991035,chr7|9994622,chr7|9999807,chr7|10005297,chr7|10007628,chr7|10011746,chr7|10011926,chr7|10011927
