TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr5:75110321-75147107|+|Gm19583-201	0	2		chr5|75116595,chr5|75116624
chr5:75141348-75141558|-|Olfr1401-ps1-201	0	3		chr5|75131116,chr5|75143805,chr5|75144268
chr5:75152292-75183517|+|Pdgfra-208	1	3	chr5|75151647	chr5|75149199,chr5|75150419,chr5|75150426
chr5:75154885-75155335|-|Gm42803-201	1	0	chr5|75154566	
chr5:75176831-75176904|+|Mir7025-201	0	2		chr5|75183838,chr5|75189851
chr5:75246443-75246770|+|Gm42799-201	0	1		chr5|75247549
chr5:75342443-75343832|+|Gm18345-201	0	7		chr5|75323955,chr5|75324085,chr5|75326605,chr5|75329067,chr5|75349334,chr5|75352978,chr5|75353961
chr5:75372041-75372145|-|Gm22084-201	0	11		chr5|75359081,chr5|75359138,chr5|75359186,chr5|75364041,chr5|75364075,chr5|75367292,chr5|75368358,chr5|75377665,chr5|75377678,chr5|75377692,chr5|75384460
chr5:75387775-75399372|-|Gm42800-201	0	6		chr5|75387690,chr5|75387816,chr5|75395514,chr5|75395545,chr5|75395641,chr5|75417039
chr5:75561046-75561150|-|Gm24502-201	1	4	chr5|75561815	chr5|75544033,chr5|75564380,chr5|75564935,chr5|75564936
chr5:75574916-75656722|+|Kit-204	1	2	chr5|75574391	chr5|75569008,chr5|75569060
chr5:75574955-75656722|+|Kit-201	0	22		chr5|75577226,chr5|75577425,chr5|75581110,chr5|75581553,chr5|75581639,chr5|75581640,chr5|75581872,chr5|75583271,chr5|75583314,chr5|75583322,chr5|75583393,chr5|75583394,chr5|75587319,chr5|75587767,chr5|75589897,chr5|75590061,chr5|75591223,chr5|75591224,chr5|75591237,chr5|75592335,chr5|75592741,chr5|75592791
chr5:75734830-75735967|+|Gm43101-202	1	3	chr5|75733930	chr5|75730191,chr5|75736122,chr5|75736123
chr5:75737882-75740205|+|Gm43102-201	0	6		chr5|75743754,chr5|75743862,chr5|75744369,chr5|75744570,chr5|75745142,chr5|75748003
chr5:75753556-75758886|-|Gm43100-201	0	5		chr5|75769561,chr5|75770809,chr5|75770838,chr5|75774801,chr5|75774802
chr5:75833035-75835645|-|Gm19590-201	2	11	chr5|75836037,chr5|75836074	chr5|75819424,chr5|75822417,chr5|75825071,chr5|75825604,chr5|75826115,chr5|75831617,chr5|75831764,chr5|75831765,chr5|75832671,chr5|75833954,chr5|75839418
chr5:75849238-75852958|-|Gm28865-201	0	4		chr5|75849748,chr5|75861961,chr5|75870667,chr5|75871482
chr5:75909827-75909927|+|Gm25374-201	0	10		chr5|75892566,chr5|75916892,chr5|75921583,chr5|75921627,chr5|75921742,chr5|75921756,chr5|75921757,chr5|75921964,chr5|75921973,chr5|75928702
chr5:75932827-75978458|-|Kdr-201	0	3		chr5|75960148,chr5|75961833,chr5|75986039
chr5:76006319-76006441|-|Gm24738-201	0	3		chr5|75996069,chr5|76002493,chr5|76014266
chr5:76043098-76055899|+|Gm32780-201	0	3		chr5|76026618,chr5|76029075,chr5|76034355
chr5:76060412-76060763|-|Gm6051-201	1	13	chr5|76061506	chr5|76052004,chr5|76057035,chr5|76065852,chr5|76067393,chr5|76067396,chr5|76067399,chr5|76067413,chr5|76067557,chr5|76075408,chr5|76075963,chr5|76076002,chr5|76076700,chr5|76078332
chr5:76140271-76155479|+|Srd5a3-201	1	6	chr5|76141143	chr5|76120791,chr5|76136442,chr5|76138593,chr5|76138602,chr5|76138615,chr5|76139137
chr5:76146637-76155244|+|Srd5a3-203	0	1		chr5|76145619
chr5:76147961-76155246|+|Srd5a3-202	0	5		chr5|76150536,chr5|76152101,chr5|76155018,chr5|76160156,chr5|76160220
chr5:76183880-76209245|+|Tmem165-201	2	8	chr5|76183415,chr5|76183469	chr5|76177086,chr5|76177857,chr5|76177883,chr5|76177944,chr5|76182450,chr5|76188038,chr5|76188056,chr5|76188104
chr5:76196625-76197094|+|Apc-ps1-201	0	3		chr5|76194679,chr5|76194769,chr5|76194770
chr5:76232612-76233070|-|Ube2n-ps1-201	0	3		chr5|76237137,chr5|76250108,chr5|76250323
chr5:76213853-76274012|-|Clock-204	0	8		chr5|76282011,chr5|76282012,chr5|76282039,chr5|76282040,chr5|76282066,chr5|76282067,chr5|76284234,chr5|76284235
chr5:76304876-76305527|+|Gm7467-201	0	1		chr5|76308363
chr5:76331238-76341885|+|4930432L08Rik-201	0	6		chr5|76336447,chr5|76336448,chr5|76344772,chr5|76345242,chr5|76345738,chr5|76346473
chr5:76333495-76363788|-|Nmu-201	4	3	chr5|76363725,chr5|76363759,chr5|76363847,chr5|76363888	chr5|76352381,chr5|76366792,chr5|76369074
chr5:76410354-76410505|+|Gm42666-201	0	3		chr5|76420862,chr5|76421275,chr5|76429821
chr5:76450701-76451774|-|Gm42665-201	0	3		chr5|76437870,chr5|76458373,chr5|76459951
chr5:76484040-76516649|+|Gm7271-202	0	1		chr5|76472609
chr5:76484331-76516584|+|Gm7271-201	0	1		chr5|76498816
chr5:76529311-76570294|+|Exoc1-202	0	1		chr5|76518367
chr5:76529358-76570287|+|Exoc1-201	0	5		chr5|76533740,chr5|76540540,chr5|76543941,chr5|76543994,chr5|76544043
chr5:76588701-76646466|+|Cep135-202	0	1		chr5|76585954
chr5:76656512-76658355|+|C530008M17Rik-201	1	14	chr5|76657139	chr5|76641994,chr5|76644411,chr5|76644505,chr5|76645643,chr5|76645670,chr5|76645722,chr5|76653107,chr5|76653108,chr5|76653890,chr5|76653916,chr5|76653919,chr5|76653923,chr5|76655007,chr5|76655044
chr5:76655929-76658355|-|A730089K16Rik-201	4	12	chr5|76658833,chr5|76658917,chr5|76658991,chr5|76659036	chr5|76660343,chr5|76661600,chr5|76668270,chr5|76670391,chr5|76670439,chr5|76670440,chr5|76670448,chr5|76670458,chr5|76670459,chr5|76670471,chr5|76670497,chr5|76674516
chr5:76742073-76742513|-|Gm7494-201	0	3		chr5|76723104,chr5|76744744,chr5|76744822
chr5:76809988-76842589|+|C530008M17Rik-203	0	7		chr5|76791416,chr5|76799230,chr5|76815772,chr5|76815798,chr5|76815914,chr5|76815954,chr5|76816453
chr5:76840599-76873545|+|C530008M17Rik-202	1	1	chr5|76839814	chr5|76832932
chr5:76840619-76842591|+|C530008M17Rik-205	0	3		chr5|76856200,chr5|76857771,chr5|76857843
chr5:76875935-76905514|-|Aasdh-202	0	3		chr5|76906817,chr5|76910989,chr5|76911014
chr5:76951307-76967505|+|Paics-201	0	7		chr5|76941212,chr5|76941214,chr5|76941250,chr5|76946912,chr5|76947643,chr5|76949503,chr5|76950043
chr5:76913276-76951578|-|Ppat-202	0	3		chr5|76953280,chr5|76955634,chr5|76957699
chr5:76974707-76998816|+|Srp72-202	0	1		chr5|76984250
chr5:77004055-77009478|+|Arl9-201	0	2		chr5|76990730,chr5|76999105
chr5:77016023-77061522|+|Thegl-201	0	2		chr5|77010417,chr5|77010447
chr5:77037054-77047495|+|Thegl-203	0	3		chr5|77038576,chr5|77038728,chr5|77051571
chr5:77094532-77102303|+|Hopxos-201	0	4		chr5|77076447,chr5|77083082,chr5|77087001,chr5|77090758
chr5:77086988-77095277|-|Hopx-202	3	3	chr5|77095705,chr5|77096032,chr5|77096136	chr5|77096306,chr5|77096945,chr5|77096946
chr5:77086988-77115121|-|Hopx-201	3	0	chr5|77114937,chr5|77114940,chr5|77114965	
chr5:77116810-77122348|-|Gm15831-201	2	8	chr5|77122465,chr5|77122490	chr5|77119542,chr5|77119560,chr5|77119635,chr5|77125197,chr5|77125257,chr5|77125258,chr5|77125287,chr5|77125288
chr5:77138471-77140252|-|Chaer1-201	0	8		chr5|77134363,chr5|77134796,chr5|77137892,chr5|77137896,chr5|77137986,chr5|77144795,chr5|77148040,chr5|77151918
chr5:77205112-77211205|-|Spink2-203	0	2		chr5|77193852,chr5|77194167
chr5:77205107-77211471|-|Spink2-201	0	2		chr5|77214790,chr5|77215749
chr5:77227378-77227950|+|Gm19060-201	0	4		chr5|77223991,chr5|77244671,chr5|77244764,chr5|77244794
chr5:77265491-77286432|+|Rest-201	0	5		chr5|77251880,chr5|77251922,chr5|77251939,chr5|77252157,chr5|77260331
chr5:77272757-77272838|+|Mir5098-201	0	3		chr5|77269599,chr5|77277408,chr5|77277417
chr5:77294182-77310084|-|Noa1-201	0	3		chr5|77292249,chr5|77307929,chr5|77308574
chr5:77318655-77318937|+|Gm42758-201	0	2		chr5|77330300,chr5|77330423
chr5:77386599-77393683|+|Gm34648-201	2	18	chr5|77386016,chr5|77386067	chr5|77367702,chr5|77367727,chr5|77367730,chr5|77368050,chr5|77369364,chr5|77369408,chr5|77370166,chr5|77370249,chr5|77371364,chr5|77371908,chr5|77384504,chr5|77384518,chr5|77384519,chr5|77384524,chr5|77384525,chr5|77384536,chr5|77385173,chr5|77385327
chr5:77349248-77408040|-|Igfbp7-202	5	0	chr5|77407268,chr5|77407311,chr5|77407353,chr5|77407527,chr5|77407972	
chr5:77349240-77408041|-|Igfbp7-201	1	0	chr5|77408461	
chr5:77434034-77473219|+|Gm34728-201	1	0	chr5|77434670	
chr5:77465488-77468851|+|1700017L05Rik-201	1	0	chr5|77464965	
chr5:77511178-77511564|-|Pea15b-201	0	4		chr5|77499654,chr5|77499865,chr5|77499953,chr5|77499976
chr5:77511194-77511748|-|Pea15b-202	0	1		chr5|77523194
chr5:78473885-78474735|+|Mthfr-ps1-201	0	1		chr5|78454228
chr5:81021202-81792978|+|Adgrl3-203	1	1	chr5|81020985	chr5|81019896
chr5:81021593-81796635|+|Adgrl3-217	2	1	chr5|81022128,chr5|81022130	chr5|81022665
chr5:81826816-81827823|+|2900064F13Rik-201	0	1		chr5|81831502
chr5:82122408-82124710|-|1700031L13Rik-204	0	1		chr5|82126986
chr5:82336851-82337649|+|Rpl7-ps7-201	0	1		chr5|82356287
chr5:84057791-84416806|-|Epha5-205	1	0	chr5|84415975	
chr5:84065512-84417359|-|Epha5-204	1	0	chr5|84417213	
chr5:84618706-84619819|+|Gm43531-201	0	3		chr5|84608626,chr5|84608723,chr5|84608724
chr5:85720774-85722751|+|Gm43567-201	0	1		chr5|85704662
chr5:86005407-86005617|-|Gm43564-201	0	1		chr5|85990363
chr5:86066812-86067895|+|Gm2287-201	3	0	chr5|86067647,chr5|86067697,chr5|86067720	
chr5:86071746-86106125|+|Stap1-206	0	3		chr5|86069283,chr5|86069327,chr5|86070503
chr5:86071812-86103864|+|Stap1-201	0	1		chr5|86074988
chr5:86079766-86079935|+|Gm24524-201	0	2		chr5|86085070,chr5|86099107
chr5:86112342-86172511|-|Uba6-202	0	2		chr5|86165660,chr5|86166449
chr5:86109287-86172803|-|Uba6-201	1	2	chr5|86173736	chr5|86180754,chr5|86180955
chr5:86184556-86197846|-|Gnrhr-202	0	1		chr5|86189331
chr5:86302217-86373420|-|Tmprss11d-201	0	1		chr5|86386175
chr5:86486367-86518571|-|Tmprss11g-202	0	2		chr5|86501484,chr5|86507635
chr5:86657631-86676362|-|Tmprss11b-201	0	1		chr5|86663426
chr5:86683850-86686640|-|Gm43056-201	0	1		chr5|86701878
chr5:86728899-86759736|+|Gm16579-201	0	1		chr5|86718471
chr5:86705186-86745815|-|Tmprss11e-201	0	1		chr5|86752969
chr5:86804221-86836654|+|Ythdc1-202	0	1		chr5|86796271
chr5:86804564-86836657|+|Ythdc1-201	0	1		chr5|86817176
chr5:87460240-87486806|-|Gm43638-201	0	1		chr5|87485453
chr5:87666228-87682578|+|Csn1s1-205	0	1		chr5|87646894
chr5:87885029-87894174|+|Odam-202	0	1		chr5|87874106
chr5:88086556-88098721|+|Smr2-204	0	1		chr5|88087668
chr5:88210659-88211037|+|Gm42164-201	0	1		chr5|88213968
chr5:88487975-88504730|+|Enam-202	1	0	chr5|88487584	
chr5:88487982-88506049|+|Enam-201	1	1	chr5|88488741	chr5|88506913
chr5:88520512-88527891|-|Jchain-201	1	8	chr5|88528835	chr5|88517999,chr5|88518713,chr5|88525766,chr5|88525778,chr5|88525809,chr5|88525831,chr5|88530054,chr5|88531369
chr5:88545036-88545156|-|Gm43432-201	0	1		chr5|88543195
chr5:88565040-88642695|+|Rufy3-203	0	2		chr5|88563276,chr5|88563343
chr5:88583513-88640927|+|Rufy3-207	0	6		chr5|88575335,chr5|88575679,chr5|88580794,chr5|88580837,chr5|88580860,chr5|88580869
chr5:88583794-88640928|+|Rufy3-202	0	3		chr5|88585693,chr5|88595588,chr5|88599959
chr5:88659448-88676171|-|Grsf1-201	1	8	chr5|88676855	chr5|88679125,chr5|88681749,chr5|88682317,chr5|88684317,chr5|88685795,chr5|88688921,chr5|88692088,chr5|88694400
chr5:88720855-88764220|+|Mob1b-202	0	4		chr5|88712146,chr5|88712266,chr5|88714082,chr5|88714765
chr5:88720871-88757989|+|Mob1b-201	0	1		chr5|88726255
chr5:88764996-88783281|+|Dck-201	0	8		chr5|88766093,chr5|88766453,chr5|88766724,chr5|88767190,chr5|88768409,chr5|88768435,chr5|88769172,chr5|88778220
chr5:88793896-88813470|+|Gm42912-201	0	2		chr5|88790799,chr5|88796181
chr5:88886818-89239653|+|Slc4a4-207	0	1		chr5|88883217
chr5:89828871-89828999|+|Gm25758-201	0	4		chr5|89825405,chr5|89844619,chr5|89844912,chr5|89845328
chr5:89677087-89882935|-|Adamts3-201	0	7		chr5|89866143,chr5|89878168,chr5|89878231,chr5|89878245,chr5|89878246,chr5|89879399,chr5|89881550
chr5:89834230-89883334|-|Adamts3-204	0	5		chr5|89890122,chr5|89890196,chr5|89896429,chr5|89899470,chr5|89899471
chr5:90132229-90132675|+|Eif5al3-ps-201	0	2		chr5|90150615,chr5|90150725
chr5:90214724-90223972|-|Cox18-202	0	1		chr5|90207209
chr5:90228741-90339743|-|Ankrd17-205	0	19		chr5|90322682,chr5|90326442,chr5|90330450,chr5|90330451,chr5|90330508,chr5|90332727,chr5|90332730,chr5|90338534,chr5|90338710,chr5|90341049,chr5|90341056,chr5|90341106,chr5|90341107,chr5|90341114,chr5|90342166,chr5|90344494,chr5|90347059,chr5|90347109,chr5|90352509
chr5:90253193-90366185|-|Ankrd17-214	0	2		chr5|90356151,chr5|90356152
chr5:90367204-90368487|+|Gm9958-201	0	1		chr5|90379103
chr5:90460897-90476602|+|Alb-201	0	1		chr5|90466356
chr5:90490737-90508907|+|Afp-201	1	4	chr5|90491399	chr5|90498046,chr5|90498134,chr5|90500481,chr5|90501273
chr5:90499088-90515931|-|Gm43449-201	1	0	chr5|90516683	
chr5:90553199-90589057|-|Gm42109-202	2	4	chr5|90589734,chr5|90589735	chr5|90603358,chr5|90603938,chr5|90608820,chr5|90609049
chr5:90603076-90640487|-|Rassf6-206	1	6	chr5|90640317	chr5|90625050,chr5|90625470,chr5|90627873,chr5|90627916,chr5|90639199,chr5|90639248
chr5:90603831-90640657|-|Rassf6-205	2	1	chr5|90641502,chr5|90641599	chr5|90644380
chr5:90750525-90750838|+|Gm43090-201	0	5		chr5|90731485,chr5|90731486,chr5|90731916,chr5|90732034,chr5|90743282
chr5:90759378-90761624|+|Cxcl5-201	7	1	chr5|90759617,chr5|90759626,chr5|90759712,chr5|90759717,chr5|90759725,chr5|90759772,chr5|90759911	chr5|90757753
chr5:90768518-90770063|+|Ppbp-201	1	1	chr5|90767633	chr5|90766416
chr5:90772513-90773156|+|Pf4-203	0	1		chr5|90775172
chr5:90786103-90788093|+|Cxcl3-201	0	1		chr5|90789234
chr5:90794534-90803067|+|Cxcl15-201	0	1		chr5|90791068
chr5:90803261-90806392|+|Gm43085-201	1	2	chr5|90802517	chr5|90807164,chr5|90807417
chr5:90832328-90835951|+|Gm43086-201	3	5	chr5|90832373,chr5|90832445,chr5|90832633	chr5|90833682,chr5|90840955,chr5|90840956,chr5|90841044,chr5|90841045
chr5:90891241-90893115|+|Cxcl1-201	4	3	chr5|90890641,chr5|90890813,chr5|90890957,chr5|90891190	chr5|90876783,chr5|90880254,chr5|90881124
chr5:90893380-90893496|+|Gm22816-201	0	4		chr5|90895116,chr5|90897459,chr5|90897727,chr5|90897758
chr5:90903871-90905938|+|Cxcl2-202	0	7		chr5|90900052,chr5|90900514,chr5|90900535,chr5|90900791,chr5|90901107,chr5|90901146,chr5|90901487
chr5:90903873-90905938|+|Cxcl2-201	0	1		chr5|90906720
chr5:90922732-90924902|+|Gm42530-201	0	1		chr5|90921622
chr5:90931280-91021368|+|Mthfd2l-201	1	0	chr5|90932011	
chr5:91027464-91034213|+|Epgn-202	0	2		chr5|91019887,chr5|91019942
chr5:91139599-91148432|+|Areg-201	0	1		chr5|91149189
chr5:91217898-91218004|-|Gm23092-201	1	0	chr5|91217629	
chr5:91257571-91283421|-|Gm19619-201	1	1	chr5|91283711	chr5|91279624
chr5:91357261-91402994|-|Btc-201	1	0	chr5|91402316	
chr5:91517615-91626894|+|Parm1-201	0	4		chr5|91519151,chr5|91533101,chr5|91533166,chr5|91536577
chr5:91737705-91738079|-|Trmt112-ps1-201	0	12		chr5|91721830,chr5|91721859,chr5|91721877,chr5|91721939,chr5|91722595,chr5|91725784,chr5|91727732,chr5|91732973,chr5|91734557,chr5|91736017,chr5|91739965,chr5|91745096
chr5:91760696-91761575|-|Gm7832-201	0	2		chr5|91760490,chr5|91760491
chr5:91763325-91767914|-|Gm28271-201	0	2		chr5|91770582,chr5|91775262
chr5:91806579-91807073|-|Gm5558-201	1	5	chr5|91807305	chr5|91797970,chr5|91808535,chr5|91813723,chr5|91816057,chr5|91822046
chr5:91911400-91913403|-|Gm43688-201	0	3		chr5|91900228,chr5|91903098,chr5|91904213
chr5:91958000-91958962|-|Gm43039-201	2	1	chr5|91958460,chr5|91959406	chr5|91957697
chr5:91963333-91972066|+|Thap6-201	1	0	chr5|91964015	
chr5:91982705-91982980|+|Gm24113-201	0	4		chr5|91974115,chr5|91974261,chr5|91974262,chr5|91977602
chr5:91987475-91995320|+|Odaph-201	0	1		chr5|91991386
chr5:92056064-92056192|-|Gm22728-201	0	6		chr5|92053173,chr5|92053183,chr5|92053184,chr5|92053254,chr5|92065470,chr5|92068444
chr5:92053717-92083238|-|G3bp2-202	0	4		chr5|92077400,chr5|92080688,chr5|92081482,chr5|92081886
chr5:92052164-92083719|-|G3bp2-201	1	0	chr5|92084268	
chr5:92118177-92118283|-|Gm24931-201	1	7	chr5|92117956	chr5|92103001,chr5|92106632,chr5|92112281,chr5|92112812,chr5|92115151,chr5|92121926,chr5|92127701
chr5:92137938-92202795|+|Uso1-201	0	4		chr5|92130327,chr5|92130334,chr5|92133161,chr5|92133602
chr5:92140294-92140929|-|Gm15710-201	0	1		chr5|92150414
chr5:92191360-92191917|-|Gm43040-201	0	2		chr5|92183501,chr5|92185038
chr5:92209893-92215408|-|U90926-202	0	4		chr5|92220453,chr5|92228954,chr5|92229038,chr5|92232497
chr5:92226974-92253159|-|Ppef2-201	0	2		chr5|92241032,chr5|92247855
chr5:92226679-92256278|-|Ppef2-202	0	1		chr5|92266170
chr5:92257659-92278170|-|Naaa-201	0	6		chr5|92279844,chr5|92280167,chr5|92280222,chr5|92282697,chr5|92282698,chr5|92283512
chr5:92290052-92302760|+|Gm43599-201	0	2		chr5|92285609,chr5|92292194
chr5:92302174-92302292|+|Gm23031-201	0	1		chr5|92305185
chr5:92286741-92309894|-|Sdad1-203	0	1		chr5|92308637
chr5:92284010-92310024|-|Sdad1-201	0	3		chr5|92313710,chr5|92313711,chr5|92318296
chr5:92321347-92328079|-|Cxcl9-201	0	4		chr5|92321742,chr5|92323356,chr5|92324017,chr5|92324242
chr5:92331841-92414625|+|Art3-201	0	2		chr5|92336560,chr5|92339368
chr5:92346638-92348882|-|Cxcl10-201	0	1		chr5|92340911
chr5:92346805-92348889|-|Cxcl10-202	0	1		chr5|92349945
chr5:92359544-92365485|-|Cxcl11-202	0	12		chr5|92366538,chr5|92368328,chr5|92368656,chr5|92368661,chr5|92368676,chr5|92372705,chr5|92375660,chr5|92375711,chr5|92375777,chr5|92375992,chr5|92376489,chr5|92376615
chr5:92388143-92414622|+|Art3-205	1	4	chr5|92387540	chr5|92382359,chr5|92387055,chr5|92395919,chr5|92395990
chr5:92429785-92429928|+|Gm26039-201	0	2		chr5|92411883,chr5|92411907
chr5:92415540-92435219|-|Nup54-201	0	4		chr5|92433921,chr5|92438627,chr5|92440894,chr5|92441592
chr5:92458557-92458656|+|Mir6415-201	0	17		chr5|92461973,chr5|92461998,chr5|92464282,chr5|92464373,chr5|92465232,chr5|92466225,chr5|92467486,chr5|92468080,chr5|92468154,chr5|92469498,chr5|92469641,chr5|92469852,chr5|92469863,chr5|92470121,chr5|92470165,chr5|92470224,chr5|92472611
chr5:92441314-92505637|-|Scarb2-201	0	13		chr5|92489144,chr5|92491272,chr5|92498844,chr5|92502461,chr5|92502603,chr5|92502631,chr5|92503538,chr5|92503630,chr5|92503641,chr5|92503809,chr5|92509301,chr5|92524626,chr5|92524707
chr5:92555069-92590760|+|Fam47e-203	0	2		chr5|92556426,chr5|92556427
chr5:92571556-92590731|+|Fam47e-201	0	1		chr5|92582191
chr5:92608253-92675125|-|Ccdc158-201	1	1	chr5|92674509	chr5|92659377
chr5:92652054-92675271|-|Ccdc158-203	2	0	chr5|92676060,chr5|92676061	
chr5:92683435-92965314|+|Shroom3-203	1	2	chr5|92682744	chr5|92679795,chr5|92679823
chr5:92683625-92964762|+|Shroom3-204	1	0	chr5|92683752	
chr5:92736205-92737442|+|Gm20500-201	0	1		chr5|92752486
chr5:92809378-92965318|+|Shroom3-202	1	1	chr5|92808710	chr5|92808369
chr5:92804220-92809488|-|4932430I15Rik-201	1	1	chr5|92810021	chr5|92814094
chr5:92856471-92964724|+|Shroom3-211	1	3	chr5|92856667	chr5|92838577,chr5|92838645,chr5|92838649
chr5:92897993-92965308|+|Shroom3-201	2	3	chr5|92897196,chr5|92898855	chr5|92888814,chr5|92899890,chr5|92903871
chr5:93003831-93004404|+|Gm6450-201	0	5		chr5|92988037,chr5|93000945,chr5|93001090,chr5|93001127,chr5|93001195
chr5:93041123-93045022|-|Sowahb-201	5	4	chr5|93044505,chr5|93044542,chr5|93044555,chr5|93044561,chr5|93045855	chr5|93043908,chr5|93043970,chr5|93051988,chr5|93052059
chr5:93073861-93073996|+|Gm22915-201	1	1	chr5|93074284	chr5|93064846
chr5:93090994-93093130|+|Gm43172-201	0	1		chr5|93086296
chr5:93093571-93176077|+|Sept11-207	0	2		chr5|93095916,chr5|93096135
chr5:93176970-93179059|+|Gm43682-201	0	3		chr5|93169102,chr5|93174856,chr5|93178553
chr5:93206518-93213475|+|2010109A12Rik-201	0	1		chr5|93208558
chr5:93267257-93276231|+|Ccng2-201	0	4		chr5|93261153,chr5|93261154,chr5|93263161,chr5|93264586
chr5:93421672-93423396|+|Gm43224-201	0	2		chr5|93425683,chr5|93436345
chr5:95425935-95428628|-|Gm42662-201	0	1		chr5|95436411
chr5:95956951-95961068|+|Cxcl13-201	0	2		chr5|95950712,chr5|95960706
chr5:95974240-95975623|+|Gm7993-201	0	1		chr5|95984868
chr5:96076801-96161547|-|Cnot6l-203	0	3		chr5|96145549,chr5|96157968,chr5|96159882
chr5:96173940-96174350|+|Gm2840-201	0	2		chr5|96177842,chr5|96184118
chr5:96209493-96266727|+|Mrpl1-202	0	1		chr5|96200531
chr5:96210144-96239684|+|Mrpl1-203	0	1		chr5|96221147
chr5:96373955-96784728|+|Fras1-201	1	2	chr5|96374897	chr5|96372355,chr5|96380588
chr5:96456389-96457743|-|Gm33050-201	0	1		chr5|96452522
chr5:96793385-96845966|+|Anxa3-201	1	1	chr5|96793077	chr5|96792032
chr5:96793504-96825908|+|Anxa3-205	0	1		chr5|96795453
chr5:96841998-96845860|+|Anxa3-202	0	1		chr5|96835110
chr5:96849505-96852938|+|1700016F12Rik-201	0	1		chr5|96857993
chr5:96879342-96891172|+|Gm42601-201	0	9		chr5|96867276,chr5|96867619,chr5|96867663,chr5|96868228,chr5|96868247,chr5|96868811,chr5|96869353,chr5|96871173,chr5|96874159
chr5:96879518-96882741|+|Gm42602-201	2	16	chr5|96880246,chr5|96880432	chr5|96881503,chr5|96883301,chr5|96883384,chr5|96883672,chr5|96883880,chr5|96883881,chr5|96884038,chr5|96884039,chr5|96884810,chr5|96884864,chr5|96885086,chr5|96886089,chr5|96886311,chr5|96887230,chr5|96888576,chr5|96890326
chr5:96907632-96907825|+|Gm24623-201	1	7	chr5|96908574	chr5|96893806,chr5|96905334,chr5|96905464,chr5|96905580,chr5|96905642,chr5|96906322,chr5|96906567
chr5:96912700-96913241|-|Gm43147-201	0	1		chr5|96915218
chr5:96921272-96934867|+|Gm8013-201	0	2		chr5|96917372,chr5|96918004
chr5:96940297-96940781|+|Gm43144-201	4	9	chr5|96939927,chr5|96939994,chr5|96940408,chr5|96940426	chr5|96938861,chr5|96938905,chr5|96938906,chr5|96938966,chr5|96938967,chr5|96939014,chr5|96939021,chr5|96950261,chr5|96950262
chr5:96996206-96997364|-|Gm9484-201	1	5	chr5|96996740	chr5|96980570,chr5|96989073,chr5|96989959,chr5|96990188,chr5|96990252
chr5:96997689-97069649|+|Bmp2k-202	0	12		chr5|97001747,chr5|97002746,chr5|97004620,chr5|97004638,chr5|97004766,chr5|97004840,chr5|97004841,chr5|97007550,chr5|97007672,chr5|97009748,chr5|97010028,chr5|97010179
chr5:97046181-97046808|+|Gm43145-201	0	9		chr5|97031240,chr5|97035652,chr5|97043246,chr5|97043247,chr5|97043321,chr5|97043322,chr5|97048687,chr5|97051457,chr5|97057909
chr5:97086980-97111573|-|Paqr3-203	0	2		chr5|97097919,chr5|97100524
chr5:97082329-97111596|-|Paqr3-201	0	1		chr5|97126523
chr5:97195586-97207964|+|Gm2861-201	0	1		chr5|97212321
chr5:97264828-97265719|+|Gm5560-201	0	2		chr5|97263658,chr5|97281181
chr5:97325904-97348439|+|Gm33969-201	0	1		chr5|97331921
chr5:97999384-98000950|-|C430019N01Rik-201	0	3		chr5|97982614,chr5|97999161,chr5|97999436
chr5:97882783-98030962|-|Antxr2-201	0	2		chr5|98027925,chr5|98029568
chr5:98075303-98075918|-|Gm8041-201	0	1		chr5|98085181
chr5:98167198-98187454|+|Prdm8-202	1	2	chr5|98166963	chr5|98171899,chr5|98172013
chr5:98180978-98188991|+|Prdm8-201	3	4	chr5|98181340,chr5|98181519,chr5|98181527	chr5|98179894,chr5|98182095,chr5|98182323,chr5|98182507
chr5:98185296-98185984|-|A730035I17Rik-205	0	3		chr5|98183929,chr5|98184131,chr5|98189302
chr5:98254184-98277030|+|Fgf5-201	0	1		chr5|98241861
chr5:98254412-98275461|+|Fgf5-202	0	1		chr5|98255672
chr5:98346394-98349324|+|E030032P16Rik-201	0	1		chr5|98343900
chr5:98854451-98884396|+|Bmp3-203	0	2		chr5|98855764,chr5|98856632
chr5:98931268-98943832|-|Prkg2-205	0	1		chr5|98935792
chr5:98931268-98943834|-|Prkg2-204	0	1		chr5|98947785
chr5:99217426-99252927|-|Rasgef1b-201	0	1		chr5|99260284
chr5:99274095-99279284|+|Gm35394-201	2	4	chr5|99274683,chr5|99274708	chr5|99267974,chr5|99283729,chr5|99289239,chr5|99289317
chr5:99508389-99511037|+|Gm35172-201	1	6	chr5|99507602	chr5|99495692,chr5|99496215,chr5|99501856,chr5|99503026,chr5|99503043,chr5|99504487
chr5:99509944-99510682|-|Gm16227-201	0	9		chr5|99511885,chr5|99511941,chr5|99512051,chr5|99512082,chr5|99512131,chr5|99512207,chr5|99515059,chr5|99518950,chr5|99526864
chr5:99610625-99611433|-|Gm16228-201	0	2		chr5|99591980,chr5|99617171
chr5:99625836-99627062|+|4930405H06Rik-201	1	2	chr5|99626824	chr5|99633307,chr5|99635397
chr5:99655701-99655832|+|Gm25969-201	0	1		chr5|99653057
