TSS	#PromoterCpG	#EnhancerCpG	PromoterCpG	EnhancerCpG
chr9:14259041-14263803|-|Gm34069-201	0	1		chr9|14262711
chr9:14379503-14380983|-|Endod1-203	0	1		chr9|14364855
chr9:14385692-14389723|+|Gm47319-201	0	2		chr9|14400463,chr9|14400483
chr9:14525090-14525761|-|Gm47090-201	0	1		chr9|14527017
chr9:14541966-14615006|-|Amotl1-201	0	2		chr9|14604768,chr9|14604769
chr9:14618585-14619565|-|4930584E12Rik-201	1	1	chr9|14619047	chr9|14627737
chr9:14547792-14645056|-|Amotl1-206	0	1		chr9|14652561
chr9:14663022-14665099|+|Gm7607-201	0	3		chr9|14655746,chr9|14664598,chr9|14665234
chr9:14693523-14694344|+|Gm18997-201	0	1		chr9|14690904
chr9:14704642-14719058|+|Gm10706-201	0	1		chr9|14699312
chr9:14736195-14736722|+|Gm15586-201	0	1		chr9|14734138
chr9:14702358-14740733|-|Piwil4-201	0	1		chr9|14746193
chr9:14748320-14752393|-|Fut4-201	0	1		chr9|14758605
chr9:14845365-14845712|-|Gm16379-201	0	1		chr9|14848489
chr9:15002128-15045478|-|Panx1-202	0	1		chr9|15057274
chr9:15051841-15112108|-|Hephl1-201	0	4		chr9|15099435,chr9|15099515,chr9|15110019,chr9|15114319
chr9:15239045-15259416|+|Vstm5-201	0	1		chr9|15250615
chr9:15284103-15306130|-|4931406C07Rik-208	0	1		chr9|15303975
chr9:15381367-15387425|+|Gm34973-201	0	1		chr9|15391441
chr9:15439995-15440471|-|Gm48634-201	0	1		chr9|15450733
chr9:15520859-15545260|+|Smco4-202	0	2		chr9|15533771,chr9|15539177
chr9:15619857-15641224|+|4930540M03Rik-201	0	3		chr9|15602081,chr9|15609246,chr9|15615689
chr9:15559870-15627933|-|Deup1-203	0	1		chr9|15633563
chr9:15682902-15683535|+|Gm5119-201	0	4		chr9|15676383,chr9|15691079,chr9|15693247,chr9|15695460
chr9:15709739-15743361|+|Slc36a4-201	0	1		chr9|15723418
chr9:15823147-15823236|+|Gm48711-201	0	2		chr9|15805174,chr9|15812893
chr9:15862667-15874460|-|Mtnr1b-201	0	2		chr9|15860288,chr9|15863272
chr9:16432867-16435395|-|Gm48726-201	0	3		chr9|16417216,chr9|16426364,chr9|16428951
chr9:15910189-16501285|-|Fat3-205	0	3		chr9|16487084,chr9|16487283,chr9|16494554
chr9:17030045-17030896|+|Gm5611-201	2	4	chr9|17029200,chr9|17029305	chr9|17018021,chr9|17028656,chr9|17031293,chr9|17044563
chr9:17501968-17502709|-|Gm2594-201	0	1		chr9|17508171
chr9:17523979-17524245|+|Gm48846-201	0	4		chr9|17526454,chr9|17528282,chr9|17530398,chr9|17531959
chr9:17719063-17719173|+|Gm48848-201	0	2		chr9|17699899,chr9|17722737
chr9:17732670-17733931|+|Gm4977-201	0	2		chr9|17729625,chr9|17741100
chr9:17785308-17785787|-|Gm48849-201	0	1		chr9|17797268
chr9:18022224-18023571|+|Gm7680-201	1	3	chr9|18023049	chr9|18005225,chr9|18005619,chr9|18035576
chr9:18097955-18098280|+|Gm48856-201	0	1		chr9|18093713
chr9:18098152-18098262|-|Gm44498-201	0	1		chr9|18110105
chr9:18323020-18386036|-|Naalad2-204	1	1	chr9|18386717	chr9|18376790
chr9:18404420-18413177|+|Ubtfl1-203	2	0	chr9|18404515,chr9|18405062	
chr9:18409094-18410742|+|Ubtfl1-201	0	2		chr9|18413379,chr9|18413757
chr9:18427543-18427917|+|Gm5612-201	1	0	chr9|18428533	
chr9:18443456-18446312|+|Mbd3l2-201	0	1		chr9|18438991
chr9:18478403-18485239|+|Mbd3l1-203	0	1		chr9|18482726
chr9:18495455-18512885|-|Muc16-201	0	2		chr9|18505326,chr9|18529243
chr9:18574613-18574918|+|Gm25295-201	0	3		chr9|18554679,chr9|18577058,chr9|18584045
chr9:18495518-18674530|-|Muc16-204	0	3		chr9|18655053,chr9|18657322,chr9|18675944
chr9:18679128-18679229|+|Gm24546-201	0	1		chr9|18691778
chr9:18751507-18763996|-|Olfr24-203	0	3		chr9|18761477,chr9|18762585,chr9|18779640
chr9:18815354-18816292|-|Olfr828-201	0	1		chr9|18798389
chr9:18854933-18859080|+|Olfr829-202	1	2	chr9|18855282	chr9|18843633,chr9|18850789
chr9:18856627-18857592|+|Olfr829-201	0	1		chr9|18862235
chr9:18874693-18878369|+|Olfr830-202	0	1		chr9|18868101
chr9:18875329-18876276|+|Olfr830-201	0	2		chr9|18877454,chr9|18890283
chr9:18931922-18932981|-|Olfr831-ps1-201	0	3		chr9|18916546,chr9|18918945,chr9|18934855
chr9:18944650-18945588|+|Olfr832-201	0	1		chr9|18943525
chr9:18987990-18988928|+|Olfr834-201	1	0	chr9|18988261	
chr9:19029218-19029992|+|Gm45814-201	0	1		chr9|19013638
chr9:19120382-19125938|+|Olfr836-202	0	1		chr9|19110249
chr9:19136317-19140641|+|Olfr837-202	0	2		chr9|19129190,chr9|19131511
chr9:19153584-19154560|-|Olfr838-ps1-201	0	1		chr9|19157999
chr9:19168407-19177312|-|Olfr839-ps1-201	0	1		chr9|19182370
chr9:19203452-19205669|-|Olfr840-ps1-201	0	2		chr9|19193066,chr9|19216204
chr9:19219070-19232174|-|AC119987.1-201	1	1	chr9|19231963	chr9|19219914
chr9:19318536-19319465|+|Olfr844-201	0	1		chr9|19327358
chr9:19338459-19339400|+|Olfr845-201	0	1		chr9|19341556
chr9:19360415-19361356|-|Olfr846-201	0	1		chr9|19353562
chr9:19373668-19378669|-|Olfr847-202	0	1		chr9|19387162
chr9:19403600-19404529|-|Olfr848-ps1-201	1	0	chr9|19404419	
chr9:19477301-19478247|-|Olfr850-202	0	1		chr9|19463270
chr9:19496750-19497688|+|Olfr851-201	0	1		chr9|19510704
chr9:19533644-19533869|-|Olfr852-ps1-201	0	1		chr9|19515779
chr9:19612882-19613276|+|Gm45730-201	0	1		chr9|19609157
chr9:19737451-19738380|+|Olfr858-ps1-201	0	1		chr9|19725606
chr9:19780283-19785333|+|Olfr58-202	0	2		chr9|19769899,chr9|19790311
chr9:19804906-19817626|+|Olfr859-202	0	1		chr9|19802379
chr9:19808320-19809249|+|Olfr859-201	0	1		chr9|19816062
chr9:19842073-19872536|+|Gm45699-201	0	1		chr9|19828425
chr9:19875510-19876639|+|Olfr861-ps1-201	0	1		chr9|19877102
chr9:19916865-19925603|+|Olfr77-202	0	1		chr9|19920626
chr9:19927896-19928282|-|Gm7808-201	1	0	chr9|19928231	
chr9:19941510-19942438|-|Olfr863-ps1-201	0	1		chr9|19953600
chr9:19996433-19997362|+|Olfr864-ps1-201	0	2		chr9|19981654,chr9|19992422
chr9:20024684-20024768|-|Olfr865-ps1-201	0	1		chr9|20017688
chr9:20054466-20055461|-|Olfr867-201	0	2		chr9|20048951,chr9|20050573
chr9:20050955-20057562|-|Olfr867-203	0	1		chr9|20073907
chr9:20098626-20104754|+|Olfr868-201	0	2		chr9|20087274,chr9|20111476
chr9:20129009-20138763|+|Olfr869-201	0	2		chr9|20115359,chr9|20135604
chr9:20170634-20171569|-|Olfr870-201	0	1		chr9|20152832
chr9:20237119-20261643|+|Olfr872-201	0	1		chr9|20233721
chr9:20555329-20555809|+|Gm46142-201	0	3		chr9|20544129,chr9|20548000,chr9|20559891
chr9:20581325-20605409|+|Zfp846-202	0	1		chr9|20573373
chr9:20607766-20612485|-|Gm26521-201	0	1		chr9|20614654
chr9:20667693-20746349|-|Olfm2-203	0	1		chr9|20760933
chr9:20962361-20976781|-|S1pr2-201	0	2		chr9|20983007,chr9|20983206
chr9:21029373-21030595|+|Icam4-201	1	0	chr9|21028643	
chr9:21074158-21092008|-|Raver1-201	0	1		chr9|21105787
chr9:21104070-21131243|-|Tyk2-203	0	2		chr9|21132460,chr9|21133160
chr9:21133222-21149982|-|Cdc37-201	0	1		chr9|21145028
chr9:21165714-21213248|+|Pde4a-202	0	2		chr9|21172558,chr9|21172587
chr9:21184103-21211627|+|Pde4a-203	0	1		chr9|21180783
chr9:21225371-21232639|+|Gm16754-201	0	1		chr9|21220022
chr9:21225403-21233046|+|Gm16754-202	0	1		chr9|21228450
chr9:21288466-21291153|-|Cdkn2d-201	0	1		chr9|21289993
chr9:21294613-21312337|-|Ap1m2-202	1	0	chr9|21312346	
chr9:21507555-21510252|-|Tmed1-201	1	0	chr9|21509526	
chr9:21526201-21545326|+|AB124611-203	0	1		chr9|21530075
chr9:21723632-21749915|+|Ldlr-202	0	1		chr9|21730174
chr9:21755442-21760303|-|Spc24-201	0	1		chr9|21775708
chr9:21766784-21798744|-|Kank2-201	0	3		chr9|21781860,chr9|21781865,chr9|21784700
chr9:21872274-21892189|+|Gm47873-201	0	2		chr9|21864679,chr9|21875254
chr9:21908642-21918117|-|Rab3d-202	0	1		chr9|21908601
chr9:22003066-22014220|+|Prkcsh-202	1	0	chr9|22003757	
chr9:22117672-22137756|+|6530413G14Rik-201	1	0	chr9|22117661	
chr9:22167479-22170652|+|Gm18227-201	0	1		chr9|22176569
chr9:22185607-22186221|-|Rpl15-ps3-201	1	0	chr9|22186908	
chr9:22370552-22371779|-|Gm48646-201	0	2		chr9|22366988,chr9|22367001
chr9:22411513-22444681|+|9530077C05Rik-201	0	1		chr9|22429761
chr9:22454290-22462062|+|Gm17545-201	1	0	chr9|22453534	
chr9:22475731-22888274|+|Bbs9-210	0	1		chr9|22477935
chr9:22479934-22480446|-|Gm2976-201	0	1		chr9|22485061
chr9:22677851-22678318|-|Gm16164-201	0	1		chr9|22691686
chr9:22772751-22772835|-|Gm27639-201	0	1		chr9|22788640
chr9:23223076-23485200|+|Bmper-201	0	2		chr9|23204970,chr9|23206010
chr9:23776492-23777073|+|Gm3011-201	0	1		chr9|23759957
chr9:23876783-23877160|+|Gm47638-201	0	2		chr9|23872679,chr9|23879392
chr9:23903900-23905018|+|Gm3028-201	1	1	chr9|23904817	chr9|23918907
chr9:23917102-23940342|-|Gm47663-201	0	1		chr9|23958635
chr9:24017894-24018159|-|Gm47668-201	0	3		chr9|24003569,chr9|24020738,chr9|24032106
chr9:24091643-24091902|-|Gm47670-201	0	1		chr9|24094753
chr9:24098018-24316398|+|Npsr1-201	0	1		chr9|24116457
chr9:24284873-24287841|-|Gm47674-201	0	3		chr9|24280809,chr9|24284617,chr9|24286330
chr9:24351118-24351212|+|Gm22380-201	0	2		chr9|24349643,chr9|24362992
chr9:24411776-24487914|-|Dpy19l1-201	1	3	chr9|24488221	chr9|24482587,chr9|24483863,chr9|24483880
chr9:24625196-24625824|+|Cypt4-201	0	2		chr9|24622784,chr9|24644954
chr9:24557047-24696293|-|Dpy19l2-201	0	1		chr9|24704956
chr9:24718138-24774284|-|Tbx20-201	0	2		chr9|24757634,chr9|24765324
chr9:24776467-24806024|+|Gm29824-201	0	1		chr9|24788812
chr9:24826343-24827345|-|Amd-ps6-201	1	1	chr9|24826552	chr9|24823038
chr9:24952973-24953299|+|Gm48255-201	1	0	chr9|24953244	
chr9:24974208-24998420|+|E130101E03Rik-201	0	1		chr9|24984388
chr9:25057050-25062599|+|Gm48256-201	0	2		chr9|25052937,chr9|25064355
chr9:25089422-25089490|+|Gm10181-201	0	1		chr9|25091536
chr9:25101404-25101481|-|Gm10180-201	0	2		chr9|25118839,chr9|25118861
chr9:25108132-25151820|-|Herpud2-201	0	2		chr9|25137101,chr9|25143128
chr9:25228444-25229069|-|Gm8031-201	0	2		chr9|25220051,chr9|25220154
chr9:25349498-25351664|+|Gm18891-201	0	1		chr9|25331960
chr9:25450462-25452243|+|Gm8049-201	0	3		chr9|25444219,chr9|25459122,chr9|25462778
chr9:25481547-25604110|+|Eepd1-201	0	1		chr9|25497434
chr9:25539097-25539205|-|Gm25861-201	0	1		chr9|25522689
chr9:25569678-25569805|-|Gm25346-201	0	2		chr9|25554517,chr9|25559040
chr9:25684995-25685363|-|Gm48330-201	0	3		chr9|25693949,chr9|25698297,chr9|25703898
chr9:25757555-25757825|+|Gm48331-201	0	3		chr9|25751913,chr9|25773149,chr9|25776775
chr9:25812855-25812975|-|Gm26190-201	0	1		chr9|25816791
chr9:25855315-25859652|-|Gm48362-201	0	3		chr9|25840282,chr9|25850487,chr9|25868717
chr9:26028685-26033479|-|Gm39312-201	0	3		chr9|26034823,chr9|26044155,chr9|26052979
chr9:26366831-26368658|-|Gm19113-201	0	1		chr9|26364771
chr9:26386019-26386302|-|Gm48373-201	0	1		chr9|26387893
chr9:26519485-26549953|-|Gm30313-201	0	4		chr9|26542645,chr9|26546582,chr9|26560230,chr9|26565865
chr9:26719838-26731174|-|Gm48393-202	0	1		chr9|26717614
chr9:26751562-26761338|+|B3gat1-205	0	3		chr9|26754435,chr9|26758058,chr9|26768353
chr9:26765203-26802585|-|Glb1l2-205	0	1		chr9|26783176
chr9:26763045-26806468|-|Glb1l2-202	0	1		chr9|26821970
chr9:26960146-26962559|-|Gm5120-201	0	2		chr9|26945316,chr9|26967654
chr9:27098551-27102343|+|Gm48796-201	0	3		chr9|27107289,chr9|27111973,chr9|27118381
chr9:27097384-27155393|-|Jam3-201	0	5		chr9|27150050,chr9|27162358,chr9|27162405,chr9|27162451,chr9|27162507
chr9:27199590-27203298|-|Gm48801-201	0	3		chr9|27216127,chr9|27216205,chr9|27216206
chr9:27291197-27293344|-|Gm48803-201	0	2		chr9|27276666,chr9|27289444
chr9:27397226-27401711|+|Spata19-204	0	1		chr9|27399731
chr9:27553480-27554957|+|Gm48901-201	1	4	chr9|27554430	chr9|27546517,chr9|27563432,chr9|27564736,chr9|27568249
chr9:27582837-27583392|-|Gm18585-201	0	1		chr9|27596879
chr9:27611600-27612122|+|Gm8106-201	0	1		chr9|27604199
chr9:27616185-27625898|+|Gm48902-201	0	2		chr9|27618632,chr9|27635771
chr9:27790947-28925410|+|Opcml-202	0	2		chr9|27773177,chr9|27782827
chr9:28197940-28199521|+|Gm15606-202	0	3		chr9|28191534,chr9|28193455,chr9|28206444
chr9:28292748-28292844|+|Gm44316-201	0	3		chr9|28275056,chr9|28287560,chr9|28306522
chr9:28403797-28921078|+|Opcml-201	0	2		chr9|28398286,chr9|28407644
chr9:28794296-28954347|-|Gm48091-201	0	4		chr9|28937552,chr9|28941712,chr9|28945845,chr9|28959598
chr9:29059799-29070199|+|Gm15520-201	1	1	chr9|29059068	chr9|29073469
chr9:29009102-29411736|-|Ntm-202	0	5		chr9|29394140,chr9|29398257,chr9|29402659,chr9|29405652,chr9|29407872
chr9:28996012-29412204|-|Ntm-203	0	2		chr9|29413732,chr9|29431948
chr9:29590484-29592510|-|Gm15521-201	0	5		chr9|29581783,chr9|29591056,chr9|29596380,chr9|29603190,chr9|29609994
chr9:28994750-29963129|-|Ntm-201	0	3		chr9|29946185,chr9|29951946,chr9|29959363
chr9:30063256-30063719|-|Gm19640-201	0	6		chr9|30045327,chr9|30066784,chr9|30073733,chr9|30076933,chr9|30078225,chr9|30080263
chr9:30167575-30171881|+|Gm47677-201	0	2		chr9|30165430,chr9|30165481
chr9:30291868-30291974|-|Gm26435-201	0	1		chr9|30289852
chr9:30385980-30426976|-|Gm30933-201	0	1		chr9|30422085
chr9:30489959-30490376|+|Gm47714-201	0	2		chr9|30472390,chr9|30480145
chr9:30512940-30513724|+|Rps2-ps12-201	0	4		chr9|30520556,chr9|30524260,chr9|30524581,chr9|30527152
chr9:30625808-30632587|-|Gm47716-201	1	1	chr9|30633519	chr9|30636008
chr9:30752621-30752882|-|Gm47717-201	1	2	chr9|30753669	chr9|30741015,chr9|30759960
chr9:30722035-30781479|-|Gm31013-201	0	7		chr9|30772457,chr9|30773410,chr9|30774176,chr9|30779282,chr9|30791332,chr9|30799179,chr9|30799492
chr9:30899155-30922452|-|Adamts15-201	0	1		chr9|30920018
chr9:30942562-30962856|+|Adamts8-201	0	1		chr9|30961073
chr9:31030644-31070233|+|Zbtb44-205	0	1		chr9|31017919
chr9:31080617-31082475|-|Gm17508-201	1	0	chr9|31083215	
chr9:31094202-31094994|+|Gm16071-201	0	1		chr9|31101405
chr9:31089402-31131853|-|St14-201	0	4		chr9|31119447,chr9|31119465,chr9|31134183,chr9|31134221
chr9:31149557-31211787|-|Aplp2-209	0	3		chr9|31208027,chr9|31210247,chr9|31210367
chr9:31274821-31275275|+|Gm7244-201	0	3		chr9|31254963,chr9|31254964,chr9|31258574
chr9:31278021-31280992|-|4930517E14Rik-201	0	1		chr9|31291333
chr9:31313553-31378543|+|Prdm10-205	0	1		chr9|31301795
chr9:31559609-31579634|+|Gm31408-201	0	1		chr9|31541361
chr9:31567726-31568246|-|Gm18226-201	1	0	chr9|31567806	
chr9:31643770-31644685|+|Gm18820-201	0	2		chr9|31633335,chr9|31659159
chr9:31676808-31678026|-|Gm47436-201	0	2		chr9|31684750,chr9|31688044
chr9:31782984-31783703|+|Gm8171-201	0	2		chr9|31774575,chr9|31776510
chr9:31905993-31911198|+|Gm31497-201	1	1	chr9|31906443	chr9|31892622
chr9:31846044-31913462|-|Barx2-201	0	1		chr9|31916703
chr9:31948346-31949065|+|Tpi-rs4-201	1	2	chr9|31949170	chr9|31952878,chr9|31962791
chr9:31947018-32005460|-|Gm47465-201	0	4		chr9|31993179,chr9|31993180,chr9|32003697,chr9|32015608
chr9:32067171-32067296|+|Gm44453-201	0	1		chr9|32068822
chr9:32078281-32078765|+|Gm47496-201	0	2		chr9|32076951,chr9|32084364
chr9:32116136-32268446|+|Arhgap32-203	1	2	chr9|32116767	chr9|32101705,chr9|32119001
chr9:32174938-32175168|-|Gm47536-201	0	3		chr9|32155671,chr9|32173323,chr9|32185531
chr9:32207448-32261218|+|Arhgap32-206	0	2		chr9|32198850,chr9|32204811
chr9:32224249-32264245|+|Arhgap32-201	0	1		chr9|32216201
chr9:32349289-32361738|+|Gm39317-201	1	0	chr9|32349463	
chr9:32477333-32480377|-|Gm38292-201	0	1		chr9|32488566
chr9:32507745-32510383|-|Gm38346-201	1	0	chr9|32511214	
chr9:32613452-32629557|+|Gm47680-201	0	1		chr9|32596623
chr9:32696022-32757820|+|Ets1-201	0	1		chr9|32682183
chr9:32696384-32754428|+|Ets1-205	0	1		chr9|32700413
chr9:32709652-32711171|-|Gm27240-201	5	2	chr9|32710245,chr9|32710492,chr9|32710515,chr9|32710541,chr9|32710622	chr9|32704246,chr9|32718647
chr9:32904937-32928966|-|Gm27162-201	0	4		chr9|32916955,chr9|32917369,chr9|32926541,chr9|32945852
chr9:33031791-33090799|+|Gm27166-201	0	1		chr9|33027175
chr9:33296244-33308803|+|Gm47775-201	0	3		chr9|33285635,chr9|33289700,chr9|33313158
chr9:33597365-33600468|+|Gm47778-201	0	1		chr9|33602106
chr9:33728247-33728850|+|Gm10698-201	2	2	chr9|33728323,chr9|33728325	chr9|33710255,chr9|33743311
chr9:33861203-33864019|+|Gm47784-201	0	2		chr9|33855386,chr9|33864447
chr9:33931644-33931875|+|Gm27165-201	3	0	chr9|33931344,chr9|33931865,chr9|33931868	
chr9:33942310-34007173|+|Gm27164-201	0	1		chr9|33951428
chr9:34042369-34059019|+|7630403G23Rik-201	0	4		chr9|34022384,chr9|34026703,chr9|34049931,chr9|34051502
chr9:34200228-34200789|+|Gm27161-201	1	6	chr9|34200604	chr9|34181158,chr9|34183260,chr9|34188251,chr9|34201774,chr9|34210737,chr9|34215367
chr9:34459181-34477056|+|Gm47858-201	0	3		chr9|34446737,chr9|34455678,chr9|34462204
chr9:34486126-35035280|+|Kirrel3-202	0	1		chr9|34483911
chr9:34521755-34522664|+|Gm38217-201	0	4		chr9|34531828,chr9|34534538,chr9|34536462,chr9|34536595
chr9:34588526-34589304|-|Gm26662-201	0	3		chr9|34570444,chr9|34591315,chr9|34602386
chr9:34960019-34960148|+|Gm23702-201	0	2		chr9|34954565,chr9|34967802
chr9:35116728-35130922|+|4930581F22Rik-201	0	1		chr9|35105325
chr9:35361961-35363113|-|2610105M22Rik-201	1	5	chr9|35363173	chr9|35343294,chr9|35351867,chr9|35358346,chr9|35371947,chr9|35379576
chr9:35421558-35507652|+|Cdon-202	0	2		chr9|35406585,chr9|35431790
chr9:35452076-35507651|+|Cdon-201	0	2		chr9|35446847,chr9|35456522
chr9:35474885-35475046|+|Gm25630-201	0	2		chr9|35467510,chr9|35467581
chr9:35503588-35503695|-|Gm24188-201	0	2		chr9|35495665,chr9|35495666
chr9:35509222-35518269|-|Gm1113-201	1	3	chr9|35518434	chr9|35513608,chr9|35517202,chr9|35536916
chr9:35536647-35558528|-|Ddx25-201	0	1		chr9|35545179
chr9:35607093-35611941|-|Pate4-201	0	1		chr9|35604014
chr9:35669639-35672889|+|Pate2-202	0	3		chr9|35662999,chr9|35664450,chr9|35667762
chr9:35685079-35687371|-|Pate1-201	0	1		chr9|35691850
chr9:35741049-35742252|+|Gm17677-201	0	2		chr9|35729585,chr9|35745372
chr9:35776524-35778109|-|Gm17727-201	1	0	chr9|35778073	
chr9:35788050-35790112|-|D730048I06Rik-201	0	1		chr9|35806649
chr9:35835387-35836457|+|Gm36974-201	0	1		chr9|35837908
chr9:35848124-35850253|-|Gm3428-204	0	3		chr9|35865653,chr9|35868149,chr9|35868183
chr9:35908423-35910796|+|9230113P08Rik-201	0	3		chr9|35892694,chr9|35892749,chr9|35902086
chr9:35908442-35909535|+|9230113P08Rik-202	1	0	chr9|35909057	
chr9:35960732-36011558|-|Gm27187-202	0	3		chr9|36000589,chr9|36001335,chr9|36027888
chr9:36119934-36128779|-|Gm5916-201	0	1		chr9|36113125
chr9:36134246-36135578|-|Gm3434-202	0	2		chr9|36143982,chr9|36145687
chr9:36249948-36254801|+|Gm48391-202	0	1		chr9|36230858
chr9:36255931-36258323|-|Gm3867-202	0	1		chr9|36273645
chr9:36381685-36381899|+|Gm48407-201	0	2		chr9|36389225,chr9|36393765
chr9:36475638-36477186|+|Gm9513-201	0	1		chr9|36459857
chr9:36482296-36482494|+|Gm27160-201	0	1		chr9|36499399
chr9:36537932-36538323|+|Gm27218-201	0	1		chr9|36525429
chr9:36532397-36541963|-|Gm5615-201	0	1		chr9|36553199
chr9:36567701-36567969|+|Gm48431-201	0	2		chr9|36565011,chr9|36573200
chr9:36813133-36813874|-|Gm27219-201	0	2		chr9|36819179,chr9|36819639
chr9:36832684-36878924|+|Fez1-201	0	1		chr9|36835975
chr9:36843659-36878640|+|Fez1-208	0	2		chr9|36839278,chr9|36857621
chr9:37015758-37020671|+|Gm3896-201	0	2		chr9|37013962,chr9|37016882
chr9:36890982-37083309|-|Pknox2-207	0	4		chr9|37068474,chr9|37075018,chr9|37076653,chr9|37088125
chr9:37118656-37120064|+|Gm48716-201	0	1		chr9|37102181
chr9:37138553-37139624|-|Gm48717-201	0	1		chr9|37134652
chr9:36890982-37147407|-|Pknox2-201	0	1		chr9|37154354
chr9:37208223-37224700|+|Tmem218-201	0	2		chr9|37197254,chr9|37198899
chr9:37252922-37253365|+|Gm10177-201	0	2		chr9|37238273,chr9|37246286
chr9:37227585-37255738|-|Slc37a2-201	0	1		chr9|37259064
chr9:37341535-37348357|-|Ccdc15-206	0	1		chr9|37345627
chr9:37367351-37386575|+|Hepacam-201	0	1		chr9|37384373
chr9:37401897-37415115|+|Robo4-205	0	1		chr9|37388101
chr9:37416045-37430134|-|Robo3-201	0	1		chr9|37416747
chr9:37478453-37478643|-|Gm47945-201	0	1		chr9|37462368
chr9:37555698-37646987|+|Siae-202	0	3		chr9|37572009,chr9|37572492,chr9|37572720
chr9:37613670-37649655|+|Siae-204	0	1		chr9|37596338
chr9:37648763-37657312|-|Tbrg1-201	0	2		chr9|37648862,chr9|37659651
chr9:37685941-37686934|+|Gm8343-201	1	1	chr9|37685821	chr9|37678688
chr9:37772637-37773640|+|Olfr875-201	0	2		chr9|37781690,chr9|37782241
chr9:37823137-37823371|+|Gm47005-201	0	1		chr9|37829798
chr9:37854820-37855755|+|Olfr877-201	0	1		chr9|37870383
chr9:37896724-37903519|+|Olfr145-201	0	1		chr9|37899441
chr9:37911152-37911394|-|Gm6796-201	0	1		chr9|37907439
chr9:37917954-37922441|+|Olfr878-203	1	0	chr9|37917845	
chr9:37968355-37968583|+|Olfr880-ps1-201	1	1	chr9|37969211	chr9|37959567
chr9:37992492-37993439|+|Olfr881-201	0	1		chr9|37996684
chr9:38000923-38001157|+|Gm45701-201	0	1		chr9|37997989
chr9:38003071-38004895|+|Olfr882-ps1-201	0	1		chr9|38005575
chr9:38069587-38070748|+|Olfr886-ps1-201	2	0	chr9|38070015,chr9|38070056	
chr9:38084072-38090737|+|Olfr887-202	0	1		chr9|38078701
chr9:38084838-38085767|+|Olfr887-201	0	1		chr9|38088736
chr9:38143137-38144081|+|Olfr890-201	0	2		chr9|38148726,chr9|38150959
chr9:38189727-38190658|+|Olfr892-ps1-201	0	1		chr9|38192138
chr9:38218818-38219766|+|Olfr894-201	0	1		chr9|38234037
chr9:38253419-38254360|+|Olfr143-201	0	1		chr9|38255681
chr9:38308797-38309731|+|Olfr897-ps1-201	0	1		chr9|38314080
chr9:38329060-38335889|+|Olfr25-203	0	1		chr9|38327447
chr9:38329492-38330559|+|Olfr25-201	0	1		chr9|38332845
chr9:38349085-38350035|+|Olfr898-201	0	1		chr9|38356556
chr9:38367548-38368543|+|Olfr250-201	1	0	chr9|38367501	
chr9:38401698-38407997|+|Olfr147-202	0	1		chr9|38398576
chr9:38430284-38431219|+|Olfr901-201	0	1		chr9|38437304
chr9:38447652-38450576|+|Olfr902-202	1	0	chr9|38447036	
chr9:38448792-38449847|+|Olfr902-201	2	0	chr9|38448528,chr9|38448529	
chr9:38456452-38457523|+|Olfr1543-ps1-201	0	1		chr9|38452712
chr9:38487085-38491560|+|Olfr906-202	0	2		chr9|38482991,chr9|38485460
chr9:38521580-38527133|+|Olfr911-ps1-202	0	1		chr9|38519267
chr9:38537849-38540820|+|Olfr910-201	0	2		chr9|38555761,chr9|38557035
chr9:38580178-38586876|+|Olfr912-201	0	1		chr9|38582798
chr9:38592759-38596283|+|Olfr913-201	0	1		chr9|38597325
chr9:38646590-38647522|-|Olfr915-201	0	2		chr9|38644748,chr9|38651643
chr9:38657269-38659866|-|Olfr916-202	1	0	chr9|38659855	
chr9:38678614-38679748|-|Gm5010-201	0	1		chr9|38681989
chr9:38696804-38703673|-|Olfr919-202	0	1		chr9|38709663
chr9:38718272-38742762|+|Vwa5a-202	0	1		chr9|38720289
chr9:38762909-38765644|+|Gm47347-201	1	0	chr9|38762859	
chr9:38786290-38786771|-|Gm19709-201	0	1		chr9|38790604
chr9:38814614-38819195|+|Olfr922-202	0	2		chr9|38811402,chr9|38812953
chr9:38855060-38855990|+|Olfr26-201	0	1		chr9|38857439
chr9:38868866-38869645|+|Olfr925-ps1-201	0	1		chr9|38870237
chr9:38945914-38949211|+|CT025680.1-201	0	2		chr9|38949277,chr9|38949306
chr9:38972313-38979861|+|Olfr933-202	0	1		chr9|38967070
chr9:38982110-38983042|-|Olfr934-201	1	2	chr9|38983424	chr9|38980779,chr9|38981330
chr9:38994507-38995433|-|Olfr935-201	1	0	chr9|38994871	
chr9:38993971-38999683|-|Olfr935-202	0	1		chr9|38998103
chr9:39018559-39019619|-|Olfr146-201	0	1		chr9|39016535
chr9:39018073-39023362|-|Olfr146-203	0	1		chr9|39034594
chr9:39046614-39047549|-|Olfr936-201	0	2		chr9|39035544,chr9|39038974
chr9:39048558-39048649|-|Gm25529-201	1	0	chr9|39048529	
chr9:39128132-39145072|+|Olfr27-201	0	1		chr9|39143004
chr9:39158924-39159923|+|Olfr942-ps1-201	1	1	chr9|39159218	chr9|39153133
chr9:39201920-39218421|+|Olfr944-203	0	1		chr9|39196816
chr9:39201980-39218294|+|Olfr944-202	0	1		chr9|39207153
chr9:39257720-39258682|-|Olfr945-201	0	1		chr9|39265159
